pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid
nan|A6NNY8|O43521,nan|A6NNY8,,A6NNY8,O43521,USP27X,BCL2L11,USP,1,UbiBrowser2,27013495
nan|A6NNY8|O95786,nan|A6NNY8,,A6NNY8,O95786,USP27X,DDX58,USP,1,UbiBrowser2,32027733
nan|A6NNY8|O95863,nan|A6NNY8,,A6NNY8,O95863,USP27X,SNAI1,USP,1,UbiBrowser2,30341066
nan|A6NNY8|P62807,nan|A6NNY8,,A6NNY8,P62807,USP27X,HIST1H2BI,USP,1,UbiBrowser2,27132940
nan|A6NNY8|Q14469,nan|A6NNY8,,A6NNY8,Q14469,USP27X,HES1,USP,1,UbiBrowser2,25846153
nan|O00487|O95863,nan|O00487,,O00487,O95863,PSMD14,SNAI1,JAMM,1,UbiBrowser2,29331416
nan|O00487|P01584,nan|O00487,,O00487,P01584,PSMD14,IL1B,JAMM,1,UbiBrowser2,30315153
nan|O00487|P04626,nan|O00487,,O00487,P04626,PSMD14,ERBB2,JAMM,1,UbiBrowser2,25121098
nan|O00487|P62993,nan|O00487,,O00487,P62993,PSMD14,GRB2,JAMM,1,UbiBrowser2,31634528
nan|O00487|Q01860,nan|O00487,,O00487,Q01860,PSMD14,POU5F1,JAMM,1,UbiBrowser2,28279784
nan|O00487|Q04771,nan|O00487,,O00487,Q04771,PSMD14,ACVR1,JAMM,1,UbiBrowser2,31685442
nan|O00507|Q13485,nan|O00507,,O00507,Q13485,USP9Y,SMAD4,USP,1,UbiBrowser2,UBP15_HUMAN
nan|O15372|O95863,nan|O15372,,O15372,O95863,EIF3H,SNAI1,JAMM,1,UbiBrowser2,32867821
nan|O75317|O60346,nan|O75317,,O75317,O60346,USP12,PHLPP1,USP,1,UbiBrowser2,25121098
nan|O75317|P0C0S8,nan|O75317,,O75317,P0C0S8,USP12,HIST1H2AM,USP,1,UbiBrowser2,28063927
nan|O75317|P10275,nan|O75317,,O75317,P10275,USP12,AR,USP,1,UbiBrowser2,26462181
nan|O75317|P62807,nan|O75317,,O75317,P62807,USP12,HIST1H2BI,USP,1,UbiBrowser2,28063927
nan|O75317|Q00987,nan|O75317,,O75317,Q00987,USP12,MDM2,USP,1,UbiBrowser2,29755129
nan|O75317|Q16777,nan|O75317,,O75317,Q16777,USP12,HIST2H2AC,USP,1,UbiBrowser2,21183687
nan|O75317|Q16778,nan|O75317,,O75317,Q16778,USP12,HIST2H2BE,USP,1,UbiBrowser2,21183687
nan|O75317|Q6ZVD8,nan|O75317,,O75317,Q6ZVD8,USP12,PHLPP2,USP,1,UbiBrowser2,25216524
nan|O75604|O14965,nan|O75604,,O75604,O14965,USP2,AURKA,USP,1,UbiBrowser2,29449607
nan|O75604|O15151,nan|O75604,,O75604,O15151,USP2,MDM4,USP,1,UbiBrowser2,25121098
nan|O75604|O15534,nan|O75604,,O75604,O15534,USP2,PER1,USP,1,UbiBrowser2,25238854
nan|O75604|P08253,nan|O75604,,O75604,P08253,USP2,MMP2,USP,1,UbiBrowser2,28279784
nan|O75604|P24385,nan|O75604,,O75604,P24385,USP2,CCND1,USP,1,UbiBrowser2,26643174
nan|O75604|P25445,nan|O75604,,O75604,P25445,USP2,FAS,USP,1,UbiBrowser2,25121098
nan|O75604|P37088,nan|O75604,,O75604,P37088,USP2,SCNN1A,USP,1,UbiBrowser2,20090362
nan|O75604|P49327,nan|O75604,,O75604,P49327,USP2,FASN,USP,1,UbiBrowser2,15050917
nan|O75604|P51168,nan|O75604,,O75604,P51168,USP2,SCNN1B,USP,1,UbiBrowser2,20090362
nan|O75604|P51170,nan|O75604,,O75604,P51170,USP2,SCNN1G,USP,1,UbiBrowser2,20090362
nan|O75604|Q00987,nan|O75604,,O75604,Q00987,USP2,MDM2,USP,1,UbiBrowser2,28801249
nan|O75604|Q03431,nan|O75604,,O75604,Q03431,USP2,PTH1R,USP,1,UbiBrowser2,26643174
nan|O75604|Q12933,nan|O75604,,O75604,Q12933,USP2,TRAF2,USP,1,UbiBrowser2,22179575
nan|O75604|Q13546,nan|O75604,,O75604,Q13546,USP2,RIPK1,USP,1,UbiBrowser2,22179575
nan|O75604|Q16526,nan|O75604,,O75604,Q16526,USP2,CRY1,USP,1,UbiBrowser2,22669941
nan|O75604|Q96EB6,nan|O75604,,O75604,Q96EB6,USP2,SIRT1,USP,1,UbiBrowser2,29142505
nan|O75604|Q9H5J4,nan|O75604,,O75604,Q9H5J4,USP2,ELOVL6,USP,1,UbiBrowser2,29449607
nan|O94782|O60346,nan|O94782,,O94782,O60346,USP1,PHLPP1,USP,1,UbiBrowser2,25121098
nan|O94782|O75385,nan|O94782,,O94782,O75385,USP1,ULK1,USP,1,UbiBrowser2,30335599
nan|O94782|O95863,nan|O94782,,O94782,O95863,USP1,SNAI1,USP,1,UbiBrowser2,33926817
nan|O94782|P03372,nan|O94782,,O94782,P03372,USP1,ESR1,USP,1,UbiBrowser2,33123289
nan|O94782|P10914,nan|O94782,,O94782,P10914,USP1,IRF1,USP,1,UbiBrowser2,31292489
nan|O94782|P12004,nan|O94782,,O94782,P12004,USP1,PCNA,USP,1,UbiBrowser2,28031783
nan|O94782|P41134,nan|O94782,,O94782,P41134,USP1,ID1,USP,1,UbiBrowser2,28279784
nan|O94782|P62249,nan|O94782,,O94782,P62249,USP1,RPS16,USP,1,UbiBrowser2,34154657
nan|O94782|Q02363,nan|O94782,,O94782,Q02363,USP1,ID2,USP,1,UbiBrowser2,28279784
nan|O94782|Q02535,nan|O94782,,O94782,Q02535,USP1,ID3,USP,1,UbiBrowser2,28279784
nan|O94782|Q16635,nan|O94782,,O94782,Q16635,USP1,TAZ,USP,1,UbiBrowser2,33114077
nan|O94782|Q9BXW9,nan|O94782,,O94782,Q9BXW9,USP1,FANCD2,USP,1,UbiBrowser2,27775833
nan|O94782|Q9BZK7,nan|O94782,,O94782,Q9BZK7,USP1,TBL1XR1,USP,1,UbiBrowser2,33102219
nan|O94782|Q9NVI1,nan|O94782,,O94782,Q9NVI1,USP1,FANCI,USP,1,UbiBrowser2,26430909
nan|O94966|O60337,nan|O94966,,O94966,O60337,USP19,MARCHF6,USP,1,UbiBrowser2,25088257
nan|O94966|O75581,nan|O94966,,O94966,O75581,USP19,LRP6,USP,1,UbiBrowser2,27751231
nan|O94966|P04150,nan|O94966,,O94966,P04150,USP19,NR3C1,USP,1,UbiBrowser2,29901692
nan|O94966|Q01844,nan|O94966,,O94966,Q01844,USP19,EWSR1,USP,1,UbiBrowser2,30700749
nan|O94966|Q13114,nan|O94966,,O94966,Q13114,USP19,TRAF3,USP,1,UbiBrowser2,28391724
nan|O94966|Q13489,nan|O94966,,O94966,Q13489,USP19,BIRC3,USP,1,UbiBrowser2,UBP8_HUMAN
nan|O94966|Q13490,nan|O94966,,O94966,Q13490,USP19,BIRC2,USP,1,UbiBrowser2,UBP19_HUMAN
nan|O94966|Q13547,nan|O94966,,O94966,Q13547,USP19,HDAC1,USP,1,UbiBrowser2,27517492
nan|O94966|Q14457,nan|O94966,,O94966,Q14457,USP19,BECN1,USP,1,UbiBrowser2,26988033
nan|O94966|Q5XPI4,nan|O94966,,O94966,Q5XPI4,USP19,RNF123,USP,1,UbiBrowser2,25121098
nan|O94966|Q86TM6,nan|O94966,,O94966,Q86TM6,USP19,SYVN1,USP,1,UbiBrowser2,27827840
nan|O94966|Q8IVP5,nan|O94966,,O94966,Q8IVP5,USP19,FUNDC1,USP,1,UbiBrowser2,33978709
nan|O94966|Q92769,nan|O94966,,O94966,Q92769,USP19,HDAC2,USP,1,UbiBrowser2,27517492
nan|O94966|Q92828,nan|O94966,,O94966,Q92828,USP19,CORO2A,USP,1,UbiBrowser2,27129179
nan|O94966|Q9Y6Q9,nan|O94966,,O94966,Q9Y6Q9,USP19,NCOA3,USP,1,UbiBrowser2,34135062
nan|O95630|P00533,nan|O95630,,O95630,P00533,STAMBP,EGFR,Other,1,UbiBrowser2,34102455
nan|O95630|P17302,nan|O95630,,O95630,P17302,STAMBP,GJA1,Other,1,UbiBrowser2,25070368
nan|O95630|P55085,nan|O95630,,O95630,P55085,STAMBP,F2RL1,Other,1,UbiBrowser2,19684015
nan|P09936|P04637,nan|P09936,,P09936,P04637,UCHL1,TP53,UCH,1,UbiBrowser2,20395212
nan|P09936|P05231,nan|P09936,,P09936,P05231,UCHL1,IL6,UCH,1,UbiBrowser2,30305579
nan|P09936|P09936,nan|P09936,,P09936,P09936,UCHL1,UCHL1,UCH,1,UbiBrowser2,17259170
nan|P09936|P10145,nan|P09936,,P09936,P10145,UCHL1,CXCL8,UCH,1,UbiBrowser2,30305579
nan|P09936|P10636,nan|P09936,,P09936,P10636,UCHL1,MAPT,UCH,1,UbiBrowser2,29964011
nan|P09936|P19838,nan|P09936,,P09936,P19838,UCHL1,NFKB1,UCH,1,UbiBrowser2,30305579
nan|P09936|P25963,nan|P09936,,P09936,P25963,UCHL1,NFKBIA,UCH,1,UbiBrowser2,34288216
nan|P09936|P36897,nan|P09936,,P09936,P36897,UCHL1,TGFBR1,UCH,1,UbiBrowser2,31857432
nan|P09936|P37840,nan|P09936,,P09936,P37840,UCHL1,SNCA,UCH,1,UbiBrowser2,30126257
nan|P09936|P84022,nan|P09936,,P09936,P84022,UCHL1,SMAD3,UCH,1,UbiBrowser2,32371398
nan|P09936|Q15796,nan|P09936,,P09936,Q15796,UCHL1,SMAD2,UCH,1,UbiBrowser2,32371398
nan|P09936|Q16620,nan|P09936,,P09936,Q16620,UCHL1,NTRK2,UCH,1,UbiBrowser2,28500221
nan|P09936|Q16665,nan|P09936,,P09936,Q16665,UCHL1,HIF1A,UCH,1,UbiBrowser2,28778421
nan|P09936|Q92905,nan|P09936,,P09936,Q92905,UCHL1,COPS5,UCH,1,UbiBrowser2,25121098
nan|P09936|Q9GZV3,nan|P09936,,P09936,Q9GZV3,UCHL1,SLC5A7,UCH,1,UbiBrowser2,24525247
nan|P09936|Q9NPH5,nan|P09936,,P09936,Q9NPH5,UCHL1,NOX4,UCH,1,UbiBrowser2,25915537
nan|P09936|Q9UBN7,nan|P09936,,P09936,Q9UBN7,UCHL1,HDAC6,UCH,1,UbiBrowser2,28540657
nan|P12956|Q07820,nan|P12956,,P12956,Q07820,XRCC6,MCL1,Other,1,UbiBrowser2,24769731
nan|P15374|O15315,nan|P15374,,P15374,O15315,UCHL3,RAD51B,UCH,1,UbiBrowser2,27941124
nan|P15374|Q06609,nan|P15374,,P15374,Q06609,UCHL3,RAD51,UCH,1,UbiBrowser2,27941124
nan|P15374|Q08050,nan|P15374,,P15374,Q08050,UCHL3,FOXM1,UCH,1,UbiBrowser2,31598398
nan|P15374|Q15797,nan|P15374,,P15374,Q15797,UCHL3,SMAD1,UCH,1,UbiBrowser2,21453705
nan|P21580|O43353,nan|P21580,,P21580,O43353,TNFAIP3,RIPK2,OTU,1,UbiBrowser2,26834734
nan|P21580|P04637,nan|P21580,,P21580,P04637,TNFAIP3,TP53,OTU,1,UbiBrowser2,27775833
nan|P21580|P19838,nan|P21580,,P21580,P19838,TNFAIP3,NFKB1,OTU,1,UbiBrowser2,27775833
nan|P21580|Q12933,nan|P21580,,P21580,Q12933,TNFAIP3,TRAF2,OTU,1,UbiBrowser2,24673262
nan|P21580|Q13137,nan|P21580,,P21580,Q13137,TNFAIP3,CALCOCO2,OTU,1,UbiBrowser2,26445063
nan|P21580|Q13546,nan|P21580,,P21580,Q13546,TNFAIP3,RIPK1,OTU,1,UbiBrowser2,25121098
nan|P21580|Q14457,nan|P21580,,P21580,Q14457,TNFAIP3,BECN1,OTU,1,UbiBrowser2,26445063
nan|P21580|Q14790,nan|P21580,,P21580,Q14790,TNFAIP3,CASP8,OTU,1,UbiBrowser2,25121098
nan|P21580|Q16625,nan|P21580,,P21580,Q16625,TNFAIP3,OCLN,OTU,1,UbiBrowser2,22031828
nan|P21580|Q92985,nan|P21580,,P21580,Q92985,TNFAIP3,IRF7,OTU,1,UbiBrowser2,20392859
nan|P21580|Q99683,nan|P21580,,P21580,Q99683,TNFAIP3,MAP3K5,OTU,1,UbiBrowser2,29227477
nan|P21580|Q9Y4K3,nan|P21580,,P21580,Q9Y4K3,TNFAIP3,TRAF6,OTU,1,UbiBrowser2,25121098
nan|P21580|Q9Y572,nan|P21580,,P21580,Q9Y572,TNFAIP3,RIPK3,OTU,1,UbiBrowser2,32599618
nan|P21580|Q9Y6K9,nan|P21580,,P21580,Q9Y6K9,TNFAIP3,IKBKG,OTU,1,UbiBrowser2,27775833
nan|P35125|A2AIR5,nan|P35125,,P35125,A2AIR5,USP6,Grin3a,USP,1,UbiBrowser2,31841517
nan|P35125|P05412,nan|P35125,,P35125,P05412,USP6,JUN,USP,1,UbiBrowser2,29061731
nan|P35125|P14780,nan|P35125,,P35125,P14780,USP6,MMP9,USP,1,UbiBrowser2,28279784
nan|P35125|Q05586,nan|P35125,,P35125,Q05586,USP6,GRIN1,USP,1,UbiBrowser2,31841517
nan|P40818|O15519,nan|P40818,,P40818,O15519,USP8,CFLAR,USP,1,UbiBrowser2,27321185
nan|P40818|O15554,nan|P40818,,P40818,O15554,USP8,KCNN4,USP,1,UbiBrowser2,27775833
nan|P40818|O60260,nan|P40818,,P40818,O60260,USP8,PRKN,USP,1,UbiBrowser2,25216678
nan|P40818|O94979,nan|P40818,,P40818,O94979,USP8,SEC31A,USP,1,UbiBrowser2,29604273
nan|P40818|P00533,nan|P40818,,P40818,P00533,USP8,EGFR,USP,1,UbiBrowser2,27775833
nan|P40818|P01130,nan|P40818,,P40818,P01130,USP8,LDLR,USP,1,UbiBrowser2,23382078
nan|P40818|P04626,nan|P40818,,P40818,P04626,USP8,ERBB2,USP,1,UbiBrowser2,21044682
nan|P40818|P04629,nan|P40818,,P40818,P04629,USP8,NTRK1,USP,1,UbiBrowser2,28335430
nan|P40818|P08581,nan|P40818,,P40818,P08581,USP8,MET,USP,1,UbiBrowser2,27919796
nan|P40818|P17302,nan|P40818,,P40818,P17302,USP8,GJA1,USP,1,UbiBrowser2,29626091
nan|P40818|P21860,nan|P40818,,P40818,P21860,USP8,ERBB3,USP,1,UbiBrowser2,25121098
nan|P40818|P29466,nan|P40818,,P40818,P29466,USP8,CASP1,USP,1,UbiBrowser2,30065070
nan|P40818|P37088,nan|P40818,,P40818,P37088,USP8,SCNN1A,USP,1,UbiBrowser2,23297398
nan|P40818|P37840,nan|P40818,,P40818,P37840,USP8,SNCA,USP,1,UbiBrowser2,30126257
nan|P40818|P42261,nan|P40818,,P40818,P42261,USP8,GRIA1,USP,1,UbiBrowser2,25505317
nan|P40818|P42566,nan|P40818,,P40818,P42566,USP8,EPS15,USP,1,UbiBrowser2,OTUB1_HUMAN
nan|P40818|P48431,nan|P40818,,P40818,P48431,USP8,SOX2,USP,1,UbiBrowser2,31243344
nan|P40818|P55085,nan|P40818,,P40818,P55085,USP8,F2RL1,USP,1,UbiBrowser2,19684015
nan|P40818|P56817,nan|P40818,,P40818,P56817,USP8,BACE1,USP,1,UbiBrowser2,27302062
nan|P40818|Q02241,nan|P40818,,P40818,Q02241,USP8,KIF23,USP,1,UbiBrowser2,UBP15_HUMAN
nan|P40818|Q16620,nan|P40818,,P40818,Q16620,USP8,NTRK2,USP,1,UbiBrowser2,33288548
nan|P40818|Q16665,nan|P40818,,P40818,Q16665,USP8,HIF1A,USP,1,UbiBrowser2,28279784
nan|P40818|Q4U2R8,nan|P40818,,P40818,Q4U2R8,USP8,SLC22A6,USP,1,UbiBrowser2,32818533
nan|P40818|Q6FHJ7,nan|P40818,,P40818,Q6FHJ7,USP8,SFRP4,USP,1,UbiBrowser2,27775833
nan|P40818|Q7LBR1,nan|P40818,,P40818,Q7LBR1,USP8,CHMP1B,USP,1,UbiBrowser2,29933386
nan|P40818|Q8NEM0,nan|P40818,,P40818,Q8NEM0,USP8,MCPH1,USP,1,UbiBrowser2,25733871
nan|P40818|Q92783,nan|P40818,,P40818,Q92783,USP8,STAM,USP,1,UbiBrowser2,16996268
nan|P40818|Q96J02,nan|P40818,,P40818,Q96J02,USP8,ITCH,USP,1,UbiBrowser2,27775833
nan|P40818|Q96JA1,nan|P40818,,P40818,Q96JA1,USP8,LRIG1,USP,1,UbiBrowser2,28279784
nan|P40818|Q99835,nan|P40818,,P40818,Q99835,USP8,SMO,USP,1,UbiBrowser2,27775833
nan|P40818|Q9BYB0,nan|P40818,,P40818,Q9BYB0,USP8,SHANK3,USP,1,UbiBrowser2,29735556
nan|P40818|Q9H4P4,nan|P40818,,P40818,Q9H4P4,USP8,RNF41,USP,1,UbiBrowser2,27775833
nan|P40818|Q9HCE0,nan|P40818,,P40818,Q9HCE0,USP8,EPG5,USP,1,UbiBrowser2,30931944
nan|P40818|Q9NR09,nan|P40818,,P40818,Q9NR09,USP8,BIRC6,USP,1,UbiBrowser2,UBP37_HUMAN
nan|P45974|O43623,nan|P45974,,P45974,O43623,USP5,SNAI2,USP,1,UbiBrowser2,30809294
nan|P45974|O75444,nan|P45974,,P45974,O75444,USP5,MAF,USP,1,UbiBrowser2,28933784
nan|P45974|O95180,nan|P45974,,P45974,O95180,USP5,CACNA1H,USP,1,UbiBrowser2,27775833
nan|P45974|P04637,nan|P45974,,P45974,P04637,USP5,TP53,USP,1,UbiBrowser2,28801249
nan|P45974|P19544,nan|P45974,,P45974,P19544,USP5,WT1,USP,1,UbiBrowser2,31845546
nan|P45974|P35222,nan|P45974,,P45974,P35222,USP5,CTNNB1,USP,1,UbiBrowser2,30555744
nan|P45974|P49411,nan|P45974,,P45974,P49411,USP5,TUFM,USP,1,UbiBrowser2,31281542
nan|P45974|Q08050,nan|P45974,,P45974,Q08050,USP5,FOXM1,USP,1,UbiBrowser2,27775833
nan|P45974|Q86WV6,nan|P45974,,P45974,Q86WV6,USP5,TMEM173,USP,1,UbiBrowser2,29732405
nan|P45974|Q92769,nan|P45974,,P45974,Q92769,USP5,HDAC2,USP,1,UbiBrowser2,31727867
nan|P45974|Q9Y4K3,nan|P45974,,P45974,Q9Y4K3,USP5,TRAF6,USP,1,UbiBrowser2,32214906
nan|P45974|Q9Y5Q3,nan|P45974,,P45974,Q9Y5Q3,USP5,MAFB,USP,1,UbiBrowser2,28933784
nan|P46736|O15287,nan|P46736,,P46736,O15287,BRCC3,FANCG,JAMM,1,UbiBrowser2,25132264
nan|P46736|O60674,nan|P46736,,P46736,O60674,BRCC3,JAK2,JAMM,1,UbiBrowser2,30755420
nan|P46736|O95271,nan|P46736,,P46736,O95271,BRCC3,TNKS,JAMM,1,UbiBrowser2,27993934
nan|P46736|P0C0S8,nan|P46736,,P46736,P0C0S8,BRCC3,HIST1H2AM,JAMM,1,UbiBrowser2,28031783
nan|P46736|P16104,nan|P46736,,P46736,P16104,BRCC3,H2AFX,JAMM,1,UbiBrowser2,28778421
nan|P46736|Q14980,nan|P46736,,P46736,Q14980,BRCC3,NUMA1,JAMM,1,UbiBrowser2,26195665
nan|P46736|Q96P20,nan|P46736,,P46736,Q96P20,BRCC3,NLRP3,JAMM,1,UbiBrowser2,32941940
nan|P51784|O00425,nan|P51784,,P51784,O00425,USP11,IGF2BP3,USP,1,UbiBrowser2,33594305
nan|P51784|O14497,nan|P51784,,P51784,O14497,USP11,ARID1A,USP,1,UbiBrowser2,31914402
nan|P51784|O14920,nan|P51784,,P51784,O14920,USP11,IKBKB,USP,1,UbiBrowser2,25121098
nan|P51784|O15111,nan|P51784,,P51784,O15111,USP11,CHUK,USP,1,UbiBrowser2,27775833
nan|P51784|O43663,nan|P51784,,P51784,O43663,USP11,PRC1,USP,1,UbiBrowser2,29142505
nan|P51784|O95863,nan|P51784,,P51784,O95863,USP11,SNAI1,USP,1,UbiBrowser2,30569152
nan|P51784|P04637,nan|P51784,,P51784,P04637,USP11,TP53,USP,1,UbiBrowser2,28801249
nan|P51784|P16104,nan|P51784,,P51784,P16104,USP11,H2AFX,USP,1,UbiBrowser2,28031783
nan|P51784|P25963,nan|P51784,,P51784,P25963,USP11,NFKBIA,USP,1,UbiBrowser2,19874889
nan|P51784|P29590,nan|P51784,,P51784,P29590,USP11,PML,USP,1,UbiBrowser2,27775833
nan|P51784|P35226,nan|P51784,,P51784,P35226,USP11,BMI1,USP,1,UbiBrowser2,27919796
nan|P51784|P36897,nan|P51784,,P51784,P36897,USP11,TGFBR1,USP,1,UbiBrowser2,27775833
nan|P51784|P37173,nan|P51784,,P51784,P37173,USP11,TGFBR2,USP,1,UbiBrowser2,29724812
nan|P51784|P38936,nan|P51784,,P51784,P38936,USP11,CDKN1A,USP,1,UbiBrowser2,29666278
nan|P51784|P51587,nan|P51784,,P51784,P51587,USP11,BRCA2,USP,1,UbiBrowser2,28031783
nan|P51784|P62136,nan|P51784,,P51784,P62136,USP11,PPP1CA,USP,1,UbiBrowser2,31521612
nan|P51784|P78406,nan|P51784,,P51784,P78406,USP11,RAE1,USP,1,UbiBrowser2,29293652
nan|P51784|P98170,nan|P51784,,P51784,P98170,USP11,XIAP,USP,1,UbiBrowser2,28279784
nan|P51784|Q01094,nan|P51784,,P51784,Q01094,USP11,E2F1,USP,1,UbiBrowser2,28992046
nan|P51784|Q01831,nan|P51784,,P51784,Q01831,USP11,XPC,USP,1,UbiBrowser2,29228550
nan|P51784|Q14135,nan|P51784,,P51784,Q14135,USP11,VGLL4,USP,1,UbiBrowser2,28042509
nan|P51784|Q15233,nan|P51784,,P51784,Q15233,USP11,NONO,USP,1,UbiBrowser2,33369124
nan|P51784|Q16236,nan|P51784,,P51784,Q16236,USP11,NFE2L2,USP,1,UbiBrowser2,33531626
nan|P51784|Q86YC2,nan|P51784,,P51784,Q86YC2,USP11,PALB2,USP,1,UbiBrowser2,26649820
nan|P51784|Q92633,nan|P51784,,P51784,Q92633,USP11,LPAR1,USP,1,UbiBrowser2,27448760
nan|P51784|Q96S59,nan|P51784,,P51784,Q96S59,USP11,RANBP9,USP,1,UbiBrowser2,27775833
nan|P51784|Q9H040,nan|P51784,,P51784,Q9H040,USP11,SPRTN,USP,1,UbiBrowser2,33567341
nan|P54252|O14757,nan|P54252,,P54252,O14757,ATXN3,CHEK1,Josephin,1,UbiBrowser2,28180282
nan|P54252|O15379,nan|P54252,,P54252,O15379,ATXN3,HDAC3,Josephin,1,UbiBrowser2,29802126
nan|P54252|O43474,nan|P54252,,P54252,O43474,ATXN3,KLF4,Josephin,1,UbiBrowser2,31563563
nan|P54252|O60260,nan|P54252,,P54252,O60260,ATXN3,PRKN,Josephin,1,UbiBrowser2,20940148
nan|P54252|O95166,nan|P54252,,P54252,O95166,ATXN3,GABARAP,Josephin,1,UbiBrowser2,31625269
nan|P54252|P04637,nan|P54252,,P54252,P04637,ATXN3,TP53,Josephin,1,UbiBrowser2,28801249
nan|P54252|P55072,nan|P54252,,P54252,P55072,ATXN3,VCP,Josephin,1,UbiBrowser2,17000876
nan|P54252|P78344,nan|P54252,,P54252,P78344,ATXN3,EIF4G2,Josephin,1,UbiBrowser2,17000876
nan|P54252|Q07812,nan|P54252,,P54252,Q07812,ATXN3,BAX,Josephin,1,UbiBrowser2,28279784
nan|P54252|Q13635,nan|P54252,,P54252,Q13635,ATXN3,PTCH1,Josephin,1,UbiBrowser2,31253779
nan|P54252|Q14457,nan|P54252,,P54252,Q14457,ATXN3,BECN1,Josephin,1,UbiBrowser2,28445460
nan|P54252|Q15382,nan|P54252,,P54252,Q15382,ATXN3,RHEB,Josephin,1,UbiBrowser2,33157014
nan|P54252|Q92934,nan|P54252,,P54252,Q92934,ATXN3,BAD,Josephin,1,UbiBrowser2,28279784
nan|P54252|Q9BXW4,nan|P54252,,P54252,Q9BXW4,ATXN3,MAP1LC3C,Josephin,1,UbiBrowser2,31625269
nan|P54252|Q9UNE7,nan|P54252,,P54252,Q9UNE7,ATXN3,STUB1,Josephin,1,UbiBrowser2,23653622
nan|P54578|O14641,nan|P54578,,P54578,O14641,USP14,DVL2,USP,1,UbiBrowser2,23958854
nan|P54578|O14920,nan|P54578,,P54578,O14920,USP14,IKBKB,USP,1,UbiBrowser2,23615914
nan|P54578|O95786,nan|P54578,,P54578,O95786,USP14,DDX58,USP,1,UbiBrowser2,30466171
nan|P54578|P08670,nan|P54578,,P54578,P08670,USP14,VIM,USP,1,UbiBrowser2,30319415
nan|P54578|P10275,nan|P54578,,P54578,P10275,USP14,AR,USP,1,UbiBrowser2,29353883
nan|P54578|P12956,nan|P54578,,P54578,P12956,USP14,XRCC6,USP,1,UbiBrowser2,31740976
nan|P54578|P14635,nan|P54578,,P54578,P14635,USP14,CCNB1,USP,1,UbiBrowser2,31474315
nan|P54578|P25963,nan|P54578,,P54578,P25963,USP14,NFKBIA,USP,1,UbiBrowser2,33762162
nan|P54578|P35222,nan|P54578,,P54578,P35222,USP14,CTNNB1,USP,1,UbiBrowser2,29080116
nan|P54578|P61073,nan|P54578,,P54578,P61073,USP14,CXCR4,USP,1,UbiBrowser2,19106094
nan|P54578|Q14457,nan|P54578,,P54578,Q14457,USP14,BECN1,USP,1,UbiBrowser2,27542828
nan|P54578|Q86WI3,nan|P54578,,P54578,Q86WI3,USP14,NLRC5,USP,1,UbiBrowser2,26620908
nan|P54578|Q96GD4,nan|P54578,,P54578,Q96GD4,USP14,AURKB,USP,1,UbiBrowser2,28662510
nan|P54578|Q96RJ0,nan|P54578,,P54578,Q96RJ0,USP14,TAAR1,USP,1,UbiBrowser2,33762162
nan|P54578|Q9H5J4,nan|P54578,,P54578,Q9H5J4,USP14,ELOVL6,USP,1,UbiBrowser2,30425250
nan|P54578|Q9NYJ8,nan|P54578,,P54578,Q9NYJ8,USP14,TAB2,USP,1,UbiBrowser2,29326710
nan|P54578|Q9UBS5,nan|P54578,,P54578,Q9UBS5,USP14,GABBR1,USP,1,UbiBrowser2,26817839
nan|P54578|Q9UPN3,nan|P54578,,P54578,Q9UPN3,USP14,MACF1,USP,1,UbiBrowser2,33737492
nan|P62068|O60346,nan|P62068,,P62068,O60346,USP46,PHLPP1,USP,1,UbiBrowser2,25121098
nan|P62068|P06733,nan|P62068,,P62068,P06733,USP46,ENO1,USP,1,UbiBrowser2,32707136
nan|P62068|P10275,nan|P62068,,P62068,P10275,USP46,AR,USP,1,UbiBrowser2,29861848
nan|P62068|P26927,nan|P62068,,P62068,P26927,USP46,MST1,USP,1,UbiBrowser2,34029571
nan|P62068|P42261,nan|P62068,,P62068,P42261,USP46,GRIA1,USP,1,UbiBrowser2,26237995
nan|P62068|Q16777,nan|P62068,,P62068,Q16777,USP46,HIST2H2AC,USP,1,UbiBrowser2,21183687
nan|P62068|Q16778,nan|P62068,,P62068,Q16778,USP46,HIST2H2BE,USP,1,UbiBrowser2,21183687
nan|P62068|Q99259,nan|P62068,,P62068,Q99259,USP46,GAD1,USP,1,UbiBrowser2,UBP16_HUMAN
nan|Q01804|Q01831,nan|Q01804,,Q01804,Q01831,OTUD4,XPC,OTU,1,UbiBrowser2,24366067
nan|Q01804|Q7Z434,nan|Q01804,,Q01804,Q7Z434,OTUD4,MAVS,OTU,1,UbiBrowser2,30410068
nan|Q05CD9|Q9H4P4,nan|Q05CD9,,Q05CD9,Q9H4P4,USP8,RNF41,USP,1,UbiBrowser2,15314180
nan|Q0WX57|O95760,nan|Q0WX57,,Q0WX57,O95760,USP17L30,IL33,USP,1,UbiBrowser2,26610488
nan|Q0WX57|P51449,nan|Q0WX57,,Q0WX57,P51449,USP17L30,RORC,USP,1,UbiBrowser2,25070893
nan|Q0WX57|Q92769,nan|Q0WX57,,Q0WX57,Q92769,USP17L30,HDAC2,USP,1,UbiBrowser2,26617781
nan|Q0WX57|Q9H7L9,nan|Q0WX57,,Q0WX57,Q9H7L9,USP17L30,SUDS3,USP,1,UbiBrowser2,21239494
