pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid,enz_gene_norm,sub_gene_norm,gene_pair_key,ppi_physical_flag,enz_compartments,sub_compartments,shared_compartments,has_enz_loc,has_sub_loc,coloc_flag
E3|Q00987|Q9NQW6,E3|Q00987,E3,Q00987,Q9NQW6,MDM2,ANLN,RING,0,neg2x_initial_degree_matched,,MDM2,ANLN,ANLN|MDM2,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q86WG3,E3|Q00987,E3,Q00987,Q86WG3,MDM2,ATCAY,RING,0,neg2x_initial_degree_matched,,MDM2,ATCAY,ATCAY|MDM2,False,cytoplasm;nucleus,cytoplasm;mitochondrion,cytoplasm,True,True,True
E3|Q00987|P61371,E3|Q00987,E3,Q00987,P61371,MDM2,ISL1,RING,0,neg2x_initial_degree_matched,,MDM2,ISL1,ISL1|MDM2,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|O00750,E3|Q00987,E3,Q00987,O00750,MDM2,PIK3C2B,RING,0,neg2x_initial_degree_matched,,MDM2,PIK3C2B,MDM2|PIK3C2B,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
E3|Q00987|P19838,E3|Q00987,E3,Q00987,P19838,MDM2,NFKB1,RING,0,neg2x_initial_degree_matched,,MDM2,NFKB1,MDM2|NFKB1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q9H1I8,E3|Q00987,E3,Q00987,Q9H1I8,MDM2,ASCC2,RING,0,neg2x_initial_degree_matched,,MDM2,ASCC2,ASCC2|MDM2,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|P23759,E3|Q00987,E3,Q00987,P23759,MDM2,PAX7,RING,0,neg2x_initial_degree_matched,,MDM2,PAX7,MDM2|PAX7,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|P11161,E3|Q00987,E3,Q00987,P11161,MDM2,EGR2,RING,0,neg2x_initial_degree_matched,,MDM2,EGR2,EGR2|MDM2,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|Q13105,E3|Q00987,E3,Q00987,Q13105,MDM2,ZBTB17,RING,0,neg2x_initial_degree_matched,,MDM2,ZBTB17,MDM2|ZBTB17,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|P62714,E3|Q00987,E3,Q00987,P62714,MDM2,PPP2CB,RING,0,neg2x_initial_degree_matched,,MDM2,PPP2CB,MDM2|PPP2CB,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|P50549,E3|Q00987,E3,Q00987,P50549,MDM2,ETV1,RING,0,neg2x_initial_degree_matched,,MDM2,ETV1,ETV1|MDM2,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|Q96C86,E3|Q00987,E3,Q00987,Q96C86,MDM2,DCPS,RING,0,neg2x_initial_degree_matched,,MDM2,DCPS,DCPS|MDM2,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|P07355,E3|Q00987,E3,Q00987,P07355,MDM2,ANXA2,RING,0,neg2x_initial_degree_matched,,MDM2,ANXA2,ANXA2|MDM2,False,cytoplasm;nucleus,cytoplasm;extracellular;golgi;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q00987|P55060,E3|Q00987,E3,Q00987,P55060,MDM2,CSE1L,RING,0,neg2x_initial_degree_matched,,MDM2,CSE1L,CSE1L|MDM2,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q14678,E3|Q00987,E3,Q00987,Q14678,MDM2,KANK1,RING,0,neg2x_initial_degree_matched,,MDM2,KANK1,KANK1|MDM2,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q9HAU4,E3|Q00987,E3,Q00987,Q9HAU4,MDM2,SMURF2,RING,0,neg2x_initial_degree_matched,,MDM2,SMURF2,MDM2|SMURF2,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
E3|Q00987|Q9Y4C1,E3|Q00987,E3,Q00987,Q9Y4C1,MDM2,KDM3A,RING,0,neg2x_initial_degree_matched,,MDM2,KDM3A,KDM3A|MDM2,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q9BZQ4,E3|Q00987,E3,Q00987,Q9BZQ4,MDM2,NMNAT2,RING,0,neg2x_initial_degree_matched,,MDM2,NMNAT2,MDM2|NMNAT2,False,cytoplasm;nucleus,cytoplasm;golgi;membrane;vesicle,cytoplasm,True,True,True
E3|Q00987|Q9Y243,E3|Q00987,E3,Q00987,Q9Y243,MDM2,AKT3,RING,0,neg2x_initial_degree_matched,,MDM2,AKT3,AKT3|MDM2,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q969F2,E3|Q00987,E3,Q00987,Q969F2,MDM2,NKD2,RING,0,neg2x_initial_degree_matched,,MDM2,NKD2,MDM2|NKD2,False,cytoplasm;nucleus,cytoplasm;membrane;plasma_membrane;vesicle,cytoplasm,True,True,True
E3|Q00987|Q9H4L7,E3|Q00987,E3,Q00987,Q9H4L7,MDM2,SMARCAD1,RING,0,neg2x_initial_degree_matched,,MDM2,SMARCAD1,MDM2|SMARCAD1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|P10070,E3|Q00987,E3,Q00987,P10070,MDM2,GLI2,RING,0,neg2x_initial_degree_matched,,MDM2,GLI2,GLI2|MDM2,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q01860,E3|Q00987,E3,Q00987,Q01860,MDM2,POU5F1,RING,0,neg2x_initial_degree_matched,,MDM2,POU5F1,MDM2|POU5F1,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q9Y4R8,E3|Q00987,E3,Q00987,Q9Y4R8,MDM2,TELO2,RING,0,neg2x_initial_degree_matched,,MDM2,TELO2,MDM2|TELO2,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q676U5,E3|Q00987,E3,Q00987,Q676U5,MDM2,ATG16L1,RING,0,neg2x_initial_degree_matched,,MDM2,ATG16L1,ATG16L1|MDM2,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;endosome;lysosome;membrane,cytoplasm,True,True,True
E3|Q00987|Q9UPW8,E3|Q00987,E3,Q00987,Q9UPW8,MDM2,UNC13A,RING,0,neg2x_initial_degree_matched,,MDM2,UNC13A,MDM2|UNC13A,False,cytoplasm;nucleus,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q00987|P53667,E3|Q00987,E3,Q00987,P53667,MDM2,LIMK1,RING,0,neg2x_initial_degree_matched,,MDM2,LIMK1,LIMK1|MDM2,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q9H2K8,E3|Q00987,E3,Q00987,Q9H2K8,MDM2,TAOK3,RING,0,neg2x_initial_degree_matched,,MDM2,TAOK3,MDM2|TAOK3,False,cytoplasm;nucleus,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q00987|P30279,E3|Q00987,E3,Q00987,P30279,MDM2,CCND2,RING,0,neg2x_initial_degree_matched,,MDM2,CCND2,CCND2|MDM2,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q9H2D6,E3|Q00987,E3,Q00987,Q9H2D6,MDM2,TRIOBP,RING,0,neg2x_initial_degree_matched,,MDM2,TRIOBP,MDM2|TRIOBP,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q8ND25,E3|Q00987,E3,Q00987,Q8ND25,MDM2,ZNRF1,RING,0,neg2x_initial_degree_matched,,MDM2,ZNRF1,MDM2|ZNRF1,False,cytoplasm;nucleus,cytoplasm;endosome;lysosome;membrane;vesicle,cytoplasm,True,True,True
E3|Q00987|P29466,E3|Q00987,E3,Q00987,P29466,MDM2,CASP1,RING,0,neg2x_initial_degree_matched,,MDM2,CASP1,CASP1|MDM2,False,cytoplasm;nucleus,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q00987|Q6PJG6,E3|Q00987,E3,Q00987,Q6PJG6,MDM2,BRAT1,RING,0,neg2x_initial_degree_matched,,MDM2,BRAT1,BRAT1|MDM2,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|O43156,E3|Q00987,E3,Q00987,O43156,MDM2,TTI1,RING,0,neg2x_initial_degree_matched,,MDM2,TTI1,MDM2|TTI1,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
E3|Q00987|Q9C035,E3|Q00987,E3,Q00987,Q9C035,MDM2,TRIM5,RING,0,neg2x_initial_degree_matched,,MDM2,TRIM5,MDM2|TRIM5,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|Q9UMW8,E3|Q00987,E3,Q00987,Q9UMW8,MDM2,USP18,RING,0,neg2x_initial_degree_matched,,MDM2,USP18,MDM2|USP18,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|O95409,E3|Q00987,E3,Q00987,O95409,MDM2,ZIC2,RING,0,neg2x_initial_degree_matched,,MDM2,ZIC2,MDM2|ZIC2,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q00987|P25205,E3|Q00987,E3,Q00987,P25205,MDM2,MCM3,RING,0,neg2x_initial_degree_matched,,MDM2,MCM3,MCM3|MDM2,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|Q49A26,E3|Q00987,E3,Q00987,Q49A26,MDM2,GLYR1,RING,0,neg2x_initial_degree_matched,,MDM2,GLYR1,GLYR1|MDM2,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|Q96DT7,E3|Q00987,E3,Q00987,Q96DT7,MDM2,ZBTB10,RING,0,neg2x_initial_degree_matched,,MDM2,ZBTB10,MDM2|ZBTB10,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|Q04726,E3|Q00987,E3,Q00987,Q04726,MDM2,TLE3,RING,0,neg2x_initial_degree_matched,,MDM2,TLE3,MDM2|TLE3,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|P04908,E3|Q00987,E3,Q00987,P04908,MDM2,H2AC4,RING,0,neg2x_initial_degree_matched,,MDM2,H2AC4,H2AC4|MDM2,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|Q04724,E3|Q00987,E3,Q00987,Q04724,MDM2,TLE1,RING,0,neg2x_initial_degree_matched,,MDM2,TLE1,MDM2|TLE1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q00987|P00338,E3|Q00987,E3,Q00987,P00338,MDM2,LDHA,RING,0,neg2x_initial_degree_matched,,MDM2,LDHA,LDHA|MDM2,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
E3|Q00987|P19419,E3|Q00987,E3,Q00987,P19419,MDM2,ELK1,RING,0,neg2x_initial_degree_matched,,MDM2,ELK1,ELK1|MDM2,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|Q13422,E3|Q05086,E3,Q05086,Q13422,UBE3A,IKZF1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,IKZF1,IKZF1|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|Q9NX09,E3|Q05086,E3,Q05086,Q9NX09,UBE3A,DDIT4,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,DDIT4,DDIT4|UBE3A,False,cytoplasm;nucleus,cytoplasm;mitochondrion,cytoplasm,True,True,True
E3|Q05086|O75155,E3|Q05086,E3,Q05086,O75155,UBE3A,CAND2,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,CAND2,CAND2|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|P63279,E3|Q05086,E3,Q05086,P63279,UBE3A,UBE2I,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,UBE2I,UBE2I|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|Q9Y6I3,E3|Q05086,E3,Q05086,Q9Y6I3,UBE3A,EPN1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,EPN1,EPN1|UBE3A,False,cytoplasm;nucleus,cytoplasm;golgi;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
E3|Q05086|Q9Y697,E3|Q05086,E3,Q05086,Q9Y697,UBE3A,NFS1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,NFS1,NFS1|UBE3A,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|Q14190,E3|Q05086,E3,Q05086,Q14190,UBE3A,SIM2,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,SIM2,SIM2|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|Q7Z6J0,E3|Q05086,E3,Q05086,Q7Z6J0,UBE3A,SH3RF1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,SH3RF1,SH3RF1|UBE3A,False,cytoplasm;nucleus,cytoplasm;golgi,cytoplasm,True,True,True
E3|Q05086|Q12933,E3|Q05086,E3,Q05086,Q12933,UBE3A,TRAF2,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,TRAF2,TRAF2|UBE3A,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
E3|Q05086|Q05195,E3|Q05086,E3,Q05086,Q05195,UBE3A,MXD1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,MXD1,MXD1|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|O15164,E3|Q05086,E3,Q05086,O15164,UBE3A,TRIM24,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,TRIM24,TRIM24|UBE3A,False,cytoplasm;nucleus,cytoplasm;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|Q05513,E3|Q05086,E3,Q05086,Q05513,UBE3A,PRKCZ,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,PRKCZ,PRKCZ|UBE3A,False,cytoplasm;nucleus,cell_junction;cytoplasm;endosome;membrane,cytoplasm,True,True,True
E3|Q05086|O94782,E3|Q05086,E3,Q05086,O94782,UBE3A,USP1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,USP1,UBE3A|USP1,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|P23497,E3|Q05086,E3,Q05086,P23497,UBE3A,SP100,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,SP100,SP100|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|Q92538,E3|Q05086,E3,Q05086,Q92538,UBE3A,GBF1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,GBF1,GBF1|UBE3A,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;golgi;membrane,cytoplasm,True,True,True
E3|Q05086|P83916,E3|Q05086,E3,Q05086,P83916,UBE3A,CBX1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,CBX1,CBX1|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|P20393,E3|Q05086,E3,Q05086,P20393,UBE3A,NR1D1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,NR1D1,NR1D1|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|Q5S007,E3|Q05086,E3,Q05086,Q5S007,UBE3A,LRRK2,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,LRRK2,LRRK2|UBE3A,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;mitochondrion;vesicle,cytoplasm,True,True,True
E3|Q05086|P32314,E3|Q05086,E3,Q05086,P32314,UBE3A,FOXN2,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,FOXN2,FOXN2|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|Q9NP71,E3|Q05086,E3,Q05086,Q9NP71,UBE3A,MLXIPL,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,MLXIPL,MLXIPL|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|Q13601,E3|Q05086,E3,Q05086,Q13601,UBE3A,KRR1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,KRR1,KRR1|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|Q9UPY8,E3|Q05086,E3,Q05086,Q9UPY8,UBE3A,MAPRE3,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,MAPRE3,MAPRE3|UBE3A,False,cytoplasm;nucleus,cytoplasm;cytoskeleton,cytoplasm,True,True,True
E3|Q05086|P08047,E3|Q05086,E3,Q05086,P08047,UBE3A,SP1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,SP1,SP1|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|Q9NS37,E3|Q05086,E3,Q05086,Q9NS37,UBE3A,CREBZF,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,CREBZF,CREBZF|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|Q15561,E3|Q05086,E3,Q05086,Q15561,UBE3A,TEAD4,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,TEAD4,TEAD4|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|P41134,E3|Q05086,E3,Q05086,P41134,UBE3A,ID1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,ID1,ID1|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|P40305,E3|Q05086,E3,Q05086,P40305,UBE3A,IFI27,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,IFI27,IFI27|UBE3A,False,cytoplasm;nucleus,endoplasmic_reticulum;membrane;mitochondrion;nucleus,nucleus,True,True,True
E3|Q05086|Q96CV9,E3|Q05086,E3,Q05086,Q96CV9,UBE3A,OPTN,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,OPTN,OPTN|UBE3A,False,cytoplasm;nucleus,cytoplasm;endosome;golgi;membrane;plasma_membrane;vesicle,cytoplasm,True,True,True
E3|Q05086|O75385,E3|Q05086,E3,Q05086,O75385,UBE3A,ULK1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,ULK1,UBE3A|ULK1,False,cytoplasm;nucleus,cytoplasm;membrane,cytoplasm,True,True,True
E3|Q05086|Q8WUI4,E3|Q05086,E3,Q05086,Q8WUI4,UBE3A,HDAC7,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,HDAC7,HDAC7|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|Q02535,E3|Q05086,E3,Q05086,Q02535,UBE3A,ID3,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,ID3,ID3|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|P13349,E3|Q05086,E3,Q05086,P13349,UBE3A,MYF5,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,MYF5,MYF5|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|Q15173,E3|Q05086,E3,Q05086,Q15173,UBE3A,PPP2R5B,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,PPP2R5B,PPP2R5B|UBE3A,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
E3|Q05086|Q15004,E3|Q05086,E3,Q05086,Q15004,UBE3A,PCLAF,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,PCLAF,PCLAF|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|P25205,E3|Q05086,E3,Q05086,P25205,UBE3A,MCM3,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,MCM3,MCM3|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|O15169,E3|Q05086,E3,Q05086,O15169,UBE3A,AXIN1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,AXIN1,AXIN1|UBE3A,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
E3|Q05086|Q92793,E3|Q05086,E3,Q05086,Q92793,UBE3A,CREBBP,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,CREBBP,CREBBP|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|P36956,E3|Q05086,E3,Q05086,P36956,UBE3A,SREBF1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,SREBF1,SREBF1|UBE3A,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;golgi;membrane;nucleus;vesicle,cytoplasm;nucleus,True,True,True
E3|Q05086|O15055,E3|Q05086,E3,Q05086,O15055,UBE3A,PER2,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,PER2,PER2|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|Q96FA3,E3|Q05086,E3,Q05086,Q96FA3,UBE3A,PELI1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,PELI1,PELI1|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|P25440,E3|Q05086,E3,Q05086,P25440,UBE3A,BRD2,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,BRD2,BRD2|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|Q14790,E3|Q05086,E3,Q05086,Q14790,UBE3A,CASP8,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,CASP8,CASP8|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q05086|P19367,E3|Q05086,E3,Q05086,P19367,UBE3A,HK1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,HK1,HK1|UBE3A,False,cytoplasm;nucleus,cytoplasm;membrane;mitochondrion,cytoplasm,True,True,True
E3|Q05086|P16401,E3|Q05086,E3,Q05086,P16401,UBE3A,H1-5,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,H1-5,H1-5|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|Q96T37,E3|Q05086,E3,Q05086,Q96T37,UBE3A,RBM15,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,RBM15,RBM15|UBE3A,False,cytoplasm;nucleus,membrane;nucleus,nucleus,True,True,True
E3|Q05086|Q13547,E3|Q05086,E3,Q05086,Q13547,UBE3A,HDAC1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,HDAC1,HDAC1|UBE3A,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q05086|P20248,E3|Q05086,E3,Q05086,P20248,UBE3A,CCNA2,SINGLE_OTHER,0,neg2x_initial_degree_matched,,UBE3A,CCNA2,CCNA2|UBE3A,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q06587|P00519,E3|Q06587,E3,Q06587,P00519,RING1,ABL1,RING,0,neg2x_initial_degree_matched,,RING1,ABL1,ABL1|RING1,False,nucleus,cytoplasm;cytoskeleton;membrane;mitochondrion;nucleus,nucleus,True,True,True
E3|Q06587|P29350,E3|Q06587,E3,Q06587,P29350,RING1,PTPN6,RING,0,neg2x_initial_degree_matched,,RING1,PTPN6,PTPN6|RING1,False,nucleus,cytoplasm;nucleus,nucleus,True,True,True
E3|Q06587|Q13422,E3|Q06587,E3,Q06587,Q13422,RING1,IKZF1,RING,0,neg2x_initial_degree_matched,,RING1,IKZF1,IKZF1|RING1,False,nucleus,cytoplasm;nucleus,nucleus,True,True,True
E3|Q07869|P35240,E3|Q07869,E3,Q07869,P35240,PPARA,NF2,RING,0,neg2x_initial_degree_matched,,PPARA,NF2,NF2|PPARA,False,nucleus,cytoplasm;cytoskeleton;membrane;nucleus,nucleus,True,True,True
E3|Q09472|Q15303,E3|Q09472,E3,Q09472,Q15303,EP300,ERBB4,HECT,0,neg2x_initial_degree_matched,,EP300,ERBB4,EP300|ERBB4,False,cytoplasm;nucleus,membrane;mitochondrion;nucleus;plasma_membrane,nucleus,True,True,True
E3|Q12834|P42226,E3|Q12834,E3,Q12834,P42226,CDC20,STAT6,CDC20,0,neg2x_initial_degree_matched,,CDC20,STAT6,CDC20|STAT6,False,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q12834|Q9GZT9,E3|Q12834,E3,Q12834,Q9GZT9,CDC20,EGLN1,CDC20,0,neg2x_initial_degree_matched,,CDC20,EGLN1,CDC20|EGLN1,False,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q12834|Q9P2X3,E3|Q12834,E3,Q12834,Q9P2X3,CDC20,IMPACT,CDC20,0,neg2x_initial_degree_matched,,CDC20,IMPACT,CDC20|IMPACT,False,cytoplasm;cytoskeleton;nucleus,cytoplasm,cytoplasm,True,True,True
E3|Q12834|P10911,E3|Q12834,E3,Q12834,P10911,CDC20,MCF2,CDC20,0,neg2x_initial_degree_matched,,CDC20,MCF2,CDC20|MCF2,False,cytoplasm;cytoskeleton;nucleus,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q12834|Q15303,E3|Q12834,E3,Q12834,Q15303,CDC20,ERBB4,CDC20,0,neg2x_initial_degree_matched,,CDC20,ERBB4,CDC20|ERBB4,False,cytoplasm;cytoskeleton;nucleus,membrane;mitochondrion;nucleus;plasma_membrane,nucleus,True,True,True
E3|Q12834|Q92538,E3|Q12834,E3,Q12834,Q92538,CDC20,GBF1,CDC20,0,neg2x_initial_degree_matched,,CDC20,GBF1,CDC20|GBF1,False,cytoplasm;cytoskeleton;nucleus,cytoplasm;endoplasmic_reticulum;golgi;membrane,cytoplasm,True,True,True
