model,accession,status,length,per_sequence_dim,per_residue_shape,error
prot_bert_bfd,P11142,ok,646,1024,"(646, 1024)",
prot_bert_bfd,P11161,ok,476,1024,"(476, 1024)",
prot_bert_bfd,P11234,ok,206,1024,"(206, 1024)",
prot_bert_bfd,P11274,ok,1271,1024,"(1271, 1024)",
prot_bert_bfd,P11308,ok,479,1024,"(479, 1024)",
prot_bert_bfd,P11362,ok,822,1024,"(822, 1024)",
prot_bert_bfd,P11388,ok,1531,1024,"(1531, 1024)",
prot_bert_bfd,P11441,ok,157,1024,"(157, 1024)",
prot_bert_bfd,P11474,ok,423,1024,"(423, 1024)",
prot_bert_bfd,P11678,ok,715,1024,"(715, 1024)",
prot_bert_bfd,P11686,ok,197,1024,"(197, 1024)",
prot_bert_bfd,P11940,ok,636,1024,"(636, 1024)",
prot_bert_bfd,P12004,ok,261,1024,"(261, 1024)",
prot_bert_bfd,P12277,ok,381,1024,"(381, 1024)",
prot_bert_bfd,P12318,ok,317,1024,"(317, 1024)",
prot_bert_bfd,P12532,ok,417,1024,"(417, 1024)",
prot_bert_bfd,P12755,ok,728,1024,"(728, 1024)",
prot_bert_bfd,P12757,ok,684,1024,"(684, 1024)",
prot_bert_bfd,P12830,ok,882,1024,"(882, 1024)",
prot_bert_bfd,P12931,ok,536,1024,"(536, 1024)",
prot_bert_bfd,P12956,ok,609,1024,"(609, 1024)",
prot_bert_bfd,P13010,ok,732,1024,"(732, 1024)",
prot_bert_bfd,P13051,ok,313,1024,"(313, 1024)",
prot_bert_bfd,P13349,ok,255,1024,"(255, 1024)",
prot_bert_bfd,P13473,ok,410,1024,"(410, 1024)",
prot_bert_bfd,P13569,ok,1480,1024,"(1480, 1024)",
prot_bert_bfd,P13631,ok,454,1024,"(454, 1024)",
prot_bert_bfd,P13760,ok,266,1024,"(266, 1024)",
prot_bert_bfd,P13761,ok,266,1024,"(266, 1024)",
prot_bert_bfd,P13762,ok,266,1024,"(266, 1024)",
prot_bert_bfd,P13861,ok,404,1024,"(404, 1024)",
prot_bert_bfd,P14076,ok,429,1024,"(429, 1024)",
prot_bert_bfd,P14077,ok,429,1024,"(429, 1024)",
prot_bert_bfd,P14136,ok,432,1024,"(432, 1024)",
prot_bert_bfd,P14316,ok,349,1024,"(349, 1024)",
prot_bert_bfd,P14373,ok,513,1024,"(513, 1024)",
prot_bert_bfd,P14618,ok,531,1024,"(531, 1024)",
prot_bert_bfd,P14635,ok,433,1024,"(433, 1024)",
prot_bert_bfd,P14780,ok,707,1024,"(707, 1024)",
prot_bert_bfd,P14859,ok,743,1024,"(743, 1024)",
prot_bert_bfd,P14921,ok,441,1024,"(441, 1024)",
prot_bert_bfd,P15056,ok,766,1024,"(766, 1024)",
prot_bert_bfd,P15104,ok,373,1024,"(373, 1024)",
prot_bert_bfd,P15151,ok,417,1024,"(417, 1024)",
prot_bert_bfd,P15172,ok,320,1024,"(320, 1024)",
prot_bert_bfd,P15173,ok,224,1024,"(224, 1024)",
prot_bert_bfd,P15259,ok,253,1024,"(253, 1024)",
prot_bert_bfd,P15260,ok,489,1024,"(489, 1024)",
prot_bert_bfd,P15374,ok,230,1024,"(230, 1024)",
prot_bert_bfd,P15407,ok,271,1024,"(271, 1024)",
prot_bert_bfd,P15408,ok,326,1024,"(326, 1024)",
prot_bert_bfd,P15498,ok,845,1024,"(845, 1024)",
prot_bert_bfd,P15559,ok,274,1024,"(274, 1024)",
prot_bert_bfd,P15813,ok,335,1024,"(335, 1024)",
prot_bert_bfd,P15880,ok,293,1024,"(293, 1024)",
prot_bert_bfd,P15884,ok,667,1024,"(667, 1024)",
prot_bert_bfd,P15918,ok,1043,1024,"(1043, 1024)",
prot_bert_bfd,P15923,ok,654,1024,"(654, 1024)",
prot_bert_bfd,P15927,ok,270,1024,"(270, 1024)",
prot_bert_bfd,P15941,ok,1255,1024,"(1255, 1024)",
prot_bert_bfd,P16070,ok,742,1024,"(742, 1024)",
prot_bert_bfd,P16104,ok,143,1024,"(143, 1024)",
prot_bert_bfd,P16150,ok,400,1024,"(400, 1024)",
prot_bert_bfd,P16234,ok,1089,1024,"(1089, 1024)",
prot_bert_bfd,P16284,ok,738,1024,"(738, 1024)",
prot_bert_bfd,P16401,ok,226,1024,"(226, 1024)",
prot_bert_bfd,P16403,ok,213,1024,"(213, 1024)",
prot_bert_bfd,P16471,ok,622,1024,"(622, 1024)",
prot_bert_bfd,P16949,ok,149,1024,"(149, 1024)",
prot_bert_bfd,P17181,ok,557,1024,"(557, 1024)",
prot_bert_bfd,P17252,ok,672,1024,"(672, 1024)",
prot_bert_bfd,P17275,ok,347,1024,"(347, 1024)",
prot_bert_bfd,P17302,ok,382,1024,"(382, 1024)",
prot_bert_bfd,P17542,ok,331,1024,"(331, 1024)",
prot_bert_bfd,P17612,ok,351,1024,"(351, 1024)",
prot_bert_bfd,P17661,ok,470,1024,"(470, 1024)",
prot_bert_bfd,P17676,ok,345,1024,"(345, 1024)",
prot_bert_bfd,P17844,ok,614,1024,"(614, 1024)",
prot_bert_bfd,P17861,ok,261,1024,"(261, 1024)",
prot_bert_bfd,P17947,ok,270,1024,"(270, 1024)",
prot_bert_bfd,P17948,ok,1338,1024,"(1338, 1024)",
prot_bert_bfd,P18065,ok,325,1024,"(325, 1024)",
prot_bert_bfd,P18084,ok,799,1024,"(799, 1024)",
prot_bert_bfd,P18433,ok,802,1024,"(802, 1024)",
prot_bert_bfd,P18847,ok,181,1024,"(181, 1024)",
prot_bert_bfd,P18848,ok,351,1024,"(351, 1024)",
prot_bert_bfd,P18887,ok,633,1024,"(633, 1024)",
prot_bert_bfd,P19174,ok,1290,1024,"(1290, 1024)",
prot_bert_bfd,P19235,ok,508,1024,"(508, 1024)",
prot_bert_bfd,P19237,ok,187,1024,"(187, 1024)",
prot_bert_bfd,P19320,ok,739,1024,"(739, 1024)",
prot_bert_bfd,P19338,ok,710,1024,"(710, 1024)",
prot_bert_bfd,P19367,ok,917,1024,"(917, 1024)",
prot_bert_bfd,P19419,ok,428,1024,"(428, 1024)",
prot_bert_bfd,P19429,ok,210,1024,"(210, 1024)",
prot_bert_bfd,P19474,ok,475,1024,"(475, 1024)",
prot_bert_bfd,P19544,ok,449,1024,"(449, 1024)",
prot_bert_bfd,P19634,ok,815,1024,"(815, 1024)",
prot_bert_bfd,P19784,ok,350,1024,"(350, 1024)",
prot_bert_bfd,P19838,ok,968,1024,"(968, 1024)",
prot_bert_bfd,P20039,ok,266,1024,"(266, 1024)",
prot_bert_bfd,P20226,ok,339,1024,"(339, 1024)",
prot_bert_bfd,P20248,ok,432,1024,"(432, 1024)",
prot_bert_bfd,P20333,ok,461,1024,"(461, 1024)",
prot_bert_bfd,P20393,ok,614,1024,"(614, 1024)",
prot_bert_bfd,P20671,ok,130,1024,"(130, 1024)",
prot_bert_bfd,P20700,ok,586,1024,"(586, 1024)",
prot_bert_bfd,P20749,ok,454,1024,"(454, 1024)",
prot_bert_bfd,P20963,ok,164,1024,"(164, 1024)",
prot_bert_bfd,P21333,ok,2647,1024,"(2647, 1024)",
prot_bert_bfd,P21359,ok,2839,1024,"(2839, 1024)",
prot_bert_bfd,P21580,ok,790,1024,"(790, 1024)",
prot_bert_bfd,P21583,ok,273,1024,"(273, 1024)",
prot_bert_bfd,P21589,ok,574,1024,"(574, 1024)",
prot_bert_bfd,P21709,ok,976,1024,"(976, 1024)",
prot_bert_bfd,P21796,ok,283,1024,"(283, 1024)",
prot_bert_bfd,P21802,ok,821,1024,"(821, 1024)",
prot_bert_bfd,P21860,ok,1342,1024,"(1342, 1024)",
prot_bert_bfd,P21917,ok,419,1024,"(419, 1024)",
prot_bert_bfd,P22001,ok,575,1024,"(575, 1024)",
prot_bert_bfd,P22304,ok,550,1024,"(550, 1024)",
prot_bert_bfd,P22392,ok,152,1024,"(152, 1024)",
prot_bert_bfd,P22455,ok,802,1024,"(802, 1024)",
prot_bert_bfd,P22459,ok,653,1024,"(653, 1024)",
prot_bert_bfd,P22607,ok,806,1024,"(806, 1024)",
prot_bert_bfd,P22681,ok,906,1024,"(906, 1024)",
prot_bert_bfd,P22694,ok,351,1024,"(351, 1024)",
prot_bert_bfd,P22736,ok,598,1024,"(598, 1024)",
prot_bert_bfd,P23025,ok,273,1024,"(273, 1024)",
prot_bert_bfd,P23258,ok,451,1024,"(451, 1024)",
prot_bert_bfd,P23396,ok,243,1024,"(243, 1024)",
prot_bert_bfd,P23443,ok,525,1024,"(525, 1024)",
prot_bert_bfd,P23458,ok,1154,1024,"(1154, 1024)",
prot_bert_bfd,P23497,ok,879,1024,"(879, 1024)",
prot_bert_bfd,P23588,ok,611,1024,"(611, 1024)",
prot_bert_bfd,P23759,ok,505,1024,"(505, 1024)",
prot_bert_bfd,P23760,ok,479,1024,"(479, 1024)",
prot_bert_bfd,P23771,ok,443,1024,"(443, 1024)",
prot_bert_bfd,P23919,ok,212,1024,"(212, 1024)",
prot_bert_bfd,P23921,ok,792,1024,"(792, 1024)",
prot_bert_bfd,P24385,ok,295,1024,"(295, 1024)",
prot_bert_bfd,P24468,ok,414,1024,"(414, 1024)",
prot_bert_bfd,P24522,ok,165,1024,"(165, 1024)",
prot_bert_bfd,P24864,ok,410,1024,"(410, 1024)",
prot_bert_bfd,P24928,ok,1970,1024,"(1970, 1024)",
prot_bert_bfd,P24941,ok,298,1024,"(298, 1024)",
prot_bert_bfd,P25054,ok,2843,1024,"(2843, 1024)",
prot_bert_bfd,P25098,ok,689,1024,"(689, 1024)",
prot_bert_bfd,P25116,ok,425,1024,"(425, 1024)",
prot_bert_bfd,P25205,ok,808,1024,"(808, 1024)",
prot_bert_bfd,P25440,ok,801,1024,"(801, 1024)",
prot_bert_bfd,P25445,ok,335,1024,"(335, 1024)",
prot_bert_bfd,P25490,ok,414,1024,"(414, 1024)",
prot_bert_bfd,P25791,ok,158,1024,"(158, 1024)",
prot_bert_bfd,P25815,ok,95,1024,"(95, 1024)",
prot_bert_bfd,P25963,ok,317,1024,"(317, 1024)",
prot_bert_bfd,P26006,ok,1051,1024,"(1051, 1024)",
prot_bert_bfd,P26038,ok,577,1024,"(577, 1024)",
prot_bert_bfd,P26045,ok,913,1024,"(913, 1024)",
prot_bert_bfd,P26358,ok,1616,1024,"(1616, 1024)",
prot_bert_bfd,P26367,ok,422,1024,"(422, 1024)",
prot_bert_bfd,P26927,ok,711,1024,"(711, 1024)",
prot_bert_bfd,P26951,ok,378,1024,"(378, 1024)",
prot_bert_bfd,P27216,ok,316,1024,"(316, 1024)",
prot_bert_bfd,P27348,ok,245,1024,"(245, 1024)",
prot_bert_bfd,P27361,ok,379,1024,"(379, 1024)",
prot_bert_bfd,P27449,ok,155,1024,"(155, 1024)",
prot_bert_bfd,P27694,ok,616,1024,"(616, 1024)",
prot_bert_bfd,P27695,ok,318,1024,"(318, 1024)",
prot_bert_bfd,P27701,ok,267,1024,"(267, 1024)",
prot_bert_bfd,P27986,ok,724,1024,"(724, 1024)",
prot_bert_bfd,P28482,ok,360,1024,"(360, 1024)",
prot_bert_bfd,P28562,ok,367,1024,"(367, 1024)",
prot_bert_bfd,P28715,ok,1186,1024,"(1186, 1024)",
prot_bert_bfd,P28749,ok,1068,1024,"(1068, 1024)",
prot_bert_bfd,P29033,ok,226,1024,"(226, 1024)",
prot_bert_bfd,P29034,ok,98,1024,"(98, 1024)",
prot_bert_bfd,P29274,ok,412,1024,"(412, 1024)",
prot_bert_bfd,P29317,ok,976,1024,"(976, 1024)",
prot_bert_bfd,P29322,ok,1005,1024,"(1005, 1024)",
prot_bert_bfd,P29350,ok,595,1024,"(595, 1024)",
prot_bert_bfd,P29372,ok,298,1024,"(298, 1024)",
prot_bert_bfd,P29466,ok,404,1024,"(404, 1024)",
prot_bert_bfd,P29474,ok,1203,1024,"(1203, 1024)",
prot_bert_bfd,P29475,ok,1434,1024,"(1434, 1024)",
prot_bert_bfd,P29590,ok,882,1024,"(882, 1024)",
prot_bert_bfd,P29965,ok,261,1024,"(261, 1024)",
prot_bert_bfd,P30153,ok,589,1024,"(589, 1024)",
prot_bert_bfd,P30279,ok,289,1024,"(289, 1024)",
prot_bert_bfd,P30281,ok,292,1024,"(292, 1024)",
prot_bert_bfd,P30291,ok,646,1024,"(646, 1024)",
prot_bert_bfd,P30304,ok,524,1024,"(524, 1024)",
prot_bert_bfd,P30305,ok,580,1024,"(580, 1024)",
prot_bert_bfd,P30307,ok,473,1024,"(473, 1024)",
prot_bert_bfd,P30838,ok,453,1024,"(453, 1024)",
prot_bert_bfd,P31146,ok,461,1024,"(461, 1024)",
prot_bert_bfd,P31321,ok,381,1024,"(381, 1024)",
prot_bert_bfd,P31323,ok,418,1024,"(418, 1024)",
prot_bert_bfd,P31350,ok,389,1024,"(389, 1024)",
prot_bert_bfd,P31645,ok,630,1024,"(630, 1024)",
prot_bert_bfd,P31749,ok,480,1024,"(480, 1024)",
prot_bert_bfd,P31751,ok,481,1024,"(481, 1024)",
prot_bert_bfd,P31785,ok,369,1024,"(369, 1024)",
prot_bert_bfd,P31937,ok,336,1024,"(336, 1024)",
prot_bert_bfd,P31947,ok,248,1024,"(248, 1024)",
prot_bert_bfd,P31994,ok,310,1024,"(310, 1024)",
prot_bert_bfd,P32121,ok,409,1024,"(409, 1024)",
prot_bert_bfd,P32314,ok,431,1024,"(431, 1024)",
prot_bert_bfd,P32519,ok,619,1024,"(619, 1024)",
prot_bert_bfd,P33076,ok,1130,1024,"(1130, 1024)",
prot_bert_bfd,P33402,ok,732,1024,"(732, 1024)",
prot_bert_bfd,P33527,ok,1531,1024,"(1531, 1024)",
prot_bert_bfd,P33778,ok,126,1024,"(126, 1024)",
prot_bert_bfd,P33981,ok,857,1024,"(857, 1024)",
prot_bert_bfd,P33993,ok,719,1024,"(719, 1024)",
prot_bert_bfd,P34897,ok,504,1024,"(504, 1024)",
prot_bert_bfd,P34932,ok,840,1024,"(840, 1024)",
prot_bert_bfd,P35125,ok,1406,1024,"(1406, 1024)",
prot_bert_bfd,P35222,ok,781,1024,"(781, 1024)",
prot_bert_bfd,P35226,ok,326,1024,"(326, 1024)",
prot_bert_bfd,P35228,ok,1153,1024,"(1153, 1024)",
prot_bert_bfd,P35232,ok,272,1024,"(272, 1024)",
prot_bert_bfd,P35240,ok,595,1024,"(595, 1024)",
prot_bert_bfd,P35250,ok,354,1024,"(354, 1024)",
prot_bert_bfd,P35354,ok,604,1024,"(604, 1024)",
prot_bert_bfd,P35548,ok,267,1024,"(267, 1024)",
prot_bert_bfd,P35555,ok,2871,1024,"(2871, 1024)",
prot_bert_bfd,P35558,ok,622,1024,"(622, 1024)",
prot_bert_bfd,P35568,ok,1242,1024,"(1242, 1024)",
prot_bert_bfd,P35573,ok,1532,1024,"(1532, 1024)",
prot_bert_bfd,P35609,ok,894,1024,"(894, 1024)",
prot_bert_bfd,P35613,ok,385,1024,"(385, 1024)",
prot_bert_bfd,P35626,ok,688,1024,"(688, 1024)",
prot_bert_bfd,P35637,ok,526,1024,"(526, 1024)",
prot_bert_bfd,P35659,ok,375,1024,"(375, 1024)",
prot_bert_bfd,P35712,ok,828,1024,"(828, 1024)",
prot_bert_bfd,P35813,ok,382,1024,"(382, 1024)",
prot_bert_bfd,P35869,ok,848,1024,"(848, 1024)",
prot_bert_bfd,P35968,ok,1356,1024,"(1356, 1024)",
prot_bert_bfd,P36406,ok,574,1024,"(574, 1024)",
prot_bert_bfd,P36507,ok,400,1024,"(400, 1024)",
prot_bert_bfd,P36639,ok,156,1024,"(156, 1024)",
prot_bert_bfd,P36888,ok,993,1024,"(993, 1024)",
prot_bert_bfd,P36894,ok,532,1024,"(532, 1024)",
prot_bert_bfd,P36897,ok,503,1024,"(503, 1024)",
prot_bert_bfd,P36956,ok,1147,1024,"(1147, 1024)",
prot_bert_bfd,P37023,ok,503,1024,"(503, 1024)",
prot_bert_bfd,P37088,ok,669,1024,"(669, 1024)",
prot_bert_bfd,P37173,ok,567,1024,"(567, 1024)",
prot_bert_bfd,P37198,ok,522,1024,"(522, 1024)",
prot_bert_bfd,P37231,ok,505,1024,"(505, 1024)",
prot_bert_bfd,P37275,ok,1124,1024,"(1124, 1024)",
prot_bert_bfd,P37840,ok,140,1024,"(140, 1024)",
prot_bert_bfd,P38398,ok,1863,1024,"(1863, 1024)",
prot_bert_bfd,P38936,ok,164,1024,"(164, 1024)",
prot_bert_bfd,P40189,ok,918,1024,"(918, 1024)",
prot_bert_bfd,P40238,ok,635,1024,"(635, 1024)",
prot_bert_bfd,P40305,ok,122,1024,"(122, 1024)",
prot_bert_bfd,P40337,ok,213,1024,"(213, 1024)",
prot_bert_bfd,P40424,ok,430,1024,"(430, 1024)",
prot_bert_bfd,P40763,ok,770,1024,"(770, 1024)",
prot_bert_bfd,P40818,ok,1118,1024,"(1118, 1024)",
prot_bert_bfd,P41002,ok,786,1024,"(786, 1024)",
prot_bert_bfd,P41134,ok,155,1024,"(155, 1024)",
prot_bert_bfd,P41161,ok,510,1024,"(510, 1024)",
prot_bert_bfd,P41180,ok,1078,1024,"(1078, 1024)",
prot_bert_bfd,P41181,ok,271,1024,"(271, 1024)",
prot_bert_bfd,P41182,ok,706,1024,"(706, 1024)",
prot_bert_bfd,P41212,ok,452,1024,"(452, 1024)",
prot_bert_bfd,P41229,ok,1560,1024,"(1560, 1024)",
prot_bert_bfd,P41594,ok,1212,1024,"(1212, 1024)",
prot_bert_bfd,P41595,ok,481,1024,"(481, 1024)",
prot_bert_bfd,P41743,ok,596,1024,"(596, 1024)",
prot_bert_bfd,P42081,ok,329,1024,"(329, 1024)",
prot_bert_bfd,P42224,ok,750,1024,"(750, 1024)",
prot_bert_bfd,P42226,ok,847,1024,"(847, 1024)",
prot_bert_bfd,P42229,ok,794,1024,"(794, 1024)",
prot_bert_bfd,P42261,ok,906,1024,"(906, 1024)",
prot_bert_bfd,P42336,ok,1068,1024,"(1068, 1024)",
prot_bert_bfd,P42345,ok,2549,1024,"(2549, 1024)",
prot_bert_bfd,P42566,ok,896,1024,"(896, 1024)",
prot_bert_bfd,P42574,ok,277,1024,"(277, 1024)",
prot_bert_bfd,P42679,ok,507,1024,"(507, 1024)",
prot_bert_bfd,P42771,ok,156,1024,"(156, 1024)",
prot_bert_bfd,P42773,ok,168,1024,"(168, 1024)",
prot_bert_bfd,P42858,ok,3142,1024,"(3142, 1024)",
prot_bert_bfd,P43003,ok,542,1024,"(542, 1024)",
prot_bert_bfd,P43005,ok,524,1024,"(524, 1024)",
prot_bert_bfd,P43146,ok,1447,1024,"(1447, 1024)",
prot_bert_bfd,P43246,ok,934,1024,"(934, 1024)",
prot_bert_bfd,P43268,ok,484,1024,"(484, 1024)",
prot_bert_bfd,P43357,ok,314,1024,"(314, 1024)",
prot_bert_bfd,P43360,ok,314,1024,"(314, 1024)",
prot_bert_bfd,P43403,ok,619,1024,"(619, 1024)",
prot_bert_bfd,P43405,ok,635,1024,"(635, 1024)",
prot_bert_bfd,P43694,ok,442,1024,"(442, 1024)",
prot_bert_bfd,P43699,ok,371,1024,"(371, 1024)",
prot_bert_bfd,P45973,ok,191,1024,"(191, 1024)",
prot_bert_bfd,P45974,ok,858,1024,"(858, 1024)",
prot_bert_bfd,P45983,ok,427,1024,"(427, 1024)",
prot_bert_bfd,P45984,ok,424,1024,"(424, 1024)",
prot_bert_bfd,P45985,ok,399,1024,"(399, 1024)",
prot_bert_bfd,P46100,ok,2492,1024,"(2492, 1024)",
prot_bert_bfd,P46109,ok,303,1024,"(303, 1024)",
prot_bert_bfd,P46527,ok,198,1024,"(198, 1024)",
prot_bert_bfd,P46531,ok,2555,1024,"(2555, 1024)",
prot_bert_bfd,P46695,ok,156,1024,"(156, 1024)",
prot_bert_bfd,P46736,ok,316,1024,"(316, 1024)",
prot_bert_bfd,P46783,ok,165,1024,"(165, 1024)",
prot_bert_bfd,P46821,ok,2468,1024,"(2468, 1024)",
prot_bert_bfd,P46934,ok,1319,1024,"(1319, 1024)",
prot_bert_bfd,P46937,ok,504,1024,"(504, 1024)",
prot_bert_bfd,P46939,ok,3433,1024,"(3433, 1024)",
prot_bert_bfd,P47895,ok,512,1024,"(512, 1024)",
prot_bert_bfd,P47989,ok,1333,1024,"(1333, 1024)",
prot_bert_bfd,P48048,ok,391,1024,"(391, 1024)",
prot_bert_bfd,P48059,ok,325,1024,"(325, 1024)",
prot_bert_bfd,P48200,ok,963,1024,"(963, 1024)",
prot_bert_bfd,P48431,ok,317,1024,"(317, 1024)",
prot_bert_bfd,P48436,ok,509,1024,"(509, 1024)",
prot_bert_bfd,P48546,ok,466,1024,"(466, 1024)",
prot_bert_bfd,P48730,ok,415,1024,"(415, 1024)",
prot_bert_bfd,P48736,ok,1102,1024,"(1102, 1024)",
prot_bert_bfd,P48742,ok,406,1024,"(406, 1024)",
prot_bert_bfd,P48764,ok,834,1024,"(834, 1024)",
prot_bert_bfd,P49023,ok,591,1024,"(591, 1024)",
prot_bert_bfd,P49116,ok,596,1024,"(596, 1024)",
prot_bert_bfd,P49137,ok,400,1024,"(400, 1024)",
prot_bert_bfd,P49281,ok,568,1024,"(568, 1024)",
prot_bert_bfd,P49327,ok,2511,1024,"(2511, 1024)",
prot_bert_bfd,P49336,ok,464,1024,"(464, 1024)",
prot_bert_bfd,P49407,ok,418,1024,"(418, 1024)",
prot_bert_bfd,P49411,ok,455,1024,"(455, 1024)",
prot_bert_bfd,P49427,ok,236,1024,"(236, 1024)",
prot_bert_bfd,P49450,ok,140,1024,"(140, 1024)",
prot_bert_bfd,P49454,ok,3114,1024,"(3114, 1024)",
prot_bert_bfd,P49458,ok,86,1024,"(86, 1024)",
prot_bert_bfd,P49585,ok,367,1024,"(367, 1024)",
prot_bert_bfd,P49675,ok,285,1024,"(285, 1024)",
prot_bert_bfd,P49715,ok,358,1024,"(358, 1024)",
prot_bert_bfd,P49716,ok,269,1024,"(269, 1024)",
prot_bert_bfd,P49757,ok,651,1024,"(651, 1024)",
prot_bert_bfd,P49768,ok,467,1024,"(467, 1024)",
prot_bert_bfd,P49792,ok,3224,1024,"(3224, 1024)",
prot_bert_bfd,P49815,ok,1807,1024,"(1807, 1024)",
prot_bert_bfd,P49841,ok,420,1024,"(420, 1024)",
prot_bert_bfd,P49915,ok,693,1024,"(693, 1024)",
prot_bert_bfd,P49918,ok,316,1024,"(316, 1024)",
prot_bert_bfd,P49959,ok,708,1024,"(708, 1024)",
prot_bert_bfd,P50458,ok,406,1024,"(406, 1024)",
prot_bert_bfd,P50539,ok,228,1024,"(228, 1024)",
prot_bert_bfd,P50542,ok,639,1024,"(639, 1024)",
prot_bert_bfd,P50549,ok,477,1024,"(477, 1024)",
prot_bert_bfd,P50552,ok,380,1024,"(380, 1024)",
prot_bert_bfd,P50553,ok,236,1024,"(236, 1024)",
prot_bert_bfd,P50579,ok,478,1024,"(478, 1024)",
prot_bert_bfd,P50616,ok,345,1024,"(345, 1024)",
prot_bert_bfd,P50750,ok,372,1024,"(372, 1024)",
prot_bert_bfd,P50876,ok,292,1024,"(292, 1024)",
prot_bert_bfd,P50991,ok,539,1024,"(539, 1024)",
prot_bert_bfd,P51114,ok,621,1024,"(621, 1024)",
prot_bert_bfd,P51168,ok,640,1024,"(640, 1024)",
prot_bert_bfd,P51170,ok,649,1024,"(649, 1024)",
prot_bert_bfd,P51449,ok,518,1024,"(518, 1024)",
prot_bert_bfd,P51451,ok,505,1024,"(505, 1024)",
prot_bert_bfd,P51530,ok,1060,1024,"(1060, 1024)",
prot_bert_bfd,P51532,ok,1647,1024,"(1647, 1024)",
prot_bert_bfd,P51587,ok,3418,1024,"(3418, 1024)",
prot_bert_bfd,P51610,ok,2035,1024,"(2035, 1024)",
prot_bert_bfd,P51617,ok,712,1024,"(712, 1024)",
prot_bert_bfd,P51668,ok,147,1024,"(147, 1024)",
prot_bert_bfd,P51692,ok,787,1024,"(787, 1024)",
prot_bert_bfd,P51784,ok,963,1024,"(963, 1024)",
prot_bert_bfd,P51795,ok,816,1024,"(816, 1024)",
prot_bert_bfd,P51825,ok,1210,1024,"(1210, 1024)",
prot_bert_bfd,P51843,ok,470,1024,"(470, 1024)",
prot_bert_bfd,P51955,ok,445,1024,"(445, 1024)",
prot_bert_bfd,P51965,ok,193,1024,"(193, 1024)",
prot_bert_bfd,P52292,ok,529,1024,"(529, 1024)",
prot_bert_bfd,P52294,ok,538,1024,"(538, 1024)",
prot_bert_bfd,P52333,ok,1124,1024,"(1124, 1024)",
prot_bert_bfd,P52434,ok,150,1024,"(150, 1024)",
prot_bert_bfd,P52564,ok,334,1024,"(334, 1024)",
prot_bert_bfd,P52565,ok,204,1024,"(204, 1024)",
prot_bert_bfd,P52566,ok,201,1024,"(201, 1024)",
prot_bert_bfd,P52597,ok,415,1024,"(415, 1024)",
prot_bert_bfd,P52630,ok,851,1024,"(851, 1024)",
prot_bert_bfd,P52789,ok,917,1024,"(917, 1024)",
prot_bert_bfd,P52907,ok,286,1024,"(286, 1024)",
prot_bert_bfd,P52952,ok,324,1024,"(324, 1024)",
prot_bert_bfd,P53350,ok,603,1024,"(603, 1024)",
prot_bert_bfd,P53355,ok,1430,1024,"(1430, 1024)",
prot_bert_bfd,P53396,ok,1101,1024,"(1101, 1024)",
prot_bert_bfd,P53667,ok,647,1024,"(647, 1024)",
prot_bert_bfd,P53779,ok,464,1024,"(464, 1024)",
prot_bert_bfd,P53804,ok,2025,1024,"(2025, 1024)",
prot_bert_bfd,P53805,ok,252,1024,"(252, 1024)",
prot_bert_bfd,P54098,ok,1239,1024,"(1239, 1024)",
prot_bert_bfd,P54132,ok,1417,1024,"(1417, 1024)",
prot_bert_bfd,P54252,ok,361,1024,"(361, 1024)",
prot_bert_bfd,P54253,ok,815,1024,"(815, 1024)",
prot_bert_bfd,P54274,ok,439,1024,"(439, 1024)",
prot_bert_bfd,P54578,ok,494,1024,"(494, 1024)",
prot_bert_bfd,P54646,ok,552,1024,"(552, 1024)",
prot_bert_bfd,P54652,ok,639,1024,"(639, 1024)",
prot_bert_bfd,P54725,ok,363,1024,"(363, 1024)",
prot_bert_bfd,P54727,ok,409,1024,"(409, 1024)",
prot_bert_bfd,P54762,ok,984,1024,"(984, 1024)",
prot_bert_bfd,P54821,ok,245,1024,"(245, 1024)",
prot_bert_bfd,P54829,ok,565,1024,"(565, 1024)",
prot_bert_bfd,P55008,ok,147,1024,"(147, 1024)",
prot_bert_bfd,P55017,ok,1021,1024,"(1021, 1024)",
prot_bert_bfd,P55036,ok,377,1024,"(377, 1024)",
prot_bert_bfd,P55060,ok,971,1024,"(971, 1024)",
prot_bert_bfd,P55061,ok,237,1024,"(237, 1024)",
prot_bert_bfd,P55072,ok,806,1024,"(806, 1024)",
prot_bert_bfd,P55085,ok,397,1024,"(397, 1024)",
prot_bert_bfd,P55199,ok,621,1024,"(621, 1024)",
prot_bert_bfd,P55210,ok,303,1024,"(303, 1024)",
prot_bert_bfd,P55211,ok,416,1024,"(416, 1024)",
prot_bert_bfd,P55212,ok,293,1024,"(293, 1024)",
prot_bert_bfd,P55290,ok,713,1024,"(713, 1024)",
prot_bert_bfd,P55317,ok,472,1024,"(472, 1024)",
prot_bert_bfd,P55895,ok,527,1024,"(527, 1024)",
prot_bert_bfd,P55957,ok,195,1024,"(195, 1024)",
prot_bert_bfd,P56545,ok,445,1024,"(445, 1024)",
prot_bert_bfd,P56750,ok,224,1024,"(224, 1024)",
prot_bert_bfd,P56817,ok,501,1024,"(501, 1024)",
prot_bert_bfd,P57078,ok,832,1024,"(832, 1024)",
prot_bert_bfd,P57737,ok,925,1024,"(925, 1024)",
prot_bert_bfd,P58004,ok,480,1024,"(480, 1024)",
prot_bert_bfd,P59044,ok,892,1024,"(892, 1024)",
