model,accession,status,length,per_sequence_dim,per_residue_shape,error
esm2_t12_35M_UR50D,P09467,ok,338,480,"(338, 480)",
esm2_t12_35M_UR50D,P09619,ok,1106,480,"(1106, 480)",
esm2_t12_35M_UR50D,P09769,ok,529,480,"(529, 480)",
esm2_t12_35M_UR50D,P09874,ok,1014,480,"(1014, 480)",
esm2_t12_35M_UR50D,P09936,ok,223,480,"(223, 480)",
esm2_t12_35M_UR50D,P0C0S5,ok,128,480,"(128, 480)",
esm2_t12_35M_UR50D,P0C0S8,ok,130,480,"(130, 480)",
esm2_t12_35M_UR50D,P0C209,ok,429,480,"(429, 480)",
esm2_t12_35M_UR50D,P0C2W1,ok,286,480,"(286, 480)",
esm2_t12_35M_UR50D,P0CI25,ok,452,480,"(452, 480)",
esm2_t12_35M_UR50D,P0CJ68,ok,24,480,"(24, 480)",
esm2_t12_35M_UR50D,P0DMV8,ok,641,480,"(641, 480)",
esm2_t12_35M_UR50D,P0DP91,ok,1061,480,"(1061, 480)",
esm2_t12_35M_UR50D,P10070,ok,1586,480,"(1586, 480)",
esm2_t12_35M_UR50D,P10071,ok,1580,480,"(1580, 480)",
esm2_t12_35M_UR50D,P10114,ok,183,480,"(183, 480)",
esm2_t12_35M_UR50D,P10145,ok,99,480,"(99, 480)",
esm2_t12_35M_UR50D,P10193,ok,851,480,"(851, 480)",
esm2_t12_35M_UR50D,P10242,ok,640,480,"(640, 480)",
esm2_t12_35M_UR50D,P10244,ok,700,480,"(700, 480)",
esm2_t12_35M_UR50D,P10275,ok,920,480,"(920, 480)",
esm2_t12_35M_UR50D,P10276,ok,462,480,"(462, 480)",
esm2_t12_35M_UR50D,P10415,ok,239,480,"(239, 480)",
esm2_t12_35M_UR50D,P10523,ok,405,480,"(405, 480)",
esm2_t12_35M_UR50D,P10586,ok,1907,480,"(1907, 480)",
esm2_t12_35M_UR50D,P10636,ok,758,480,"(758, 480)",
esm2_t12_35M_UR50D,P10644,ok,381,480,"(381, 480)",
esm2_t12_35M_UR50D,P10721,ok,976,480,"(976, 480)",
esm2_t12_35M_UR50D,P10826,ok,455,480,"(455, 480)",
esm2_t12_35M_UR50D,P10827,ok,490,480,"(490, 480)",
esm2_t12_35M_UR50D,P10909,ok,449,480,"(449, 480)",
esm2_t12_35M_UR50D,P10911,ok,925,480,"(925, 480)",
esm2_t12_35M_UR50D,P10912,ok,638,480,"(638, 480)",
esm2_t12_35M_UR50D,P10914,ok,325,480,"(325, 480)",
esm2_t12_35M_UR50D,P10916,ok,166,480,"(166, 480)",
esm2_t12_35M_UR50D,P11021,ok,654,480,"(654, 480)",
esm2_t12_35M_UR50D,P11142,ok,646,480,"(646, 480)",
esm2_t12_35M_UR50D,P11161,ok,476,480,"(476, 480)",
esm2_t12_35M_UR50D,P11234,ok,206,480,"(206, 480)",
esm2_t12_35M_UR50D,P11274,ok,1271,480,"(1271, 480)",
esm2_t12_35M_UR50D,P11308,ok,479,480,"(479, 480)",
esm2_t12_35M_UR50D,P11362,ok,822,480,"(822, 480)",
esm2_t12_35M_UR50D,P11388,ok,1531,480,"(1531, 480)",
esm2_t12_35M_UR50D,P11441,ok,157,480,"(157, 480)",
esm2_t12_35M_UR50D,P11474,ok,423,480,"(423, 480)",
esm2_t12_35M_UR50D,P11678,ok,715,480,"(715, 480)",
esm2_t12_35M_UR50D,P11686,ok,197,480,"(197, 480)",
esm2_t12_35M_UR50D,P11940,ok,636,480,"(636, 480)",
esm2_t12_35M_UR50D,P12004,ok,261,480,"(261, 480)",
esm2_t12_35M_UR50D,P12277,ok,381,480,"(381, 480)",
esm2_t12_35M_UR50D,P12318,ok,317,480,"(317, 480)",
esm2_t12_35M_UR50D,P12532,ok,417,480,"(417, 480)",
esm2_t12_35M_UR50D,P12755,ok,728,480,"(728, 480)",
esm2_t12_35M_UR50D,P12757,ok,684,480,"(684, 480)",
esm2_t12_35M_UR50D,P12830,ok,882,480,"(882, 480)",
esm2_t12_35M_UR50D,P12931,ok,536,480,"(536, 480)",
esm2_t12_35M_UR50D,P12956,ok,609,480,"(609, 480)",
esm2_t12_35M_UR50D,P13010,ok,732,480,"(732, 480)",
esm2_t12_35M_UR50D,P13051,ok,313,480,"(313, 480)",
esm2_t12_35M_UR50D,P13349,ok,255,480,"(255, 480)",
esm2_t12_35M_UR50D,P13473,ok,410,480,"(410, 480)",
esm2_t12_35M_UR50D,P13569,ok,1480,480,"(1480, 480)",
esm2_t12_35M_UR50D,P13631,ok,454,480,"(454, 480)",
esm2_t12_35M_UR50D,P13760,ok,266,480,"(266, 480)",
esm2_t12_35M_UR50D,P13761,ok,266,480,"(266, 480)",
esm2_t12_35M_UR50D,P13762,ok,266,480,"(266, 480)",
esm2_t12_35M_UR50D,P13861,ok,404,480,"(404, 480)",
esm2_t12_35M_UR50D,P14076,ok,429,480,"(429, 480)",
esm2_t12_35M_UR50D,P14077,ok,429,480,"(429, 480)",
esm2_t12_35M_UR50D,P14136,ok,432,480,"(432, 480)",
esm2_t12_35M_UR50D,P14316,ok,349,480,"(349, 480)",
esm2_t12_35M_UR50D,P14373,ok,513,480,"(513, 480)",
esm2_t12_35M_UR50D,P14618,ok,531,480,"(531, 480)",
esm2_t12_35M_UR50D,P14635,ok,433,480,"(433, 480)",
esm2_t12_35M_UR50D,P14780,ok,707,480,"(707, 480)",
esm2_t12_35M_UR50D,P14859,ok,743,480,"(743, 480)",
esm2_t12_35M_UR50D,P14921,ok,441,480,"(441, 480)",
esm2_t12_35M_UR50D,P15056,ok,766,480,"(766, 480)",
esm2_t12_35M_UR50D,P15104,ok,373,480,"(373, 480)",
esm2_t12_35M_UR50D,P15151,ok,417,480,"(417, 480)",
esm2_t12_35M_UR50D,P15172,ok,320,480,"(320, 480)",
esm2_t12_35M_UR50D,P15173,ok,224,480,"(224, 480)",
esm2_t12_35M_UR50D,P15259,ok,253,480,"(253, 480)",
esm2_t12_35M_UR50D,P15260,ok,489,480,"(489, 480)",
esm2_t12_35M_UR50D,P15374,ok,230,480,"(230, 480)",
esm2_t12_35M_UR50D,P15407,ok,271,480,"(271, 480)",
esm2_t12_35M_UR50D,P15408,ok,326,480,"(326, 480)",
esm2_t12_35M_UR50D,P15498,ok,845,480,"(845, 480)",
esm2_t12_35M_UR50D,P15559,ok,274,480,"(274, 480)",
esm2_t12_35M_UR50D,P15813,ok,335,480,"(335, 480)",
esm2_t12_35M_UR50D,P15880,ok,293,480,"(293, 480)",
esm2_t12_35M_UR50D,P15884,ok,667,480,"(667, 480)",
esm2_t12_35M_UR50D,P15918,ok,1043,480,"(1043, 480)",
esm2_t12_35M_UR50D,P15923,ok,654,480,"(654, 480)",
esm2_t12_35M_UR50D,P15927,ok,270,480,"(270, 480)",
esm2_t12_35M_UR50D,P15941,ok,1255,480,"(1255, 480)",
esm2_t12_35M_UR50D,P16070,ok,742,480,"(742, 480)",
esm2_t12_35M_UR50D,P16104,ok,143,480,"(143, 480)",
esm2_t12_35M_UR50D,P16150,ok,400,480,"(400, 480)",
esm2_t12_35M_UR50D,P16234,ok,1089,480,"(1089, 480)",
esm2_t12_35M_UR50D,P16284,ok,738,480,"(738, 480)",
esm2_t12_35M_UR50D,P16401,ok,226,480,"(226, 480)",
esm2_t12_35M_UR50D,P16403,ok,213,480,"(213, 480)",
esm2_t12_35M_UR50D,P16471,ok,622,480,"(622, 480)",
esm2_t12_35M_UR50D,P16949,ok,149,480,"(149, 480)",
esm2_t12_35M_UR50D,P17181,ok,557,480,"(557, 480)",
esm2_t12_35M_UR50D,P17252,ok,672,480,"(672, 480)",
esm2_t12_35M_UR50D,P17275,ok,347,480,"(347, 480)",
esm2_t12_35M_UR50D,P17302,ok,382,480,"(382, 480)",
esm2_t12_35M_UR50D,P17542,ok,331,480,"(331, 480)",
esm2_t12_35M_UR50D,P17612,ok,351,480,"(351, 480)",
esm2_t12_35M_UR50D,P17661,ok,470,480,"(470, 480)",
esm2_t12_35M_UR50D,P17676,ok,345,480,"(345, 480)",
esm2_t12_35M_UR50D,P17844,ok,614,480,"(614, 480)",
esm2_t12_35M_UR50D,P17861,ok,261,480,"(261, 480)",
esm2_t12_35M_UR50D,P17947,ok,270,480,"(270, 480)",
esm2_t12_35M_UR50D,P17948,ok,1338,480,"(1338, 480)",
esm2_t12_35M_UR50D,P18065,ok,325,480,"(325, 480)",
esm2_t12_35M_UR50D,P18084,ok,799,480,"(799, 480)",
esm2_t12_35M_UR50D,P18433,ok,802,480,"(802, 480)",
esm2_t12_35M_UR50D,P18847,ok,181,480,"(181, 480)",
esm2_t12_35M_UR50D,P18848,ok,351,480,"(351, 480)",
esm2_t12_35M_UR50D,P18887,ok,633,480,"(633, 480)",
esm2_t12_35M_UR50D,P19174,ok,1290,480,"(1290, 480)",
esm2_t12_35M_UR50D,P19235,ok,508,480,"(508, 480)",
esm2_t12_35M_UR50D,P19237,ok,187,480,"(187, 480)",
esm2_t12_35M_UR50D,P19320,ok,739,480,"(739, 480)",
esm2_t12_35M_UR50D,P19338,ok,710,480,"(710, 480)",
esm2_t12_35M_UR50D,P19367,ok,917,480,"(917, 480)",
esm2_t12_35M_UR50D,P19419,ok,428,480,"(428, 480)",
esm2_t12_35M_UR50D,P19429,ok,210,480,"(210, 480)",
esm2_t12_35M_UR50D,P19474,ok,475,480,"(475, 480)",
esm2_t12_35M_UR50D,P19544,ok,449,480,"(449, 480)",
esm2_t12_35M_UR50D,P19634,ok,815,480,"(815, 480)",
esm2_t12_35M_UR50D,P19784,ok,350,480,"(350, 480)",
esm2_t12_35M_UR50D,P19838,ok,968,480,"(968, 480)",
esm2_t12_35M_UR50D,P20039,ok,266,480,"(266, 480)",
esm2_t12_35M_UR50D,P20226,ok,339,480,"(339, 480)",
esm2_t12_35M_UR50D,P20248,ok,432,480,"(432, 480)",
esm2_t12_35M_UR50D,P20333,ok,461,480,"(461, 480)",
esm2_t12_35M_UR50D,P20393,ok,614,480,"(614, 480)",
esm2_t12_35M_UR50D,P20671,ok,130,480,"(130, 480)",
esm2_t12_35M_UR50D,P20700,ok,586,480,"(586, 480)",
esm2_t12_35M_UR50D,P20749,ok,454,480,"(454, 480)",
esm2_t12_35M_UR50D,P20963,ok,164,480,"(164, 480)",
esm2_t12_35M_UR50D,P21333,ok,2647,480,"(2647, 480)",
esm2_t12_35M_UR50D,P21359,ok,2839,480,"(2839, 480)",
esm2_t12_35M_UR50D,P21580,ok,790,480,"(790, 480)",
esm2_t12_35M_UR50D,P21583,ok,273,480,"(273, 480)",
esm2_t12_35M_UR50D,P21589,ok,574,480,"(574, 480)",
esm2_t12_35M_UR50D,P21709,ok,976,480,"(976, 480)",
esm2_t12_35M_UR50D,P21796,ok,283,480,"(283, 480)",
esm2_t12_35M_UR50D,P21802,ok,821,480,"(821, 480)",
esm2_t12_35M_UR50D,P21860,ok,1342,480,"(1342, 480)",
esm2_t12_35M_UR50D,P21917,ok,419,480,"(419, 480)",
esm2_t12_35M_UR50D,P22001,ok,575,480,"(575, 480)",
esm2_t12_35M_UR50D,P22304,ok,550,480,"(550, 480)",
esm2_t12_35M_UR50D,P22392,ok,152,480,"(152, 480)",
esm2_t12_35M_UR50D,P22455,ok,802,480,"(802, 480)",
esm2_t12_35M_UR50D,P22459,ok,653,480,"(653, 480)",
esm2_t12_35M_UR50D,P22607,ok,806,480,"(806, 480)",
esm2_t12_35M_UR50D,P22681,ok,906,480,"(906, 480)",
esm2_t12_35M_UR50D,P22694,ok,351,480,"(351, 480)",
esm2_t12_35M_UR50D,P22736,ok,598,480,"(598, 480)",
esm2_t12_35M_UR50D,P23025,ok,273,480,"(273, 480)",
esm2_t12_35M_UR50D,P23258,ok,451,480,"(451, 480)",
esm2_t12_35M_UR50D,P23396,ok,243,480,"(243, 480)",
esm2_t12_35M_UR50D,P23443,ok,525,480,"(525, 480)",
esm2_t12_35M_UR50D,P23458,ok,1154,480,"(1154, 480)",
esm2_t12_35M_UR50D,P23497,ok,879,480,"(879, 480)",
esm2_t12_35M_UR50D,P23588,ok,611,480,"(611, 480)",
esm2_t12_35M_UR50D,P23759,ok,505,480,"(505, 480)",
esm2_t12_35M_UR50D,P23760,ok,479,480,"(479, 480)",
esm2_t12_35M_UR50D,P23771,ok,443,480,"(443, 480)",
esm2_t12_35M_UR50D,P23919,ok,212,480,"(212, 480)",
esm2_t12_35M_UR50D,P23921,ok,792,480,"(792, 480)",
esm2_t12_35M_UR50D,P24385,ok,295,480,"(295, 480)",
esm2_t12_35M_UR50D,P24468,ok,414,480,"(414, 480)",
esm2_t12_35M_UR50D,P24522,ok,165,480,"(165, 480)",
esm2_t12_35M_UR50D,P24864,ok,410,480,"(410, 480)",
esm2_t12_35M_UR50D,P24928,ok,1970,480,"(1970, 480)",
esm2_t12_35M_UR50D,P24941,ok,298,480,"(298, 480)",
esm2_t12_35M_UR50D,P25054,ok,2843,480,"(2843, 480)",
esm2_t12_35M_UR50D,P25098,ok,689,480,"(689, 480)",
esm2_t12_35M_UR50D,P25116,ok,425,480,"(425, 480)",
esm2_t12_35M_UR50D,P25205,ok,808,480,"(808, 480)",
esm2_t12_35M_UR50D,P25440,ok,801,480,"(801, 480)",
esm2_t12_35M_UR50D,P25445,ok,335,480,"(335, 480)",
esm2_t12_35M_UR50D,P25490,ok,414,480,"(414, 480)",
esm2_t12_35M_UR50D,P25791,ok,158,480,"(158, 480)",
esm2_t12_35M_UR50D,P25815,ok,95,480,"(95, 480)",
esm2_t12_35M_UR50D,P25963,ok,317,480,"(317, 480)",
esm2_t12_35M_UR50D,P26006,ok,1051,480,"(1051, 480)",
esm2_t12_35M_UR50D,P26038,ok,577,480,"(577, 480)",
esm2_t12_35M_UR50D,P26045,ok,913,480,"(913, 480)",
esm2_t12_35M_UR50D,P26358,ok,1616,480,"(1616, 480)",
esm2_t12_35M_UR50D,P26367,ok,422,480,"(422, 480)",
esm2_t12_35M_UR50D,P26927,ok,711,480,"(711, 480)",
esm2_t12_35M_UR50D,P26951,ok,378,480,"(378, 480)",
esm2_t12_35M_UR50D,P27216,ok,316,480,"(316, 480)",
esm2_t12_35M_UR50D,P27348,ok,245,480,"(245, 480)",
esm2_t12_35M_UR50D,P27361,ok,379,480,"(379, 480)",
esm2_t12_35M_UR50D,P27449,ok,155,480,"(155, 480)",
esm2_t12_35M_UR50D,P27694,ok,616,480,"(616, 480)",
esm2_t12_35M_UR50D,P27695,ok,318,480,"(318, 480)",
esm2_t12_35M_UR50D,P27701,ok,267,480,"(267, 480)",
esm2_t12_35M_UR50D,P27986,ok,724,480,"(724, 480)",
esm2_t12_35M_UR50D,P28482,ok,360,480,"(360, 480)",
esm2_t12_35M_UR50D,P28562,ok,367,480,"(367, 480)",
esm2_t12_35M_UR50D,P28715,ok,1186,480,"(1186, 480)",
esm2_t12_35M_UR50D,P28749,ok,1068,480,"(1068, 480)",
esm2_t12_35M_UR50D,P29033,ok,226,480,"(226, 480)",
esm2_t12_35M_UR50D,P29034,ok,98,480,"(98, 480)",
esm2_t12_35M_UR50D,P29274,ok,412,480,"(412, 480)",
esm2_t12_35M_UR50D,P29317,ok,976,480,"(976, 480)",
esm2_t12_35M_UR50D,P29322,ok,1005,480,"(1005, 480)",
esm2_t12_35M_UR50D,P29350,ok,595,480,"(595, 480)",
esm2_t12_35M_UR50D,P29372,ok,298,480,"(298, 480)",
esm2_t12_35M_UR50D,P29466,ok,404,480,"(404, 480)",
esm2_t12_35M_UR50D,P29474,ok,1203,480,"(1203, 480)",
esm2_t12_35M_UR50D,P29475,ok,1434,480,"(1434, 480)",
esm2_t12_35M_UR50D,P29590,ok,882,480,"(882, 480)",
esm2_t12_35M_UR50D,P29965,ok,261,480,"(261, 480)",
esm2_t12_35M_UR50D,P30153,ok,589,480,"(589, 480)",
esm2_t12_35M_UR50D,P30279,ok,289,480,"(289, 480)",
esm2_t12_35M_UR50D,P30281,ok,292,480,"(292, 480)",
esm2_t12_35M_UR50D,P30291,ok,646,480,"(646, 480)",
esm2_t12_35M_UR50D,P30304,ok,524,480,"(524, 480)",
esm2_t12_35M_UR50D,P30305,ok,580,480,"(580, 480)",
esm2_t12_35M_UR50D,P30307,ok,473,480,"(473, 480)",
esm2_t12_35M_UR50D,P30838,ok,453,480,"(453, 480)",
esm2_t12_35M_UR50D,P31146,ok,461,480,"(461, 480)",
esm2_t12_35M_UR50D,P31321,ok,381,480,"(381, 480)",
esm2_t12_35M_UR50D,P31323,ok,418,480,"(418, 480)",
esm2_t12_35M_UR50D,P31350,ok,389,480,"(389, 480)",
esm2_t12_35M_UR50D,P31645,ok,630,480,"(630, 480)",
esm2_t12_35M_UR50D,P31749,ok,480,480,"(480, 480)",
esm2_t12_35M_UR50D,P31751,ok,481,480,"(481, 480)",
esm2_t12_35M_UR50D,P31785,ok,369,480,"(369, 480)",
esm2_t12_35M_UR50D,P31937,ok,336,480,"(336, 480)",
esm2_t12_35M_UR50D,P31947,ok,248,480,"(248, 480)",
esm2_t12_35M_UR50D,P31994,ok,310,480,"(310, 480)",
esm2_t12_35M_UR50D,P32121,ok,409,480,"(409, 480)",
esm2_t12_35M_UR50D,P32314,ok,431,480,"(431, 480)",
esm2_t12_35M_UR50D,P32519,ok,619,480,"(619, 480)",
esm2_t12_35M_UR50D,P33076,ok,1130,480,"(1130, 480)",
esm2_t12_35M_UR50D,P33402,ok,732,480,"(732, 480)",
esm2_t12_35M_UR50D,P33527,ok,1531,480,"(1531, 480)",
esm2_t12_35M_UR50D,P33778,ok,126,480,"(126, 480)",
esm2_t12_35M_UR50D,P33981,ok,857,480,"(857, 480)",
esm2_t12_35M_UR50D,P33993,ok,719,480,"(719, 480)",
esm2_t12_35M_UR50D,P34897,ok,504,480,"(504, 480)",
esm2_t12_35M_UR50D,P34932,ok,840,480,"(840, 480)",
esm2_t12_35M_UR50D,P35125,ok,1406,480,"(1406, 480)",
esm2_t12_35M_UR50D,P35222,ok,781,480,"(781, 480)",
esm2_t12_35M_UR50D,P35226,ok,326,480,"(326, 480)",
esm2_t12_35M_UR50D,P35228,ok,1153,480,"(1153, 480)",
esm2_t12_35M_UR50D,P35232,ok,272,480,"(272, 480)",
esm2_t12_35M_UR50D,P35240,ok,595,480,"(595, 480)",
esm2_t12_35M_UR50D,P35250,ok,354,480,"(354, 480)",
esm2_t12_35M_UR50D,P35354,ok,604,480,"(604, 480)",
esm2_t12_35M_UR50D,P35548,ok,267,480,"(267, 480)",
esm2_t12_35M_UR50D,P35555,ok,2871,480,"(2871, 480)",
esm2_t12_35M_UR50D,P35558,ok,622,480,"(622, 480)",
esm2_t12_35M_UR50D,P35568,ok,1242,480,"(1242, 480)",
esm2_t12_35M_UR50D,P35573,ok,1532,480,"(1532, 480)",
esm2_t12_35M_UR50D,P35609,ok,894,480,"(894, 480)",
esm2_t12_35M_UR50D,P35613,ok,385,480,"(385, 480)",
esm2_t12_35M_UR50D,P35626,ok,688,480,"(688, 480)",
esm2_t12_35M_UR50D,P35637,ok,526,480,"(526, 480)",
esm2_t12_35M_UR50D,P35659,ok,375,480,"(375, 480)",
esm2_t12_35M_UR50D,P35712,ok,828,480,"(828, 480)",
esm2_t12_35M_UR50D,P35813,ok,382,480,"(382, 480)",
esm2_t12_35M_UR50D,P35869,ok,848,480,"(848, 480)",
esm2_t12_35M_UR50D,P35968,ok,1356,480,"(1356, 480)",
esm2_t12_35M_UR50D,P36406,ok,574,480,"(574, 480)",
esm2_t12_35M_UR50D,P36507,ok,400,480,"(400, 480)",
esm2_t12_35M_UR50D,P36639,ok,156,480,"(156, 480)",
esm2_t12_35M_UR50D,P36888,ok,993,480,"(993, 480)",
esm2_t12_35M_UR50D,P36894,ok,532,480,"(532, 480)",
esm2_t12_35M_UR50D,P36897,ok,503,480,"(503, 480)",
esm2_t12_35M_UR50D,P36956,ok,1147,480,"(1147, 480)",
esm2_t12_35M_UR50D,P37023,ok,503,480,"(503, 480)",
esm2_t12_35M_UR50D,P37088,ok,669,480,"(669, 480)",
esm2_t12_35M_UR50D,P37173,ok,567,480,"(567, 480)",
esm2_t12_35M_UR50D,P37198,ok,522,480,"(522, 480)",
esm2_t12_35M_UR50D,P37231,ok,505,480,"(505, 480)",
esm2_t12_35M_UR50D,P37275,ok,1124,480,"(1124, 480)",
esm2_t12_35M_UR50D,P37840,ok,140,480,"(140, 480)",
esm2_t12_35M_UR50D,P38398,ok,1863,480,"(1863, 480)",
esm2_t12_35M_UR50D,P38936,ok,164,480,"(164, 480)",
esm2_t12_35M_UR50D,P40189,ok,918,480,"(918, 480)",
esm2_t12_35M_UR50D,P40238,ok,635,480,"(635, 480)",
esm2_t12_35M_UR50D,P40305,ok,122,480,"(122, 480)",
esm2_t12_35M_UR50D,P40337,ok,213,480,"(213, 480)",
esm2_t12_35M_UR50D,P40424,ok,430,480,"(430, 480)",
esm2_t12_35M_UR50D,P40763,ok,770,480,"(770, 480)",
esm2_t12_35M_UR50D,P40818,ok,1118,480,"(1118, 480)",
esm2_t12_35M_UR50D,P41002,ok,786,480,"(786, 480)",
esm2_t12_35M_UR50D,P41134,ok,155,480,"(155, 480)",
esm2_t12_35M_UR50D,P41161,ok,510,480,"(510, 480)",
esm2_t12_35M_UR50D,P41180,ok,1078,480,"(1078, 480)",
esm2_t12_35M_UR50D,P41181,ok,271,480,"(271, 480)",
esm2_t12_35M_UR50D,P41182,ok,706,480,"(706, 480)",
esm2_t12_35M_UR50D,P41212,ok,452,480,"(452, 480)",
esm2_t12_35M_UR50D,P41229,ok,1560,480,"(1560, 480)",
esm2_t12_35M_UR50D,P41594,ok,1212,480,"(1212, 480)",
esm2_t12_35M_UR50D,P41595,ok,481,480,"(481, 480)",
esm2_t12_35M_UR50D,P41743,ok,596,480,"(596, 480)",
esm2_t12_35M_UR50D,P42081,ok,329,480,"(329, 480)",
esm2_t12_35M_UR50D,P42224,ok,750,480,"(750, 480)",
esm2_t12_35M_UR50D,P42226,ok,847,480,"(847, 480)",
esm2_t12_35M_UR50D,P42229,ok,794,480,"(794, 480)",
esm2_t12_35M_UR50D,P42261,ok,906,480,"(906, 480)",
esm2_t12_35M_UR50D,P42336,ok,1068,480,"(1068, 480)",
esm2_t12_35M_UR50D,P42345,ok,2549,480,"(2549, 480)",
esm2_t12_35M_UR50D,P42566,ok,896,480,"(896, 480)",
esm2_t12_35M_UR50D,P42574,ok,277,480,"(277, 480)",
esm2_t12_35M_UR50D,P42679,ok,507,480,"(507, 480)",
esm2_t12_35M_UR50D,P42771,ok,156,480,"(156, 480)",
esm2_t12_35M_UR50D,P42773,ok,168,480,"(168, 480)",
esm2_t12_35M_UR50D,P42858,ok,3142,480,"(3142, 480)",
esm2_t12_35M_UR50D,P43003,ok,542,480,"(542, 480)",
esm2_t12_35M_UR50D,P43005,ok,524,480,"(524, 480)",
esm2_t12_35M_UR50D,P43146,ok,1447,480,"(1447, 480)",
esm2_t12_35M_UR50D,P43246,ok,934,480,"(934, 480)",
esm2_t12_35M_UR50D,P43268,ok,484,480,"(484, 480)",
esm2_t12_35M_UR50D,P43357,ok,314,480,"(314, 480)",
esm2_t12_35M_UR50D,P43360,ok,314,480,"(314, 480)",
esm2_t12_35M_UR50D,P43403,ok,619,480,"(619, 480)",
esm2_t12_35M_UR50D,P43405,ok,635,480,"(635, 480)",
esm2_t12_35M_UR50D,P43694,ok,442,480,"(442, 480)",
esm2_t12_35M_UR50D,P43699,ok,371,480,"(371, 480)",
esm2_t12_35M_UR50D,P45973,ok,191,480,"(191, 480)",
esm2_t12_35M_UR50D,P45974,ok,858,480,"(858, 480)",
esm2_t12_35M_UR50D,P45983,ok,427,480,"(427, 480)",
esm2_t12_35M_UR50D,P45984,ok,424,480,"(424, 480)",
esm2_t12_35M_UR50D,P45985,ok,399,480,"(399, 480)",
esm2_t12_35M_UR50D,P46100,ok,2492,480,"(2492, 480)",
esm2_t12_35M_UR50D,P46109,ok,303,480,"(303, 480)",
esm2_t12_35M_UR50D,P46527,ok,198,480,"(198, 480)",
esm2_t12_35M_UR50D,P46531,ok,2555,480,"(2555, 480)",
esm2_t12_35M_UR50D,P46695,ok,156,480,"(156, 480)",
esm2_t12_35M_UR50D,P46736,ok,316,480,"(316, 480)",
esm2_t12_35M_UR50D,P46783,ok,165,480,"(165, 480)",
esm2_t12_35M_UR50D,P46821,ok,2468,480,"(2468, 480)",
esm2_t12_35M_UR50D,P46934,ok,1319,480,"(1319, 480)",
esm2_t12_35M_UR50D,P46937,ok,504,480,"(504, 480)",
esm2_t12_35M_UR50D,P46939,ok,3433,480,"(3433, 480)",
esm2_t12_35M_UR50D,P47895,ok,512,480,"(512, 480)",
esm2_t12_35M_UR50D,P47989,ok,1333,480,"(1333, 480)",
esm2_t12_35M_UR50D,P48048,ok,391,480,"(391, 480)",
esm2_t12_35M_UR50D,P48059,ok,325,480,"(325, 480)",
esm2_t12_35M_UR50D,P48200,ok,963,480,"(963, 480)",
esm2_t12_35M_UR50D,P48431,ok,317,480,"(317, 480)",
esm2_t12_35M_UR50D,P48436,ok,509,480,"(509, 480)",
esm2_t12_35M_UR50D,P48546,ok,466,480,"(466, 480)",
esm2_t12_35M_UR50D,P48730,ok,415,480,"(415, 480)",
esm2_t12_35M_UR50D,P48736,ok,1102,480,"(1102, 480)",
esm2_t12_35M_UR50D,P48742,ok,406,480,"(406, 480)",
esm2_t12_35M_UR50D,P48764,ok,834,480,"(834, 480)",
esm2_t12_35M_UR50D,P49023,ok,591,480,"(591, 480)",
esm2_t12_35M_UR50D,P49116,ok,596,480,"(596, 480)",
esm2_t12_35M_UR50D,P49137,ok,400,480,"(400, 480)",
esm2_t12_35M_UR50D,P49281,ok,568,480,"(568, 480)",
esm2_t12_35M_UR50D,P49327,ok,2511,480,"(2511, 480)",
esm2_t12_35M_UR50D,P49336,ok,464,480,"(464, 480)",
esm2_t12_35M_UR50D,P49407,ok,418,480,"(418, 480)",
esm2_t12_35M_UR50D,P49411,ok,455,480,"(455, 480)",
esm2_t12_35M_UR50D,P49427,ok,236,480,"(236, 480)",
esm2_t12_35M_UR50D,P49450,ok,140,480,"(140, 480)",
esm2_t12_35M_UR50D,P49454,ok,3114,480,"(3114, 480)",
esm2_t12_35M_UR50D,P49458,ok,86,480,"(86, 480)",
esm2_t12_35M_UR50D,P49585,ok,367,480,"(367, 480)",
esm2_t12_35M_UR50D,P49675,ok,285,480,"(285, 480)",
esm2_t12_35M_UR50D,P49715,ok,358,480,"(358, 480)",
esm2_t12_35M_UR50D,P49716,ok,269,480,"(269, 480)",
esm2_t12_35M_UR50D,P49757,ok,651,480,"(651, 480)",
esm2_t12_35M_UR50D,P49768,ok,467,480,"(467, 480)",
esm2_t12_35M_UR50D,P49792,ok,3224,480,"(3224, 480)",
esm2_t12_35M_UR50D,P49815,ok,1807,480,"(1807, 480)",
esm2_t12_35M_UR50D,P49841,ok,420,480,"(420, 480)",
esm2_t12_35M_UR50D,P49915,ok,693,480,"(693, 480)",
esm2_t12_35M_UR50D,P49918,ok,316,480,"(316, 480)",
esm2_t12_35M_UR50D,P49959,ok,708,480,"(708, 480)",
esm2_t12_35M_UR50D,P50458,ok,406,480,"(406, 480)",
esm2_t12_35M_UR50D,P50539,ok,228,480,"(228, 480)",
esm2_t12_35M_UR50D,P50542,ok,639,480,"(639, 480)",
esm2_t12_35M_UR50D,P50549,ok,477,480,"(477, 480)",
esm2_t12_35M_UR50D,P50552,ok,380,480,"(380, 480)",
esm2_t12_35M_UR50D,P50553,ok,236,480,"(236, 480)",
esm2_t12_35M_UR50D,P50579,ok,478,480,"(478, 480)",
esm2_t12_35M_UR50D,P50616,ok,345,480,"(345, 480)",
esm2_t12_35M_UR50D,P50750,ok,372,480,"(372, 480)",
esm2_t12_35M_UR50D,P50876,ok,292,480,"(292, 480)",
