model,accession,status,length,per_sequence_dim,per_residue_shape,error
esm2_t36_3B_UR50D,P08034,ok,283,2560,"(283, 2560)",
esm2_t36_3B_UR50D,P08047,ok,785,2560,"(785, 2560)",
esm2_t36_3B_UR50D,P08069,ok,1367,2560,"(1367, 2560)",
esm2_t36_3B_UR50D,P08100,ok,348,2560,"(348, 2560)",
esm2_t36_3B_UR50D,P08133,ok,673,2560,"(673, 2560)",
esm2_t36_3B_UR50D,P08134,ok,193,2560,"(193, 2560)",
esm2_t36_3B_UR50D,P08138,ok,427,2560,"(427, 2560)",
esm2_t36_3B_UR50D,P08151,ok,1106,2560,"(1106, 2560)",
esm2_t36_3B_UR50D,P08183,ok,1280,2560,"(1280, 2560)",
esm2_t36_3B_UR50D,P08195,ok,630,2560,"(630, 2560)",
esm2_t36_3B_UR50D,P08247,ok,313,2560,"(313, 2560)",
esm2_t36_3B_UR50D,P08253,ok,660,2560,"(660, 2560)",
esm2_t36_3B_UR50D,P08393,ok,775,2560,"(775, 2560)",
esm2_t36_3B_UR50D,P08514,ok,1039,2560,"(1039, 2560)",
esm2_t36_3B_UR50D,P08581,ok,1390,2560,"(1390, 2560)",
esm2_t36_3B_UR50D,P08648,ok,1049,2560,"(1049, 2560)",
esm2_t36_3B_UR50D,P08670,ok,466,2560,"(466, 2560)",
esm2_t36_3B_UR50D,P08678,ok,2026,2560,"(2026, 2560)",
esm2_t36_3B_UR50D,P08684,ok,503,2560,"(503, 2560)",
esm2_t36_3B_UR50D,P08754,ok,354,2560,"(354, 2560)",
esm2_t36_3B_UR50D,P09211,ok,210,2560,"(210, 2560)",
esm2_t36_3B_UR50D,P09467,ok,338,2560,"(338, 2560)",
esm2_t36_3B_UR50D,P09619,ok,1106,2560,"(1106, 2560)",
esm2_t36_3B_UR50D,P09769,ok,529,2560,"(529, 2560)",
esm2_t36_3B_UR50D,P09874,ok,1014,2560,"(1014, 2560)",
esm2_t36_3B_UR50D,P09936,ok,223,2560,"(223, 2560)",
esm2_t36_3B_UR50D,P0C0S5,ok,128,2560,"(128, 2560)",
esm2_t36_3B_UR50D,P0C0S8,ok,130,2560,"(130, 2560)",
esm2_t36_3B_UR50D,P0C209,ok,429,2560,"(429, 2560)",
esm2_t36_3B_UR50D,P0C2W1,ok,286,2560,"(286, 2560)",
esm2_t36_3B_UR50D,P0CI25,ok,452,2560,"(452, 2560)",
esm2_t36_3B_UR50D,P0CJ68,ok,24,2560,"(24, 2560)",
esm2_t36_3B_UR50D,P0DMV8,ok,641,2560,"(641, 2560)",
esm2_t36_3B_UR50D,P0DP91,ok,1061,2560,"(1061, 2560)",
esm2_t36_3B_UR50D,P10070,ok,1586,2560,"(1586, 2560)",
esm2_t36_3B_UR50D,P10071,ok,1580,2560,"(1580, 2560)",
esm2_t36_3B_UR50D,P10114,ok,183,2560,"(183, 2560)",
esm2_t36_3B_UR50D,P10145,ok,99,2560,"(99, 2560)",
esm2_t36_3B_UR50D,P10193,ok,851,2560,"(851, 2560)",
esm2_t36_3B_UR50D,P10242,ok,640,2560,"(640, 2560)",
esm2_t36_3B_UR50D,P10244,ok,700,2560,"(700, 2560)",
esm2_t36_3B_UR50D,P10275,ok,920,2560,"(920, 2560)",
esm2_t36_3B_UR50D,P10276,ok,462,2560,"(462, 2560)",
esm2_t36_3B_UR50D,P10415,ok,239,2560,"(239, 2560)",
esm2_t36_3B_UR50D,P10523,ok,405,2560,"(405, 2560)",
esm2_t36_3B_UR50D,P10586,ok,1907,2560,"(1907, 2560)",
esm2_t36_3B_UR50D,P10636,ok,758,2560,"(758, 2560)",
esm2_t36_3B_UR50D,P10644,ok,381,2560,"(381, 2560)",
esm2_t36_3B_UR50D,P10721,ok,976,2560,"(976, 2560)",
esm2_t36_3B_UR50D,P10826,ok,455,2560,"(455, 2560)",
esm2_t36_3B_UR50D,P10827,ok,490,2560,"(490, 2560)",
esm2_t36_3B_UR50D,P10909,ok,449,2560,"(449, 2560)",
esm2_t36_3B_UR50D,P10911,ok,925,2560,"(925, 2560)",
esm2_t36_3B_UR50D,P10912,ok,638,2560,"(638, 2560)",
esm2_t36_3B_UR50D,P10914,ok,325,2560,"(325, 2560)",
esm2_t36_3B_UR50D,P10916,ok,166,2560,"(166, 2560)",
esm2_t36_3B_UR50D,P11021,ok,654,2560,"(654, 2560)",
esm2_t36_3B_UR50D,P11142,ok,646,2560,"(646, 2560)",
esm2_t36_3B_UR50D,P11161,ok,476,2560,"(476, 2560)",
esm2_t36_3B_UR50D,P11234,ok,206,2560,"(206, 2560)",
esm2_t36_3B_UR50D,P11274,ok,1271,2560,"(1271, 2560)",
esm2_t36_3B_UR50D,P11308,ok,479,2560,"(479, 2560)",
esm2_t36_3B_UR50D,P11362,ok,822,2560,"(822, 2560)",
esm2_t36_3B_UR50D,P11388,ok,1531,2560,"(1531, 2560)",
esm2_t36_3B_UR50D,P11441,ok,157,2560,"(157, 2560)",
esm2_t36_3B_UR50D,P11474,ok,423,2560,"(423, 2560)",
esm2_t36_3B_UR50D,P11678,ok,715,2560,"(715, 2560)",
esm2_t36_3B_UR50D,P11686,ok,197,2560,"(197, 2560)",
esm2_t36_3B_UR50D,P11940,ok,636,2560,"(636, 2560)",
esm2_t36_3B_UR50D,P12004,ok,261,2560,"(261, 2560)",
esm2_t36_3B_UR50D,P12277,ok,381,2560,"(381, 2560)",
esm2_t36_3B_UR50D,P12318,ok,317,2560,"(317, 2560)",
esm2_t36_3B_UR50D,P12532,ok,417,2560,"(417, 2560)",
esm2_t36_3B_UR50D,P12755,ok,728,2560,"(728, 2560)",
esm2_t36_3B_UR50D,P12757,ok,684,2560,"(684, 2560)",
esm2_t36_3B_UR50D,P12830,ok,882,2560,"(882, 2560)",
esm2_t36_3B_UR50D,P12931,ok,536,2560,"(536, 2560)",
esm2_t36_3B_UR50D,P12956,ok,609,2560,"(609, 2560)",
esm2_t36_3B_UR50D,P13010,ok,732,2560,"(732, 2560)",
esm2_t36_3B_UR50D,P13051,ok,313,2560,"(313, 2560)",
esm2_t36_3B_UR50D,P13349,ok,255,2560,"(255, 2560)",
esm2_t36_3B_UR50D,P13473,ok,410,2560,"(410, 2560)",
esm2_t36_3B_UR50D,P13569,ok,1480,2560,"(1480, 2560)",
esm2_t36_3B_UR50D,P13631,ok,454,2560,"(454, 2560)",
esm2_t36_3B_UR50D,P13760,ok,266,2560,"(266, 2560)",
esm2_t36_3B_UR50D,P13761,ok,266,2560,"(266, 2560)",
esm2_t36_3B_UR50D,P13762,ok,266,2560,"(266, 2560)",
esm2_t36_3B_UR50D,P13861,ok,404,2560,"(404, 2560)",
esm2_t36_3B_UR50D,P14076,ok,429,2560,"(429, 2560)",
esm2_t36_3B_UR50D,P14077,ok,429,2560,"(429, 2560)",
esm2_t36_3B_UR50D,P14136,ok,432,2560,"(432, 2560)",
esm2_t36_3B_UR50D,P14316,ok,349,2560,"(349, 2560)",
esm2_t36_3B_UR50D,P14373,ok,513,2560,"(513, 2560)",
esm2_t36_3B_UR50D,P14618,ok,531,2560,"(531, 2560)",
esm2_t36_3B_UR50D,P14635,ok,433,2560,"(433, 2560)",
esm2_t36_3B_UR50D,P14780,ok,707,2560,"(707, 2560)",
esm2_t36_3B_UR50D,P14859,ok,743,2560,"(743, 2560)",
esm2_t36_3B_UR50D,P14921,ok,441,2560,"(441, 2560)",
esm2_t36_3B_UR50D,P15056,ok,766,2560,"(766, 2560)",
esm2_t36_3B_UR50D,P15104,ok,373,2560,"(373, 2560)",
esm2_t36_3B_UR50D,P15151,ok,417,2560,"(417, 2560)",
esm2_t36_3B_UR50D,P15172,ok,320,2560,"(320, 2560)",
esm2_t36_3B_UR50D,P15173,ok,224,2560,"(224, 2560)",
esm2_t36_3B_UR50D,P15259,ok,253,2560,"(253, 2560)",
esm2_t36_3B_UR50D,P15260,ok,489,2560,"(489, 2560)",
esm2_t36_3B_UR50D,P15374,ok,230,2560,"(230, 2560)",
esm2_t36_3B_UR50D,P15407,ok,271,2560,"(271, 2560)",
esm2_t36_3B_UR50D,P15408,ok,326,2560,"(326, 2560)",
esm2_t36_3B_UR50D,P15498,ok,845,2560,"(845, 2560)",
esm2_t36_3B_UR50D,P15559,ok,274,2560,"(274, 2560)",
esm2_t36_3B_UR50D,P15813,ok,335,2560,"(335, 2560)",
esm2_t36_3B_UR50D,P15880,ok,293,2560,"(293, 2560)",
esm2_t36_3B_UR50D,P15884,ok,667,2560,"(667, 2560)",
esm2_t36_3B_UR50D,P15918,ok,1043,2560,"(1043, 2560)",
esm2_t36_3B_UR50D,P15923,ok,654,2560,"(654, 2560)",
esm2_t36_3B_UR50D,P15927,ok,270,2560,"(270, 2560)",
esm2_t36_3B_UR50D,P15941,ok,1255,2560,"(1255, 2560)",
esm2_t36_3B_UR50D,P16070,ok,742,2560,"(742, 2560)",
esm2_t36_3B_UR50D,P16104,ok,143,2560,"(143, 2560)",
esm2_t36_3B_UR50D,P16150,ok,400,2560,"(400, 2560)",
esm2_t36_3B_UR50D,P16234,ok,1089,2560,"(1089, 2560)",
esm2_t36_3B_UR50D,P16284,ok,738,2560,"(738, 2560)",
esm2_t36_3B_UR50D,P16401,ok,226,2560,"(226, 2560)",
esm2_t36_3B_UR50D,P16403,ok,213,2560,"(213, 2560)",
esm2_t36_3B_UR50D,P16471,ok,622,2560,"(622, 2560)",
esm2_t36_3B_UR50D,P16949,ok,149,2560,"(149, 2560)",
esm2_t36_3B_UR50D,P17181,ok,557,2560,"(557, 2560)",
esm2_t36_3B_UR50D,P17252,ok,672,2560,"(672, 2560)",
esm2_t36_3B_UR50D,P17275,ok,347,2560,"(347, 2560)",
esm2_t36_3B_UR50D,P17302,ok,382,2560,"(382, 2560)",
esm2_t36_3B_UR50D,P17542,ok,331,2560,"(331, 2560)",
esm2_t36_3B_UR50D,P17612,ok,351,2560,"(351, 2560)",
esm2_t36_3B_UR50D,P17661,ok,470,2560,"(470, 2560)",
esm2_t36_3B_UR50D,P17676,ok,345,2560,"(345, 2560)",
esm2_t36_3B_UR50D,P17844,ok,614,2560,"(614, 2560)",
esm2_t36_3B_UR50D,P17861,ok,261,2560,"(261, 2560)",
esm2_t36_3B_UR50D,P17947,ok,270,2560,"(270, 2560)",
esm2_t36_3B_UR50D,P17948,ok,1338,2560,"(1338, 2560)",
esm2_t36_3B_UR50D,P18065,ok,325,2560,"(325, 2560)",
esm2_t36_3B_UR50D,P18084,ok,799,2560,"(799, 2560)",
esm2_t36_3B_UR50D,P18433,ok,802,2560,"(802, 2560)",
esm2_t36_3B_UR50D,P18847,ok,181,2560,"(181, 2560)",
esm2_t36_3B_UR50D,P18848,ok,351,2560,"(351, 2560)",
esm2_t36_3B_UR50D,P18887,ok,633,2560,"(633, 2560)",
esm2_t36_3B_UR50D,P19174,ok,1290,2560,"(1290, 2560)",
esm2_t36_3B_UR50D,P19235,ok,508,2560,"(508, 2560)",
esm2_t36_3B_UR50D,P19237,ok,187,2560,"(187, 2560)",
esm2_t36_3B_UR50D,P19320,ok,739,2560,"(739, 2560)",
esm2_t36_3B_UR50D,P19338,ok,710,2560,"(710, 2560)",
esm2_t36_3B_UR50D,P19367,ok,917,2560,"(917, 2560)",
esm2_t36_3B_UR50D,P19419,ok,428,2560,"(428, 2560)",
esm2_t36_3B_UR50D,P19429,ok,210,2560,"(210, 2560)",
esm2_t36_3B_UR50D,P19474,ok,475,2560,"(475, 2560)",
esm2_t36_3B_UR50D,P19544,ok,449,2560,"(449, 2560)",
esm2_t36_3B_UR50D,P19634,ok,815,2560,"(815, 2560)",
esm2_t36_3B_UR50D,P19784,ok,350,2560,"(350, 2560)",
esm2_t36_3B_UR50D,P19838,ok,968,2560,"(968, 2560)",
esm2_t36_3B_UR50D,P20039,ok,266,2560,"(266, 2560)",
esm2_t36_3B_UR50D,P20226,ok,339,2560,"(339, 2560)",
esm2_t36_3B_UR50D,P20248,ok,432,2560,"(432, 2560)",
esm2_t36_3B_UR50D,P20333,ok,461,2560,"(461, 2560)",
esm2_t36_3B_UR50D,P20393,ok,614,2560,"(614, 2560)",
esm2_t36_3B_UR50D,P20671,ok,130,2560,"(130, 2560)",
esm2_t36_3B_UR50D,P20700,ok,586,2560,"(586, 2560)",
esm2_t36_3B_UR50D,P20749,ok,454,2560,"(454, 2560)",
esm2_t36_3B_UR50D,P20963,ok,164,2560,"(164, 2560)",
esm2_t36_3B_UR50D,P21333,ok,2647,2560,"(2647, 2560)",
esm2_t36_3B_UR50D,P21359,ok,2839,2560,"(2839, 2560)",
esm2_t36_3B_UR50D,P21580,ok,790,2560,"(790, 2560)",
esm2_t36_3B_UR50D,P21583,ok,273,2560,"(273, 2560)",
esm2_t36_3B_UR50D,P21589,ok,574,2560,"(574, 2560)",
esm2_t36_3B_UR50D,P21709,ok,976,2560,"(976, 2560)",
esm2_t36_3B_UR50D,P21796,ok,283,2560,"(283, 2560)",
esm2_t36_3B_UR50D,P21802,ok,821,2560,"(821, 2560)",
esm2_t36_3B_UR50D,P21860,ok,1342,2560,"(1342, 2560)",
esm2_t36_3B_UR50D,P21917,ok,419,2560,"(419, 2560)",
esm2_t36_3B_UR50D,P22001,ok,575,2560,"(575, 2560)",
esm2_t36_3B_UR50D,P22304,ok,550,2560,"(550, 2560)",
esm2_t36_3B_UR50D,P22392,ok,152,2560,"(152, 2560)",
esm2_t36_3B_UR50D,P22455,ok,802,2560,"(802, 2560)",
esm2_t36_3B_UR50D,P22459,ok,653,2560,"(653, 2560)",
esm2_t36_3B_UR50D,P22607,ok,806,2560,"(806, 2560)",
esm2_t36_3B_UR50D,P22681,ok,906,2560,"(906, 2560)",
esm2_t36_3B_UR50D,P22694,ok,351,2560,"(351, 2560)",
esm2_t36_3B_UR50D,P22736,ok,598,2560,"(598, 2560)",
esm2_t36_3B_UR50D,P23025,ok,273,2560,"(273, 2560)",
esm2_t36_3B_UR50D,P23258,ok,451,2560,"(451, 2560)",
esm2_t36_3B_UR50D,P23396,ok,243,2560,"(243, 2560)",
esm2_t36_3B_UR50D,P23443,ok,525,2560,"(525, 2560)",
esm2_t36_3B_UR50D,P23458,ok,1154,2560,"(1154, 2560)",
esm2_t36_3B_UR50D,P23497,ok,879,2560,"(879, 2560)",
esm2_t36_3B_UR50D,P23588,ok,611,2560,"(611, 2560)",
esm2_t36_3B_UR50D,P23759,ok,505,2560,"(505, 2560)",
esm2_t36_3B_UR50D,P23760,ok,479,2560,"(479, 2560)",
esm2_t36_3B_UR50D,P23771,ok,443,2560,"(443, 2560)",
esm2_t36_3B_UR50D,P23919,ok,212,2560,"(212, 2560)",
esm2_t36_3B_UR50D,P23921,ok,792,2560,"(792, 2560)",
esm2_t36_3B_UR50D,P24385,ok,295,2560,"(295, 2560)",
esm2_t36_3B_UR50D,P24468,ok,414,2560,"(414, 2560)",
esm2_t36_3B_UR50D,P24522,ok,165,2560,"(165, 2560)",
esm2_t36_3B_UR50D,P24864,ok,410,2560,"(410, 2560)",
esm2_t36_3B_UR50D,P24928,ok,1970,2560,"(1970, 2560)",
esm2_t36_3B_UR50D,P24941,ok,298,2560,"(298, 2560)",
esm2_t36_3B_UR50D,P25054,ok,2843,2560,"(2843, 2560)",
esm2_t36_3B_UR50D,P25098,ok,689,2560,"(689, 2560)",
esm2_t36_3B_UR50D,P25116,ok,425,2560,"(425, 2560)",
esm2_t36_3B_UR50D,P25205,ok,808,2560,"(808, 2560)",
esm2_t36_3B_UR50D,P25440,ok,801,2560,"(801, 2560)",
esm2_t36_3B_UR50D,P25445,ok,335,2560,"(335, 2560)",
esm2_t36_3B_UR50D,P25490,ok,414,2560,"(414, 2560)",
esm2_t36_3B_UR50D,P25791,ok,158,2560,"(158, 2560)",
esm2_t36_3B_UR50D,P25815,ok,95,2560,"(95, 2560)",
esm2_t36_3B_UR50D,P25963,ok,317,2560,"(317, 2560)",
esm2_t36_3B_UR50D,P26006,ok,1051,2560,"(1051, 2560)",
esm2_t36_3B_UR50D,P26038,ok,577,2560,"(577, 2560)",
esm2_t36_3B_UR50D,P26045,ok,913,2560,"(913, 2560)",
esm2_t36_3B_UR50D,P26358,ok,1616,2560,"(1616, 2560)",
esm2_t36_3B_UR50D,P26367,ok,422,2560,"(422, 2560)",
esm2_t36_3B_UR50D,P26927,ok,711,2560,"(711, 2560)",
esm2_t36_3B_UR50D,P26951,ok,378,2560,"(378, 2560)",
esm2_t36_3B_UR50D,P27216,ok,316,2560,"(316, 2560)",
esm2_t36_3B_UR50D,P27348,ok,245,2560,"(245, 2560)",
esm2_t36_3B_UR50D,P27361,ok,379,2560,"(379, 2560)",
esm2_t36_3B_UR50D,P27449,ok,155,2560,"(155, 2560)",
esm2_t36_3B_UR50D,P27694,ok,616,2560,"(616, 2560)",
esm2_t36_3B_UR50D,P27695,ok,318,2560,"(318, 2560)",
esm2_t36_3B_UR50D,P27701,ok,267,2560,"(267, 2560)",
esm2_t36_3B_UR50D,P27986,ok,724,2560,"(724, 2560)",
esm2_t36_3B_UR50D,P28482,ok,360,2560,"(360, 2560)",
esm2_t36_3B_UR50D,P28562,ok,367,2560,"(367, 2560)",
esm2_t36_3B_UR50D,P28715,ok,1186,2560,"(1186, 2560)",
esm2_t36_3B_UR50D,P28749,ok,1068,2560,"(1068, 2560)",
esm2_t36_3B_UR50D,P29033,ok,226,2560,"(226, 2560)",
esm2_t36_3B_UR50D,P29034,ok,98,2560,"(98, 2560)",
esm2_t36_3B_UR50D,P29274,ok,412,2560,"(412, 2560)",
esm2_t36_3B_UR50D,P29317,ok,976,2560,"(976, 2560)",
esm2_t36_3B_UR50D,P29322,ok,1005,2560,"(1005, 2560)",
esm2_t36_3B_UR50D,P29350,ok,595,2560,"(595, 2560)",
esm2_t36_3B_UR50D,P29372,ok,298,2560,"(298, 2560)",
esm2_t36_3B_UR50D,P29466,ok,404,2560,"(404, 2560)",
esm2_t36_3B_UR50D,P29474,ok,1203,2560,"(1203, 2560)",
esm2_t36_3B_UR50D,P29475,ok,1434,2560,"(1434, 2560)",
esm2_t36_3B_UR50D,P29590,ok,882,2560,"(882, 2560)",
esm2_t36_3B_UR50D,P29965,ok,261,2560,"(261, 2560)",
esm2_t36_3B_UR50D,P30153,ok,589,2560,"(589, 2560)",
esm2_t36_3B_UR50D,P30279,ok,289,2560,"(289, 2560)",
esm2_t36_3B_UR50D,P30281,ok,292,2560,"(292, 2560)",
esm2_t36_3B_UR50D,P30291,ok,646,2560,"(646, 2560)",
esm2_t36_3B_UR50D,P30304,ok,524,2560,"(524, 2560)",
esm2_t36_3B_UR50D,P30305,ok,580,2560,"(580, 2560)",
esm2_t36_3B_UR50D,P30307,ok,473,2560,"(473, 2560)",
esm2_t36_3B_UR50D,P30838,ok,453,2560,"(453, 2560)",
esm2_t36_3B_UR50D,P31146,ok,461,2560,"(461, 2560)",
esm2_t36_3B_UR50D,P31321,ok,381,2560,"(381, 2560)",
esm2_t36_3B_UR50D,P31323,ok,418,2560,"(418, 2560)",
esm2_t36_3B_UR50D,P31350,ok,389,2560,"(389, 2560)",
esm2_t36_3B_UR50D,P31645,ok,630,2560,"(630, 2560)",
esm2_t36_3B_UR50D,P31749,ok,480,2560,"(480, 2560)",
esm2_t36_3B_UR50D,P31751,ok,481,2560,"(481, 2560)",
esm2_t36_3B_UR50D,P31785,ok,369,2560,"(369, 2560)",
esm2_t36_3B_UR50D,P31937,ok,336,2560,"(336, 2560)",
esm2_t36_3B_UR50D,P31947,ok,248,2560,"(248, 2560)",
esm2_t36_3B_UR50D,P31994,ok,310,2560,"(310, 2560)",
esm2_t36_3B_UR50D,P32121,ok,409,2560,"(409, 2560)",
esm2_t36_3B_UR50D,P32314,ok,431,2560,"(431, 2560)",
esm2_t36_3B_UR50D,P32519,ok,619,2560,"(619, 2560)",
esm2_t36_3B_UR50D,P33076,ok,1130,2560,"(1130, 2560)",
esm2_t36_3B_UR50D,P33402,ok,732,2560,"(732, 2560)",
esm2_t36_3B_UR50D,P33527,ok,1531,2560,"(1531, 2560)",
esm2_t36_3B_UR50D,P33778,ok,126,2560,"(126, 2560)",
esm2_t36_3B_UR50D,P33981,ok,857,2560,"(857, 2560)",
esm2_t36_3B_UR50D,P33993,ok,719,2560,"(719, 2560)",
esm2_t36_3B_UR50D,P34897,ok,504,2560,"(504, 2560)",
esm2_t36_3B_UR50D,P34932,ok,840,2560,"(840, 2560)",
esm2_t36_3B_UR50D,P35125,ok,1406,2560,"(1406, 2560)",
esm2_t36_3B_UR50D,P35222,ok,781,2560,"(781, 2560)",
esm2_t36_3B_UR50D,P35226,ok,326,2560,"(326, 2560)",
esm2_t36_3B_UR50D,P35228,ok,1153,2560,"(1153, 2560)",
esm2_t36_3B_UR50D,P35232,ok,272,2560,"(272, 2560)",
esm2_t36_3B_UR50D,P35240,ok,595,2560,"(595, 2560)",
esm2_t36_3B_UR50D,P35250,ok,354,2560,"(354, 2560)",
esm2_t36_3B_UR50D,P35354,ok,604,2560,"(604, 2560)",
esm2_t36_3B_UR50D,P35548,ok,267,2560,"(267, 2560)",
esm2_t36_3B_UR50D,P35555,ok,2871,2560,"(2871, 2560)",
esm2_t36_3B_UR50D,P35558,ok,622,2560,"(622, 2560)",
esm2_t36_3B_UR50D,P35568,ok,1242,2560,"(1242, 2560)",
esm2_t36_3B_UR50D,P35573,ok,1532,2560,"(1532, 2560)",
esm2_t36_3B_UR50D,P35609,ok,894,2560,"(894, 2560)",
esm2_t36_3B_UR50D,P35613,ok,385,2560,"(385, 2560)",
esm2_t36_3B_UR50D,P35626,ok,688,2560,"(688, 2560)",
esm2_t36_3B_UR50D,P35637,ok,526,2560,"(526, 2560)",
esm2_t36_3B_UR50D,P35659,ok,375,2560,"(375, 2560)",
esm2_t36_3B_UR50D,P35712,ok,828,2560,"(828, 2560)",
esm2_t36_3B_UR50D,P35813,ok,382,2560,"(382, 2560)",
esm2_t36_3B_UR50D,P35869,ok,848,2560,"(848, 2560)",
esm2_t36_3B_UR50D,P35968,ok,1356,2560,"(1356, 2560)",
esm2_t36_3B_UR50D,P36406,ok,574,2560,"(574, 2560)",
esm2_t36_3B_UR50D,P36507,ok,400,2560,"(400, 2560)",
esm2_t36_3B_UR50D,P36639,ok,156,2560,"(156, 2560)",
esm2_t36_3B_UR50D,P36888,ok,993,2560,"(993, 2560)",
esm2_t36_3B_UR50D,P36894,ok,532,2560,"(532, 2560)",
esm2_t36_3B_UR50D,P36897,ok,503,2560,"(503, 2560)",
esm2_t36_3B_UR50D,P36956,ok,1147,2560,"(1147, 2560)",
esm2_t36_3B_UR50D,P37023,ok,503,2560,"(503, 2560)",
esm2_t36_3B_UR50D,P37088,ok,669,2560,"(669, 2560)",
esm2_t36_3B_UR50D,P37173,ok,567,2560,"(567, 2560)",
esm2_t36_3B_UR50D,P37198,ok,522,2560,"(522, 2560)",
esm2_t36_3B_UR50D,P37231,ok,505,2560,"(505, 2560)",
esm2_t36_3B_UR50D,P37275,ok,1124,2560,"(1124, 2560)",
esm2_t36_3B_UR50D,P37840,ok,140,2560,"(140, 2560)",
esm2_t36_3B_UR50D,P38398,ok,1863,2560,"(1863, 2560)",
esm2_t36_3B_UR50D,P38936,ok,164,2560,"(164, 2560)",
esm2_t36_3B_UR50D,P40189,ok,918,2560,"(918, 2560)",
esm2_t36_3B_UR50D,P40238,ok,635,2560,"(635, 2560)",
esm2_t36_3B_UR50D,P40305,ok,122,2560,"(122, 2560)",
esm2_t36_3B_UR50D,P40337,ok,213,2560,"(213, 2560)",
esm2_t36_3B_UR50D,P40424,ok,430,2560,"(430, 2560)",
esm2_t36_3B_UR50D,P40763,ok,770,2560,"(770, 2560)",
esm2_t36_3B_UR50D,P40818,ok,1118,2560,"(1118, 2560)",
esm2_t36_3B_UR50D,P41002,ok,786,2560,"(786, 2560)",
esm2_t36_3B_UR50D,P41134,ok,155,2560,"(155, 2560)",
esm2_t36_3B_UR50D,P41161,ok,510,2560,"(510, 2560)",
esm2_t36_3B_UR50D,P41180,ok,1078,2560,"(1078, 2560)",
esm2_t36_3B_UR50D,P41181,ok,271,2560,"(271, 2560)",
esm2_t36_3B_UR50D,P41182,ok,706,2560,"(706, 2560)",
esm2_t36_3B_UR50D,P41212,ok,452,2560,"(452, 2560)",
esm2_t36_3B_UR50D,P41229,ok,1560,2560,"(1560, 2560)",
esm2_t36_3B_UR50D,P41594,ok,1212,2560,"(1212, 2560)",
esm2_t36_3B_UR50D,P41595,ok,481,2560,"(481, 2560)",
esm2_t36_3B_UR50D,P41743,ok,596,2560,"(596, 2560)",
esm2_t36_3B_UR50D,P42081,ok,329,2560,"(329, 2560)",
esm2_t36_3B_UR50D,P42224,ok,750,2560,"(750, 2560)",
esm2_t36_3B_UR50D,P42226,ok,847,2560,"(847, 2560)",
esm2_t36_3B_UR50D,P42229,ok,794,2560,"(794, 2560)",
esm2_t36_3B_UR50D,P42261,ok,906,2560,"(906, 2560)",
esm2_t36_3B_UR50D,P42336,ok,1068,2560,"(1068, 2560)",
esm2_t36_3B_UR50D,P42345,ok,2549,2560,"(2549, 2560)",
esm2_t36_3B_UR50D,P42566,ok,896,2560,"(896, 2560)",
esm2_t36_3B_UR50D,P42574,ok,277,2560,"(277, 2560)",
esm2_t36_3B_UR50D,P42679,ok,507,2560,"(507, 2560)",
esm2_t36_3B_UR50D,P42771,ok,156,2560,"(156, 2560)",
esm2_t36_3B_UR50D,P42773,ok,168,2560,"(168, 2560)",
esm2_t36_3B_UR50D,P42858,ok,3142,2560,"(3142, 2560)",
esm2_t36_3B_UR50D,P43003,ok,542,2560,"(542, 2560)",
esm2_t36_3B_UR50D,P43005,ok,524,2560,"(524, 2560)",
esm2_t36_3B_UR50D,P43146,ok,1447,2560,"(1447, 2560)",
esm2_t36_3B_UR50D,P43246,ok,934,2560,"(934, 2560)",
esm2_t36_3B_UR50D,P43268,ok,484,2560,"(484, 2560)",
esm2_t36_3B_UR50D,P43357,ok,314,2560,"(314, 2560)",
esm2_t36_3B_UR50D,P43360,ok,314,2560,"(314, 2560)",
esm2_t36_3B_UR50D,P43403,ok,619,2560,"(619, 2560)",
esm2_t36_3B_UR50D,P43405,ok,635,2560,"(635, 2560)",
esm2_t36_3B_UR50D,P43694,ok,442,2560,"(442, 2560)",
esm2_t36_3B_UR50D,P43699,ok,371,2560,"(371, 2560)",
esm2_t36_3B_UR50D,P45973,ok,191,2560,"(191, 2560)",
esm2_t36_3B_UR50D,P45974,ok,858,2560,"(858, 2560)",
esm2_t36_3B_UR50D,P45983,ok,427,2560,"(427, 2560)",
esm2_t36_3B_UR50D,P45984,ok,424,2560,"(424, 2560)",
esm2_t36_3B_UR50D,P45985,ok,399,2560,"(399, 2560)",
esm2_t36_3B_UR50D,P46100,ok,2492,2560,"(2492, 2560)",
esm2_t36_3B_UR50D,P46109,ok,303,2560,"(303, 2560)",
esm2_t36_3B_UR50D,P46527,ok,198,2560,"(198, 2560)",
esm2_t36_3B_UR50D,P46531,ok,2555,2560,"(2555, 2560)",
esm2_t36_3B_UR50D,P46695,ok,156,2560,"(156, 2560)",
esm2_t36_3B_UR50D,P46736,ok,316,2560,"(316, 2560)",
esm2_t36_3B_UR50D,P46783,ok,165,2560,"(165, 2560)",
esm2_t36_3B_UR50D,P46821,ok,2468,2560,"(2468, 2560)",
esm2_t36_3B_UR50D,P46934,ok,1319,2560,"(1319, 2560)",
esm2_t36_3B_UR50D,P46937,ok,504,2560,"(504, 2560)",
esm2_t36_3B_UR50D,P46939,ok,3433,2560,"(3433, 2560)",
esm2_t36_3B_UR50D,P47895,ok,512,2560,"(512, 2560)",
esm2_t36_3B_UR50D,P47989,ok,1333,2560,"(1333, 2560)",
esm2_t36_3B_UR50D,P48048,ok,391,2560,"(391, 2560)",
