accession,has_fasta,fasta_ok,file_path,file_name,length,header_ac,error
Q8IUQ4,True,True,./Data_raw/uniprot/uniprot_fasta/Q8IUQ4.fasta,Q8IUQ4.fasta,282,Q8IUQ4,
Q8IWR1,True,True,./Data_raw/uniprot/uniprot_fasta/Q8IWR1.fasta,Q8IWR1.fasta,403,Q8IWR1,
Q8IWV7,True,True,./Data_raw/uniprot/uniprot_fasta/Q8IWV7.fasta,Q8IWV7.fasta,1749,Q8IWV7,
Q8IWV8,True,True,./Data_raw/uniprot/uniprot_fasta/Q8IWV8.fasta,Q8IWV8.fasta,1755,Q8IWV8,
Q8IX12,True,True,./Data_raw/uniprot/uniprot_fasta/Q8IX12.fasta,Q8IX12.fasta,1150,Q8IX12,
Q8IXQ5,True,True,./Data_raw/uniprot/uniprot_fasta/Q8IXQ5.fasta,Q8IXQ5.fasta,586,Q8IXQ5,
Q8IYM9,True,True,./Data_raw/uniprot/uniprot_fasta/Q8IYM9.fasta,Q8IYM9.fasta,498,Q8IYM9,
Q8IYU2,True,True,./Data_raw/uniprot/uniprot_fasta/Q8IYU2.fasta,Q8IYU2.fasta,909,Q8IYU2,
Q8IYW5,True,True,./Data_raw/uniprot/uniprot_fasta/Q8IYW5.fasta,Q8IYW5.fasta,571,Q8IYW5,
Q8N1E6,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N1E6.fasta,Q8N1E6.fasta,418,Q8N1E6,
Q8N2H9,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N2H9.fasta,Q8N2H9.fasta,469,Q8N2H9,
Q8N2W9,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N2W9.fasta,Q8N2W9.fasta,510,Q8N2W9,
Q8N3Y1,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N3Y1.fasta,Q8N3Y1.fasta,598,Q8N3Y1,
Q8N448,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N448.fasta,Q8N448.fasta,690,Q8N448,
Q8N531,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N531.fasta,Q8N531.fasta,539,Q8N531,
Q8N5J2,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N5J2.fasta,Q8N5J2.fasta,469,Q8N5J2,
Q8N5Z5,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N5Z5.fasta,Q8N5Z5.fasta,314,Q8N5Z5,
Q8N6D2,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N6D2.fasta,Q8N6D2.fasta,247,Q8N6D2,
Q8N806,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N806.fasta,Q8N806.fasta,425,Q8N806,
Q8N8N0,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N8N0.fasta,Q8N8N0.fasta,203,Q8N8N0,
Q8N9I9,True,True,./Data_raw/uniprot/uniprot_fasta/Q8N9I9.fasta,Q8N9I9.fasta,347,Q8N9I9,
Q8NB14,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NB14.fasta,Q8NB14.fasta,1042,Q8NB14,
Q8NC42,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NC42.fasta,Q8NC42.fasta,400,Q8NC42,
Q8NCQ5,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NCQ5.fasta,Q8NCQ5.fasta,510,Q8NCQ5,
Q8ND25,True,True,./Data_raw/uniprot/uniprot_fasta/Q8ND25.fasta,Q8ND25.fasta,227,Q8ND25,
Q8NEG5,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NEG5.fasta,Q8NEG5.fasta,633,Q8NEG5,
Q8NEZ5,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NEZ5.fasta,Q8NEZ5.fasta,403,Q8NEZ5,
Q8NFD5,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NFD5.fasta,Q8NFD5.fasta,2319,Q8NFD5,
Q8NFZ0,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NFZ0.fasta,Q8NFZ0.fasta,1043,Q8NFZ0,
Q8NG06,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NG06.fasta,Q8NG06.fasta,486,Q8NG06,
Q8NG27,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NG27.fasta,Q8NG27.fasta,643,Q8NG27,
Q8NHG8,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NHG8.fasta,Q8NHG8.fasta,242,Q8NHG8,
Q8NHM5,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NHM5.fasta,Q8NHM5.fasta,1336,Q8NHM5,
Q8NHY2,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NHY2.fasta,Q8NHY2.fasta,731,Q8NHY2,
Q8NI29,True,True,./Data_raw/uniprot/uniprot_fasta/Q8NI29.fasta,Q8NI29.fasta,283,Q8NI29,
Q8TB52,True,True,./Data_raw/uniprot/uniprot_fasta/Q8TB52.fasta,Q8TB52.fasta,745,Q8TB52,
Q8TBB1,True,True,./Data_raw/uniprot/uniprot_fasta/Q8TBB1.fasta,Q8TBB1.fasta,728,Q8TBB1,
Q8TCJ0,True,True,./Data_raw/uniprot/uniprot_fasta/Q8TCJ0.fasta,Q8TCJ0.fasta,367,Q8TCJ0,
Q8TCQ1,True,True,./Data_raw/uniprot/uniprot_fasta/Q8TCQ1.fasta,Q8TCQ1.fasta,289,Q8TCQ1,
Q8TDB6,True,True,./Data_raw/uniprot/uniprot_fasta/Q8TDB6.fasta,Q8TDB6.fasta,740,Q8TDB6,
Q8TE67,True,True,./Data_raw/uniprot/uniprot_fasta/Q8TE67.fasta,Q8TE67.fasta,593,Q8TE67,
Q8TEB1,True,True,./Data_raw/uniprot/uniprot_fasta/Q8TEB1.fasta,Q8TEB1.fasta,546,Q8TEB1,
Q8TEB7,True,True,./Data_raw/uniprot/uniprot_fasta/Q8TEB7.fasta,Q8TEB7.fasta,428,Q8TEB7,
Q8TEL6,True,True,./Data_raw/uniprot/uniprot_fasta/Q8TEL6.fasta,Q8TEL6.fasta,797,Q8TEL6,
Q8TEY7,True,True,./Data_raw/uniprot/uniprot_fasta/Q8TEY7.fasta,Q8TEY7.fasta,942,Q8TEY7,
Q8WU17,True,True,./Data_raw/uniprot/uniprot_fasta/Q8WU17.fasta,Q8WU17.fasta,664,Q8WU17,
Q8WV16,True,True,./Data_raw/uniprot/uniprot_fasta/Q8WV16.fasta,Q8WV16.fasta,495,Q8WV16,
Q8WV44,True,True,./Data_raw/uniprot/uniprot_fasta/Q8WV44.fasta,Q8WV44.fasta,630,Q8WV44,
Q8WVD3,True,True,./Data_raw/uniprot/uniprot_fasta/Q8WVD3.fasta,Q8WVD3.fasta,245,Q8WVD3,
Q8WXG1,True,True,./Data_raw/uniprot/uniprot_fasta/Q8WXG1.fasta,Q8WXG1.fasta,361,Q8WXG1,
Q8WXH4,True,True,./Data_raw/uniprot/uniprot_fasta/Q8WXH4.fasta,Q8WXH4.fasta,323,Q8WXH4,
Q8WXH5,True,True,./Data_raw/uniprot/uniprot_fasta/Q8WXH5.fasta,Q8WXH5.fasta,440,Q8WXH5,
Q8WY64,True,True,./Data_raw/uniprot/uniprot_fasta/Q8WY64.fasta,Q8WY64.fasta,445,Q8WY64,
Q8WZ19,True,True,./Data_raw/uniprot/uniprot_fasta/Q8WZ19.fasta,Q8WZ19.fasta,329,Q8WZ19,
Q8WZ60,True,True,./Data_raw/uniprot/uniprot_fasta/Q8WZ60.fasta,Q8WZ60.fasta,621,Q8WZ60,
Q8WZ73,True,True,./Data_raw/uniprot/uniprot_fasta/Q8WZ73.fasta,Q8WZ73.fasta,363,Q8WZ73,
Q92466,True,True,./Data_raw/uniprot/uniprot_fasta/Q92466.fasta,Q92466.fasta,427,Q92466,
Q92560,True,True,./Data_raw/uniprot/uniprot_fasta/Q92560.fasta,Q92560.fasta,729,Q92560,
Q92630,True,True,./Data_raw/uniprot/uniprot_fasta/Q92630.fasta,Q92630.fasta,601,Q92630,
Q92844,True,True,./Data_raw/uniprot/uniprot_fasta/Q92844.fasta,Q92844.fasta,425,Q92844,
Q92905,True,True,./Data_raw/uniprot/uniprot_fasta/Q92905.fasta,Q92905.fasta,334,Q92905,
Q92995,True,True,./Data_raw/uniprot/uniprot_fasta/Q92995.fasta,Q92995.fasta,863,Q92995,
Q93008,True,True,./Data_raw/uniprot/uniprot_fasta/Q93008.fasta,Q93008.fasta,2554,Q93008,
Q93009,True,True,./Data_raw/uniprot/uniprot_fasta/Q93009.fasta,Q93009.fasta,1102,Q93009,
Q969H0,True,True,./Data_raw/uniprot/uniprot_fasta/Q969H0.fasta,Q969H0.fasta,707,Q969H0,
Q969K3,True,True,./Data_raw/uniprot/uniprot_fasta/Q969K3.fasta,Q969K3.fasta,372,Q969K3,
Q969P5,True,True,./Data_raw/uniprot/uniprot_fasta/Q969P5.fasta,Q969P5.fasta,355,Q969P5,
Q969Q1,True,True,./Data_raw/uniprot/uniprot_fasta/Q969Q1.fasta,Q969Q1.fasta,353,Q969Q1,
Q969U6,True,True,./Data_raw/uniprot/uniprot_fasta/Q969U6.fasta,Q969U6.fasta,566,Q969U6,
Q969V5,True,True,./Data_raw/uniprot/uniprot_fasta/Q969V5.fasta,Q969V5.fasta,352,Q969V5,
Q96A61,True,True,./Data_raw/uniprot/uniprot_fasta/Q96A61.fasta,Q96A61.fasta,297,Q96A61,
Q96AX9,True,True,./Data_raw/uniprot/uniprot_fasta/Q96AX9.fasta,Q96AX9.fasta,955,Q96AX9,
Q96BH1,True,True,./Data_raw/uniprot/uniprot_fasta/Q96BH1.fasta,Q96BH1.fasta,459,Q96BH1,
Q96BN8,True,True,./Data_raw/uniprot/uniprot_fasta/Q96BN8.fasta,Q96BN8.fasta,352,Q96BN8,
Q96CA5,True,True,./Data_raw/uniprot/uniprot_fasta/Q96CA5.fasta,Q96CA5.fasta,298,Q96CA5,
Q96CS3,True,True,./Data_raw/uniprot/uniprot_fasta/Q96CS3.fasta,Q96CS3.fasta,445,Q96CS3,
Q96D59,True,True,./Data_raw/uniprot/uniprot_fasta/Q96D59.fasta,Q96D59.fasta,192,Q96D59,
Q96DC9,True,True,./Data_raw/uniprot/uniprot_fasta/Q96DC9.fasta,Q96DC9.fasta,234,Q96DC9,
Q96DX5,True,True,./Data_raw/uniprot/uniprot_fasta/Q96DX5.fasta,Q96DX5.fasta,294,Q96DX5,
Q96DX7,True,True,./Data_raw/uniprot/uniprot_fasta/Q96DX7.fasta,Q96DX7.fasta,344,Q96DX7,
Q96EP0,True,True,./Data_raw/uniprot/uniprot_fasta/Q96EP0.fasta,Q96EP0.fasta,1072,Q96EP0,
Q96EP1,True,True,./Data_raw/uniprot/uniprot_fasta/Q96EP1.fasta,Q96EP1.fasta,664,Q96EP1,
Q96EQ8,True,True,./Data_raw/uniprot/uniprot_fasta/Q96EQ8.fasta,Q96EQ8.fasta,232,Q96EQ8,
Q96EX2,True,True,./Data_raw/uniprot/uniprot_fasta/Q96EX2.fasta,Q96EX2.fasta,444,Q96EX2,
Q96F44,True,True,./Data_raw/uniprot/uniprot_fasta/Q96F44.fasta,Q96F44.fasta,468,Q96F44,
Q96FA3,True,True,./Data_raw/uniprot/uniprot_fasta/Q96FA3.fasta,Q96FA3.fasta,418,Q96FA3,
Q96FW1,True,True,./Data_raw/uniprot/uniprot_fasta/Q96FW1.fasta,Q96FW1.fasta,271,Q96FW1,
Q96G74,True,True,./Data_raw/uniprot/uniprot_fasta/Q96G74.fasta,Q96G74.fasta,571,Q96G74,
Q96GF1,True,True,./Data_raw/uniprot/uniprot_fasta/Q96GF1.fasta,Q96GF1.fasta,192,Q96GF1,
Q96J02,True,True,./Data_raw/uniprot/uniprot_fasta/Q96J02.fasta,Q96J02.fasta,903,Q96J02,
Q96JH7,True,True,./Data_raw/uniprot/uniprot_fasta/Q96JH7.fasta,Q96JH7.fasta,1222,Q96JH7,
Q96JP5,True,True,./Data_raw/uniprot/uniprot_fasta/Q96JP5.fasta,Q96JP5.fasta,570,Q96JP5,
Q96JY6,True,True,./Data_raw/uniprot/uniprot_fasta/Q96JY6.fasta,Q96JY6.fasta,352,Q96JY6,
Q96K19,True,True,./Data_raw/uniprot/uniprot_fasta/Q96K19.fasta,Q96K19.fasta,258,Q96K19,
Q96K76,True,True,./Data_raw/uniprot/uniprot_fasta/Q96K76.fasta,Q96K76.fasta,1375,Q96K76,
Q96LD4,True,True,./Data_raw/uniprot/uniprot_fasta/Q96LD4.fasta,Q96LD4.fasta,638,Q96LD4,
Q96M02,True,True,./Data_raw/uniprot/uniprot_fasta/Q96M02.fasta,Q96M02.fasta,699,Q96M02,
Q96M94,True,True,./Data_raw/uniprot/uniprot_fasta/Q96M94.fasta,Q96M94.fasta,604,Q96M94,
Q96ME1,True,True,./Data_raw/uniprot/uniprot_fasta/Q96ME1.fasta,Q96ME1.fasta,718,Q96ME1,
Q96MT1,True,True,./Data_raw/uniprot/uniprot_fasta/Q96MT1.fasta,Q96MT1.fasta,663,Q96MT1,
Q96PM5,True,True,./Data_raw/uniprot/uniprot_fasta/Q96PM5.fasta,Q96PM5.fasta,261,Q96PM5,
Q96PU4,True,True,./Data_raw/uniprot/uniprot_fasta/Q96PU4.fasta,Q96PU4.fasta,802,Q96PU4,
Q96PU5,True,True,./Data_raw/uniprot/uniprot_fasta/Q96PU5.fasta,Q96PU5.fasta,975,Q96PU5,
Q96Q27,True,True,./Data_raw/uniprot/uniprot_fasta/Q96Q27.fasta,Q96Q27.fasta,635,Q96Q27,
Q96RU2,True,True,./Data_raw/uniprot/uniprot_fasta/Q96RU2.fasta,Q96RU2.fasta,1077,Q96RU2,
Q96RU7,True,True,./Data_raw/uniprot/uniprot_fasta/Q96RU7.fasta,Q96RU7.fasta,358,Q96RU7,
Q96S21,True,True,./Data_raw/uniprot/uniprot_fasta/Q96S21.fasta,Q96S21.fasta,281,Q96S21,
Q96SW2,True,True,./Data_raw/uniprot/uniprot_fasta/Q96SW2.fasta,Q96SW2.fasta,442,Q96SW2,
Q96T88,True,True,./Data_raw/uniprot/uniprot_fasta/Q96T88.fasta,Q96T88.fasta,793,Q96T88,
Q99496,True,True,./Data_raw/uniprot/uniprot_fasta/Q99496.fasta,Q99496.fasta,336,Q99496,
Q99618,True,True,./Data_raw/uniprot/uniprot_fasta/Q99618.fasta,Q99618.fasta,268,Q99618,
Q99619,True,True,./Data_raw/uniprot/uniprot_fasta/Q99619.fasta,Q99619.fasta,263,Q99619,
Q99675,True,True,./Data_raw/uniprot/uniprot_fasta/Q99675.fasta,Q99675.fasta,332,Q99675,
Q99728,True,True,./Data_raw/uniprot/uniprot_fasta/Q99728.fasta,Q99728.fasta,777,Q99728,
Q99942,True,True,./Data_raw/uniprot/uniprot_fasta/Q99942.fasta,Q99942.fasta,180,Q99942,
Q9BR09,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BR09.fasta,Q9BR09.fasta,285,Q9BR09,
Q9BRZ2,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BRZ2.fasta,Q9BRZ2.fasta,755,Q9BRZ2,
Q9BSM1,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BSM1.fasta,Q9BSM1.fasta,259,Q9BSM1,
Q9BUZ4,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BUZ4.fasta,Q9BUZ4.fasta,470,Q9BUZ4,
Q9BV68,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BV68.fasta,Q9BV68.fasta,311,Q9BV68,
Q9BVG3,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BVG3.fasta,Q9BVG3.fasta,475,Q9BVG3,
Q9BWF2,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BWF2.fasta,Q9BWF2.fasta,469,Q9BWF2,
Q9BXM7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BXM7.fasta,Q9BXM7.fasta,581,Q9BXM7,
Q9BXU7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BXU7.fasta,Q9BXU7.fasta,913,Q9BXU7,
Q9BY78,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BY78.fasta,Q9BY78.fasta,433,Q9BY78,
Q9BYM8,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BYM8.fasta,Q9BYM8.fasta,510,Q9BYM8,
Q9BZR9,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BZR9.fasta,Q9BZR9.fasta,551,Q9BZR9,
Q9BZY9,True,True,./Data_raw/uniprot/uniprot_fasta/Q9BZY9.fasta,Q9BZY9.fasta,425,Q9BZY9,
Q9C019,True,True,./Data_raw/uniprot/uniprot_fasta/Q9C019.fasta,Q9C019.fasta,465,Q9C019,
Q9C026,True,True,./Data_raw/uniprot/uniprot_fasta/Q9C026.fasta,Q9C026.fasta,710,Q9C026,
Q9C029,True,True,./Data_raw/uniprot/uniprot_fasta/Q9C029.fasta,Q9C029.fasta,511,Q9C029,
Q9C030,True,True,./Data_raw/uniprot/uniprot_fasta/Q9C030.fasta,Q9C030.fasta,488,Q9C030,
Q9C035,True,True,./Data_raw/uniprot/uniprot_fasta/Q9C035.fasta,Q9C035.fasta,493,Q9C035,
Q9C037,True,True,./Data_raw/uniprot/uniprot_fasta/Q9C037.fasta,Q9C037.fasta,500,Q9C037,
Q9C040,True,True,./Data_raw/uniprot/uniprot_fasta/Q9C040.fasta,Q9C040.fasta,744,Q9C040,
Q9C0C7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9C0C7.fasta,Q9C0C7.fasta,1298,Q9C0C7,
Q9C0C9,True,True,./Data_raw/uniprot/uniprot_fasta/Q9C0C9.fasta,Q9C0C9.fasta,1292,Q9C0C9,
Q9H000,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H000.fasta,Q9H000.fasta,416,Q9H000,
Q9H0A0,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H0A0.fasta,Q9H0A0.fasta,1025,Q9H0A0,
Q9H0E7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H0E7.fasta,Q9H0E7.fasta,712,Q9H0E7,
Q9H0F5,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H0F5.fasta,Q9H0F5.fasta,515,Q9H0F5,
Q9H0F6,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H0F6.fasta,Q9H0F6.fasta,387,Q9H0F6,
Q9H0H3,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H0H3.fasta,Q9H0H3.fasta,589,Q9H0H3,
Q9H0M0,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H0M0.fasta,Q9H0M0.fasta,922,Q9H0M0,
Q9H0X6,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H0X6.fasta,Q9H0X6.fasta,261,Q9H0X6,
Q9H2C0,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H2C0.fasta,Q9H2C0.fasta,597,Q9H2C0,
Q9H2S5,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H2S5.fasta,Q9H2S5.fasta,420,Q9H2S5,
Q9H3F6,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H3F6.fasta,Q9H3F6.fasta,313,Q9H3F6,
Q9H3M9,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H3M9.fasta,Q9H3M9.fasta,355,Q9H3M9,
Q9H469,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H469.fasta,Q9H469.fasta,300,Q9H469,
Q9H4M3,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H4M3.fasta,Q9H4M3.fasta,255,Q9H4M3,
Q9H4P4,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H4P4.fasta,Q9H4P4.fasta,317,Q9H4P4,
Q9H6Y7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H6Y7.fasta,Q9H6Y7.fasta,350,Q9H6Y7,
Q9H765,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H765.fasta,Q9H765.fasta,288,Q9H765,
Q9H992,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H992.fasta,Q9H992.fasta,704,Q9H992,
Q9H9J4,True,True,./Data_raw/uniprot/uniprot_fasta/Q9H9J4.fasta,Q9H9J4.fasta,1324,Q9H9J4,
Q9HAU4,True,True,./Data_raw/uniprot/uniprot_fasta/Q9HAU4.fasta,Q9HAU4.fasta,748,Q9HAU4,
Q9HBJ7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9HBJ7.fasta,Q9HBJ7.fasta,922,Q9HBJ7,
Q9HCE7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9HCE7.fasta,Q9HCE7.fasta,757,Q9HCE7,
Q9HCI7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9HCI7.fasta,Q9HCI7.fasta,577,Q9HCI7,
Q9HCM9,True,True,./Data_raw/uniprot/uniprot_fasta/Q9HCM9.fasta,Q9HCM9.fasta,518,Q9HCM9,
Q9NPC3,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NPC3.fasta,Q9NPC3.fasta,277,Q9NPC3,
Q9NQ86,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NQ86.fasta,Q9NQ86.fasta,728,Q9NQ86,
Q9NQC7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NQC7.fasta,Q9NQC7.fasta,956,Q9NQC7,
Q9NR09,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NR09.fasta,Q9NR09.fasta,4857,Q9NR09,
Q9NRD0,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NRD0.fasta,Q9NRD0.fasta,319,Q9NRD0,
Q9NRD1,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NRD1.fasta,Q9NRD1.fasta,293,Q9NRD1,
Q9NRM6,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NRM6.fasta,Q9NRM6.fasta,502,Q9NRM6,
Q9NS56,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NS56.fasta,Q9NS56.fasta,1045,Q9NS56,
Q9NS91,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NS91.fasta,Q9NS91.fasta,495,Q9NS91,
Q9NSE2,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NSE2.fasta,Q9NSE2.fasta,258,Q9NSE2,
Q9NTX7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NTX7.fasta,Q9NTX7.fasta,359,Q9NTX7,
Q9NV58,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NV58.fasta,Q9NV58.fasta,838,Q9NV58,
Q9NVF7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NVF7.fasta,Q9NVF7.fasta,368,Q9NVF7,
Q9NVR0,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NVR0.fasta,Q9NVR0.fasta,708,Q9NVR0,
Q9NVW2,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NVW2.fasta,Q9NVW2.fasta,624,Q9NVW2,
Q9NW38,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NW38.fasta,Q9NW38.fasta,375,Q9NW38,
Q9NWF9,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NWF9.fasta,Q9NWF9.fasta,866,Q9NWF9,
Q9NWN3,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NWN3.fasta,Q9NWN3.fasta,711,Q9NWN3,
Q9NWZ3,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NWZ3.fasta,Q9NWZ3.fasta,460,Q9NWZ3,
Q9NX47,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NX47.fasta,Q9NX47.fasta,278,Q9NX47,
Q9NXF7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NXF7.fasta,Q9NXF7.fasta,216,Q9NXF7,
Q9NXI6,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NXI6.fasta,Q9NXI6.fasta,227,Q9NXI6,
Q9NXK8,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NXK8.fasta,Q9NXK8.fasta,326,Q9NXK8,
Q9NYG5,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NYG5.fasta,Q9NYG5.fasta,84,Q9NYG5,
Q9NZJ0,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NZJ0.fasta,Q9NZJ0.fasta,730,Q9NZJ0,
Q9NZS9,True,True,./Data_raw/uniprot/uniprot_fasta/Q9NZS9.fasta,Q9NZS9.fasta,450,Q9NZS9,
Q9P0N8,True,True,./Data_raw/uniprot/uniprot_fasta/Q9P0N8.fasta,Q9P0N8.fasta,246,Q9P0N8,
Q9P0P0,True,True,./Data_raw/uniprot/uniprot_fasta/Q9P0P0.fasta,Q9P0P0.fasta,153,Q9P0P0,
Q9P253,True,True,./Data_raw/uniprot/uniprot_fasta/Q9P253.fasta,Q9P253.fasta,973,Q9P253,
Q9P275,True,True,./Data_raw/uniprot/uniprot_fasta/Q9P275.fasta,Q9P275.fasta,1123,Q9P275,
Q9P2E8,True,True,./Data_raw/uniprot/uniprot_fasta/Q9P2E8.fasta,Q9P2E8.fasta,410,Q9P2E8,
Q9P2G9,True,True,./Data_raw/uniprot/uniprot_fasta/Q9P2G9.fasta,Q9P2G9.fasta,620,Q9P2G9,
Q9P2H5,True,True,./Data_raw/uniprot/uniprot_fasta/Q9P2H5.fasta,Q9P2H5.fasta,1018,Q9P2H5,
Q9P2J3,True,True,./Data_raw/uniprot/uniprot_fasta/Q9P2J3.fasta,Q9P2J3.fasta,617,Q9P2J3,
Q9P2K6,True,True,./Data_raw/uniprot/uniprot_fasta/Q9P2K6.fasta,Q9P2K6.fasta,505,Q9P2K6,
Q9P2N7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9P2N7.fasta,Q9P2N7.fasta,655,Q9P2N7,
Q9P2P5,True,True,./Data_raw/uniprot/uniprot_fasta/Q9P2P5.fasta,Q9P2P5.fasta,1572,Q9P2P5,
Q9UBN7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UBN7.fasta,Q9UBN7.fasta,1215,Q9UBN7,
Q9UBS8,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UBS8.fasta,Q9UBS8.fasta,474,Q9UBS8,
Q9UDY8,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UDY8.fasta,Q9UDY8.fasta,824,Q9UDY8,
Q9UF56,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UF56.fasta,Q9UF56.fasta,701,Q9UF56,
Q9UGI0,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UGI0.fasta,Q9UGI0.fasta,708,Q9UGI0,
Q9UH77,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UH77.fasta,Q9UH77.fasta,587,Q9UH77,
Q9UH90,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UH90.fasta,Q9UH90.fasta,709,Q9UH90,
Q9UHC7,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UHC7.fasta,Q9UHC7.fasta,482,Q9UHC7,
Q9UHP3,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UHP3.fasta,Q9UHP3.fasta,1055,Q9UHP3,
Q9UII4,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UII4.fasta,Q9UII4.fasta,1024,Q9UII4,
Q9UJP4,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UJP4.fasta,Q9UJP4.fasta,597,Q9UJP4,
Q9UJT9,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UJT9.fasta,Q9UJT9.fasta,491,Q9UJT9,
Q9UJX6,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UJX6.fasta,Q9UJX6.fasta,822,Q9UJX6,
Q9UK22,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UK22.fasta,Q9UK22.fasta,296,Q9UK22,
Q9UK80,True,True,./Data_raw/uniprot/uniprot_fasta/Q9UK80.fasta,Q9UK80.fasta,565,Q9UK80,
