accession,has_fasta,fasta_ok,file_path,file_name,length,header_ac,error
P02647,True,True,./Data_raw/uniprot/uniprot_fasta/P02647.fasta,P02647.fasta,267,P02647,
P02751,True,True,./Data_raw/uniprot/uniprot_fasta/P02751.fasta,P02751.fasta,2477,P02751,
P02765,True,True,./Data_raw/uniprot/uniprot_fasta/P02765.fasta,P02765.fasta,367,P02765,
P02786,True,True,./Data_raw/uniprot/uniprot_fasta/P02786.fasta,P02786.fasta,760,P02786,
P03129,True,True,./Data_raw/uniprot/uniprot_fasta/P03129.fasta,P03129.fasta,98,P03129,
P03345,True,True,./Data_raw/uniprot/uniprot_fasta/P03345.fasta,P03345.fasta,429,P03345,
P03372,True,True,./Data_raw/uniprot/uniprot_fasta/P03372.fasta,P03372.fasta,595,P03372,
P03427,True,True,./Data_raw/uniprot/uniprot_fasta/P03427.fasta,P03427.fasta,759,P03427,
P03956,True,True,./Data_raw/uniprot/uniprot_fasta/P03956.fasta,P03956.fasta,469,P03956,
P04035,True,True,./Data_raw/uniprot/uniprot_fasta/P04035.fasta,P04035.fasta,888,P04035,
P04049,True,True,./Data_raw/uniprot/uniprot_fasta/P04049.fasta,P04049.fasta,648,P04049,
P04083,True,True,./Data_raw/uniprot/uniprot_fasta/P04083.fasta,P04083.fasta,346,P04083,
P04085,True,True,./Data_raw/uniprot/uniprot_fasta/P04085.fasta,P04085.fasta,211,P04085,
P04114,True,True,./Data_raw/uniprot/uniprot_fasta/P04114.fasta,P04114.fasta,4563,P04114,
P04150,True,True,./Data_raw/uniprot/uniprot_fasta/P04150.fasta,P04150.fasta,777,P04150,
P04179,True,True,./Data_raw/uniprot/uniprot_fasta/P04179.fasta,P04179.fasta,222,P04179,
P04183,True,True,./Data_raw/uniprot/uniprot_fasta/P04183.fasta,P04183.fasta,234,P04183,
P04198,True,True,./Data_raw/uniprot/uniprot_fasta/P04198.fasta,P04198.fasta,464,P04198,
P04229,True,True,./Data_raw/uniprot/uniprot_fasta/P04229.fasta,P04229.fasta,266,P01911,
P04233,True,True,./Data_raw/uniprot/uniprot_fasta/P04233.fasta,P04233.fasta,296,P04233,
P04234,True,True,./Data_raw/uniprot/uniprot_fasta/P04234.fasta,P04234.fasta,171,P04234,
P04271,True,True,./Data_raw/uniprot/uniprot_fasta/P04271.fasta,P04271.fasta,92,P04271,
P04439,True,True,./Data_raw/uniprot/uniprot_fasta/P04439.fasta,P04439.fasta,365,P04439,
P04554,True,True,./Data_raw/uniprot/uniprot_fasta/P04554.fasta,P04554.fasta,102,P04554,
P04626,True,True,./Data_raw/uniprot/uniprot_fasta/P04626.fasta,P04626.fasta,1255,P04626,
P04629,True,True,./Data_raw/uniprot/uniprot_fasta/P04629.fasta,P04629.fasta,796,P04629,
P04637,True,True,./Data_raw/uniprot/uniprot_fasta/P04637.fasta,P04637.fasta,393,P04637,
P04839,True,True,./Data_raw/uniprot/uniprot_fasta/P04839.fasta,P04839.fasta,570,P04839,
P04843,True,True,./Data_raw/uniprot/uniprot_fasta/P04843.fasta,P04843.fasta,607,P04843,
P04908,True,True,./Data_raw/uniprot/uniprot_fasta/P04908.fasta,P04908.fasta,130,P04908,
P05026,True,True,./Data_raw/uniprot/uniprot_fasta/P05026.fasta,P05026.fasta,303,P05026,
P05067,True,True,./Data_raw/uniprot/uniprot_fasta/P05067.fasta,P05067.fasta,770,P05067,
P05129,True,True,./Data_raw/uniprot/uniprot_fasta/P05129.fasta,P05129.fasta,697,P05129,
P05161,True,True,./Data_raw/uniprot/uniprot_fasta/P05161.fasta,P05161.fasta,165,P05161,
P05231,True,True,./Data_raw/uniprot/uniprot_fasta/P05231.fasta,P05231.fasta,212,P05231,
P05362,True,True,./Data_raw/uniprot/uniprot_fasta/P05362.fasta,P05362.fasta,532,P05362,
P05412,True,True,./Data_raw/uniprot/uniprot_fasta/P05412.fasta,P05412.fasta,331,P05412,
P05556,True,True,./Data_raw/uniprot/uniprot_fasta/P05556.fasta,P05556.fasta,798,P05556,
P05771,True,True,./Data_raw/uniprot/uniprot_fasta/P05771.fasta,P05771.fasta,671,P05771,
P05777,True,True,./Data_raw/uniprot/uniprot_fasta/P05777.fasta,P05777.fasta,252,P05777,
P05976,True,True,./Data_raw/uniprot/uniprot_fasta/P05976.fasta,P05976.fasta,194,P05976,
P06127,True,True,./Data_raw/uniprot/uniprot_fasta/P06127.fasta,P06127.fasta,495,P06127,
P06213,True,True,./Data_raw/uniprot/uniprot_fasta/P06213.fasta,P06213.fasta,1382,P06213,
P06239,True,True,./Data_raw/uniprot/uniprot_fasta/P06239.fasta,P06239.fasta,509,P06239,
P06241,True,True,./Data_raw/uniprot/uniprot_fasta/P06241.fasta,P06241.fasta,537,P06241,
P06400,True,True,./Data_raw/uniprot/uniprot_fasta/P06400.fasta,P06400.fasta,928,P06400,
P06401,True,True,./Data_raw/uniprot/uniprot_fasta/P06401.fasta,P06401.fasta,933,P06401,
P06493,True,True,./Data_raw/uniprot/uniprot_fasta/P06493.fasta,P06493.fasta,297,P06493,
P06576,True,True,./Data_raw/uniprot/uniprot_fasta/P06576.fasta,P06576.fasta,529,P06576,
P06732,True,True,./Data_raw/uniprot/uniprot_fasta/P06732.fasta,P06732.fasta,381,P06732,
P06733,True,True,./Data_raw/uniprot/uniprot_fasta/P06733.fasta,P06733.fasta,434,P06733,
P06746,True,True,./Data_raw/uniprot/uniprot_fasta/P06746.fasta,P06746.fasta,335,P06746,
P06748,True,True,./Data_raw/uniprot/uniprot_fasta/P06748.fasta,P06748.fasta,294,P06748,
P06790,True,True,./Data_raw/uniprot/uniprot_fasta/P06790.fasta,P06790.fasta,365,P06790,
P06899,True,True,./Data_raw/uniprot/uniprot_fasta/P06899.fasta,P06899.fasta,126,P06899,
P06935,True,True,./Data_raw/uniprot/uniprot_fasta/P06935.fasta,P06935.fasta,3430,P06935,
P07196,True,True,./Data_raw/uniprot/uniprot_fasta/P07196.fasta,P07196.fasta,543,P07196,
P07197,True,True,./Data_raw/uniprot/uniprot_fasta/P07197.fasta,P07197.fasta,916,P07197,
P07199,True,True,./Data_raw/uniprot/uniprot_fasta/P07199.fasta,P07199.fasta,599,P07199,
P07203,True,True,./Data_raw/uniprot/uniprot_fasta/P07203.fasta,P07203.fasta,203,P07203,
P07332,True,True,./Data_raw/uniprot/uniprot_fasta/P07332.fasta,P07332.fasta,822,P07332,
P07333,True,True,./Data_raw/uniprot/uniprot_fasta/P07333.fasta,P07333.fasta,972,P07333,
P07355,True,True,./Data_raw/uniprot/uniprot_fasta/P07355.fasta,P07355.fasta,339,P07355,
P07437,True,True,./Data_raw/uniprot/uniprot_fasta/P07437.fasta,P07437.fasta,444,P07437,
P07550,True,True,./Data_raw/uniprot/uniprot_fasta/P07550.fasta,P07550.fasta,413,P07550,
P07900,True,True,./Data_raw/uniprot/uniprot_fasta/P07900.fasta,P07900.fasta,732,P07900,
P07947,True,True,./Data_raw/uniprot/uniprot_fasta/P07947.fasta,P07947.fasta,543,P07947,
P07948,True,True,./Data_raw/uniprot/uniprot_fasta/P07948.fasta,P07948.fasta,512,P07948,
P07992,True,True,./Data_raw/uniprot/uniprot_fasta/P07992.fasta,P07992.fasta,297,P07992,
P08034,True,True,./Data_raw/uniprot/uniprot_fasta/P08034.fasta,P08034.fasta,283,P08034,
P08047,True,True,./Data_raw/uniprot/uniprot_fasta/P08047.fasta,P08047.fasta,785,P08047,
P08069,True,True,./Data_raw/uniprot/uniprot_fasta/P08069.fasta,P08069.fasta,1367,P08069,
P08100,True,True,./Data_raw/uniprot/uniprot_fasta/P08100.fasta,P08100.fasta,348,P08100,
P08133,True,True,./Data_raw/uniprot/uniprot_fasta/P08133.fasta,P08133.fasta,673,P08133,
P08134,True,True,./Data_raw/uniprot/uniprot_fasta/P08134.fasta,P08134.fasta,193,P08134,
P08138,True,True,./Data_raw/uniprot/uniprot_fasta/P08138.fasta,P08138.fasta,427,P08138,
P08151,True,True,./Data_raw/uniprot/uniprot_fasta/P08151.fasta,P08151.fasta,1106,P08151,
P08183,True,True,./Data_raw/uniprot/uniprot_fasta/P08183.fasta,P08183.fasta,1280,P08183,
P08195,True,True,./Data_raw/uniprot/uniprot_fasta/P08195.fasta,P08195.fasta,630,P08195,
P08247,True,True,./Data_raw/uniprot/uniprot_fasta/P08247.fasta,P08247.fasta,313,P08247,
P08253,True,True,./Data_raw/uniprot/uniprot_fasta/P08253.fasta,P08253.fasta,660,P08253,
P08393,True,True,./Data_raw/uniprot/uniprot_fasta/P08393.fasta,P08393.fasta,775,P08393,
P08514,True,True,./Data_raw/uniprot/uniprot_fasta/P08514.fasta,P08514.fasta,1039,P08514,
P08581,True,True,./Data_raw/uniprot/uniprot_fasta/P08581.fasta,P08581.fasta,1390,P08581,
P08648,True,True,./Data_raw/uniprot/uniprot_fasta/P08648.fasta,P08648.fasta,1049,P08648,
P08670,True,True,./Data_raw/uniprot/uniprot_fasta/P08670.fasta,P08670.fasta,466,P08670,
P08678,True,True,./Data_raw/uniprot/uniprot_fasta/P08678.fasta,P08678.fasta,2026,P08678,
P08684,True,True,./Data_raw/uniprot/uniprot_fasta/P08684.fasta,P08684.fasta,503,P08684,
P08754,True,True,./Data_raw/uniprot/uniprot_fasta/P08754.fasta,P08754.fasta,354,P08754,
P09211,True,True,./Data_raw/uniprot/uniprot_fasta/P09211.fasta,P09211.fasta,210,P09211,
P09467,True,True,./Data_raw/uniprot/uniprot_fasta/P09467.fasta,P09467.fasta,338,P09467,
P09619,True,True,./Data_raw/uniprot/uniprot_fasta/P09619.fasta,P09619.fasta,1106,P09619,
P09769,True,True,./Data_raw/uniprot/uniprot_fasta/P09769.fasta,P09769.fasta,529,P09769,
P09874,True,True,./Data_raw/uniprot/uniprot_fasta/P09874.fasta,P09874.fasta,1014,P09874,
P09936,True,True,./Data_raw/uniprot/uniprot_fasta/P09936.fasta,P09936.fasta,223,P09936,
P0C0S5,True,True,./Data_raw/uniprot/uniprot_fasta/P0C0S5.fasta,P0C0S5.fasta,128,P0C0S5,
P0C0S8,True,True,./Data_raw/uniprot/uniprot_fasta/P0C0S8.fasta,P0C0S8.fasta,130,P0C0S8,
P0C209,True,True,./Data_raw/uniprot/uniprot_fasta/P0C209.fasta,P0C209.fasta,429,P0C209,
P0CJ68,True,True,./Data_raw/uniprot/uniprot_fasta/P0CJ68.fasta,P0CJ68.fasta,24,P0CJ68,
P0DMV8,True,True,./Data_raw/uniprot/uniprot_fasta/P0DMV8.fasta,P0DMV8.fasta,641,P0DMV8,
P0DP91,True,True,./Data_raw/uniprot/uniprot_fasta/P0DP91.fasta,P0DP91.fasta,1061,P0DP91,
P10070,True,True,./Data_raw/uniprot/uniprot_fasta/P10070.fasta,P10070.fasta,1586,P10070,
P10071,True,True,./Data_raw/uniprot/uniprot_fasta/P10071.fasta,P10071.fasta,1580,P10071,
P10114,True,True,./Data_raw/uniprot/uniprot_fasta/P10114.fasta,P10114.fasta,183,P10114,
P10145,True,True,./Data_raw/uniprot/uniprot_fasta/P10145.fasta,P10145.fasta,99,P10145,
P10193,True,True,./Data_raw/uniprot/uniprot_fasta/P10193.fasta,P10193.fasta,851,P10193,
P10242,True,True,./Data_raw/uniprot/uniprot_fasta/P10242.fasta,P10242.fasta,640,P10242,
P10244,True,True,./Data_raw/uniprot/uniprot_fasta/P10244.fasta,P10244.fasta,700,P10244,
P10275,True,True,./Data_raw/uniprot/uniprot_fasta/P10275.fasta,P10275.fasta,920,P10275,
P10276,True,True,./Data_raw/uniprot/uniprot_fasta/P10276.fasta,P10276.fasta,462,P10276,
P10415,True,True,./Data_raw/uniprot/uniprot_fasta/P10415.fasta,P10415.fasta,239,P10415,
P10523,True,True,./Data_raw/uniprot/uniprot_fasta/P10523.fasta,P10523.fasta,405,P10523,
P10586,True,True,./Data_raw/uniprot/uniprot_fasta/P10586.fasta,P10586.fasta,1907,P10586,
P10636,True,True,./Data_raw/uniprot/uniprot_fasta/P10636.fasta,P10636.fasta,758,P10636,
P10644,True,True,./Data_raw/uniprot/uniprot_fasta/P10644.fasta,P10644.fasta,381,P10644,
P10721,True,True,./Data_raw/uniprot/uniprot_fasta/P10721.fasta,P10721.fasta,976,P10721,
P10826,True,True,./Data_raw/uniprot/uniprot_fasta/P10826.fasta,P10826.fasta,455,P10826,
P10827,True,True,./Data_raw/uniprot/uniprot_fasta/P10827.fasta,P10827.fasta,490,P10827,
P10909,True,True,./Data_raw/uniprot/uniprot_fasta/P10909.fasta,P10909.fasta,449,P10909,
P10911,True,True,./Data_raw/uniprot/uniprot_fasta/P10911.fasta,P10911.fasta,925,P10911,
P10912,True,True,./Data_raw/uniprot/uniprot_fasta/P10912.fasta,P10912.fasta,638,P10912,
P10914,True,True,./Data_raw/uniprot/uniprot_fasta/P10914.fasta,P10914.fasta,325,P10914,
P10916,True,True,./Data_raw/uniprot/uniprot_fasta/P10916.fasta,P10916.fasta,166,P10916,
P11021,True,True,./Data_raw/uniprot/uniprot_fasta/P11021.fasta,P11021.fasta,654,P11021,
P11142,True,True,./Data_raw/uniprot/uniprot_fasta/P11142.fasta,P11142.fasta,646,P11142,
P11161,True,True,./Data_raw/uniprot/uniprot_fasta/P11161.fasta,P11161.fasta,476,P11161,
P11234,True,True,./Data_raw/uniprot/uniprot_fasta/P11234.fasta,P11234.fasta,206,P11234,
P11274,True,True,./Data_raw/uniprot/uniprot_fasta/P11274.fasta,P11274.fasta,1271,P11274,
P11308,True,True,./Data_raw/uniprot/uniprot_fasta/P11308.fasta,P11308.fasta,479,P11308,
P11362,True,True,./Data_raw/uniprot/uniprot_fasta/P11362.fasta,P11362.fasta,822,P11362,
P11388,True,True,./Data_raw/uniprot/uniprot_fasta/P11388.fasta,P11388.fasta,1531,P11388,
P11441,True,True,./Data_raw/uniprot/uniprot_fasta/P11441.fasta,P11441.fasta,157,P11441,
P11474,True,True,./Data_raw/uniprot/uniprot_fasta/P11474.fasta,P11474.fasta,423,P11474,
P11678,True,True,./Data_raw/uniprot/uniprot_fasta/P11678.fasta,P11678.fasta,715,P11678,
P11686,True,True,./Data_raw/uniprot/uniprot_fasta/P11686.fasta,P11686.fasta,197,P11686,
P11940,True,True,./Data_raw/uniprot/uniprot_fasta/P11940.fasta,P11940.fasta,636,P11940,
P12004,True,True,./Data_raw/uniprot/uniprot_fasta/P12004.fasta,P12004.fasta,261,P12004,
P12277,True,True,./Data_raw/uniprot/uniprot_fasta/P12277.fasta,P12277.fasta,381,P12277,
P12318,True,True,./Data_raw/uniprot/uniprot_fasta/P12318.fasta,P12318.fasta,317,P12318,
P12532,True,True,./Data_raw/uniprot/uniprot_fasta/P12532.fasta,P12532.fasta,417,P12532,
P12755,True,True,./Data_raw/uniprot/uniprot_fasta/P12755.fasta,P12755.fasta,728,P12755,
P12757,True,True,./Data_raw/uniprot/uniprot_fasta/P12757.fasta,P12757.fasta,684,P12757,
P12830,True,True,./Data_raw/uniprot/uniprot_fasta/P12830.fasta,P12830.fasta,882,P12830,
P12931,True,True,./Data_raw/uniprot/uniprot_fasta/P12931.fasta,P12931.fasta,536,P12931,
P12956,True,True,./Data_raw/uniprot/uniprot_fasta/P12956.fasta,P12956.fasta,609,P12956,
P13010,True,True,./Data_raw/uniprot/uniprot_fasta/P13010.fasta,P13010.fasta,732,P13010,
P13051,True,True,./Data_raw/uniprot/uniprot_fasta/P13051.fasta,P13051.fasta,313,P13051,
P13349,True,True,./Data_raw/uniprot/uniprot_fasta/P13349.fasta,P13349.fasta,255,P13349,
P13473,True,True,./Data_raw/uniprot/uniprot_fasta/P13473.fasta,P13473.fasta,410,P13473,
P13569,True,True,./Data_raw/uniprot/uniprot_fasta/P13569.fasta,P13569.fasta,1480,P13569,
P13631,True,True,./Data_raw/uniprot/uniprot_fasta/P13631.fasta,P13631.fasta,454,P13631,
P13760,True,True,./Data_raw/uniprot/uniprot_fasta/P13760.fasta,P13760.fasta,266,P01911,
P13761,True,True,./Data_raw/uniprot/uniprot_fasta/P13761.fasta,P13761.fasta,266,P01911,
P13762,True,True,./Data_raw/uniprot/uniprot_fasta/P13762.fasta,P13762.fasta,266,P13762,
P13861,True,True,./Data_raw/uniprot/uniprot_fasta/P13861.fasta,P13861.fasta,404,P13861,
P14076,True,True,./Data_raw/uniprot/uniprot_fasta/P14076.fasta,P14076.fasta,429,P14076,
P14077,True,True,./Data_raw/uniprot/uniprot_fasta/P14077.fasta,P14077.fasta,429,P14077,
P14136,True,True,./Data_raw/uniprot/uniprot_fasta/P14136.fasta,P14136.fasta,432,P14136,
P14316,True,True,./Data_raw/uniprot/uniprot_fasta/P14316.fasta,P14316.fasta,349,P14316,
P14373,True,True,./Data_raw/uniprot/uniprot_fasta/P14373.fasta,P14373.fasta,513,P14373,
P14618,True,True,./Data_raw/uniprot/uniprot_fasta/P14618.fasta,P14618.fasta,531,P14618,
P14635,True,True,./Data_raw/uniprot/uniprot_fasta/P14635.fasta,P14635.fasta,433,P14635,
P14780,True,True,./Data_raw/uniprot/uniprot_fasta/P14780.fasta,P14780.fasta,707,P14780,
P14859,True,True,./Data_raw/uniprot/uniprot_fasta/P14859.fasta,P14859.fasta,743,P14859,
P14921,True,True,./Data_raw/uniprot/uniprot_fasta/P14921.fasta,P14921.fasta,441,P14921,
P15056,True,True,./Data_raw/uniprot/uniprot_fasta/P15056.fasta,P15056.fasta,766,P15056,
P15104,True,True,./Data_raw/uniprot/uniprot_fasta/P15104.fasta,P15104.fasta,373,P15104,
P15151,True,True,./Data_raw/uniprot/uniprot_fasta/P15151.fasta,P15151.fasta,417,P15151,
P15172,True,True,./Data_raw/uniprot/uniprot_fasta/P15172.fasta,P15172.fasta,320,P15172,
P15173,True,True,./Data_raw/uniprot/uniprot_fasta/P15173.fasta,P15173.fasta,224,P15173,
P15259,True,True,./Data_raw/uniprot/uniprot_fasta/P15259.fasta,P15259.fasta,253,P15259,
P15260,True,True,./Data_raw/uniprot/uniprot_fasta/P15260.fasta,P15260.fasta,489,P15260,
P15407,True,True,./Data_raw/uniprot/uniprot_fasta/P15407.fasta,P15407.fasta,271,P15407,
P15408,True,True,./Data_raw/uniprot/uniprot_fasta/P15408.fasta,P15408.fasta,326,P15408,
P15498,True,True,./Data_raw/uniprot/uniprot_fasta/P15498.fasta,P15498.fasta,845,P15498,
P15559,True,True,./Data_raw/uniprot/uniprot_fasta/P15559.fasta,P15559.fasta,274,P15559,
P15813,True,True,./Data_raw/uniprot/uniprot_fasta/P15813.fasta,P15813.fasta,335,P15813,
P15880,True,True,./Data_raw/uniprot/uniprot_fasta/P15880.fasta,P15880.fasta,293,P15880,
P15884,True,True,./Data_raw/uniprot/uniprot_fasta/P15884.fasta,P15884.fasta,667,P15884,
P15918,True,True,./Data_raw/uniprot/uniprot_fasta/P15918.fasta,P15918.fasta,1043,P15918,
P15923,True,True,./Data_raw/uniprot/uniprot_fasta/P15923.fasta,P15923.fasta,654,P15923,
P15927,True,True,./Data_raw/uniprot/uniprot_fasta/P15927.fasta,P15927.fasta,270,P15927,
P15941,True,True,./Data_raw/uniprot/uniprot_fasta/P15941.fasta,P15941.fasta,1255,P15941,
P16070,True,True,./Data_raw/uniprot/uniprot_fasta/P16070.fasta,P16070.fasta,742,P16070,
P16104,True,True,./Data_raw/uniprot/uniprot_fasta/P16104.fasta,P16104.fasta,143,P16104,
P16150,True,True,./Data_raw/uniprot/uniprot_fasta/P16150.fasta,P16150.fasta,400,P16150,
P16234,True,True,./Data_raw/uniprot/uniprot_fasta/P16234.fasta,P16234.fasta,1089,P16234,
P16284,True,True,./Data_raw/uniprot/uniprot_fasta/P16284.fasta,P16284.fasta,738,P16284,
P16401,True,True,./Data_raw/uniprot/uniprot_fasta/P16401.fasta,P16401.fasta,226,P16401,
P16403,True,True,./Data_raw/uniprot/uniprot_fasta/P16403.fasta,P16403.fasta,213,P16403,
P16471,True,True,./Data_raw/uniprot/uniprot_fasta/P16471.fasta,P16471.fasta,622,P16471,
P16949,True,True,./Data_raw/uniprot/uniprot_fasta/P16949.fasta,P16949.fasta,149,P16949,
P17181,True,True,./Data_raw/uniprot/uniprot_fasta/P17181.fasta,P17181.fasta,557,P17181,
P17252,True,True,./Data_raw/uniprot/uniprot_fasta/P17252.fasta,P17252.fasta,672,P17252,
P17275,True,True,./Data_raw/uniprot/uniprot_fasta/P17275.fasta,P17275.fasta,347,P17275,
P17302,True,True,./Data_raw/uniprot/uniprot_fasta/P17302.fasta,P17302.fasta,382,P17302,
P17542,True,True,./Data_raw/uniprot/uniprot_fasta/P17542.fasta,P17542.fasta,331,P17542,
P17612,True,True,./Data_raw/uniprot/uniprot_fasta/P17612.fasta,P17612.fasta,351,P17612,
P17661,True,True,./Data_raw/uniprot/uniprot_fasta/P17661.fasta,P17661.fasta,470,P17661,
P17676,True,True,./Data_raw/uniprot/uniprot_fasta/P17676.fasta,P17676.fasta,345,P17676,
P17844,True,True,./Data_raw/uniprot/uniprot_fasta/P17844.fasta,P17844.fasta,614,P17844,
P17861,True,True,./Data_raw/uniprot/uniprot_fasta/P17861.fasta,P17861.fasta,261,P17861,
P17947,True,True,./Data_raw/uniprot/uniprot_fasta/P17947.fasta,P17947.fasta,270,P17947,
P17948,True,True,./Data_raw/uniprot/uniprot_fasta/P17948.fasta,P17948.fasta,1338,P17948,
P18065,True,True,./Data_raw/uniprot/uniprot_fasta/P18065.fasta,P18065.fasta,325,P18065,
P18084,True,True,./Data_raw/uniprot/uniprot_fasta/P18084.fasta,P18084.fasta,799,P18084,
P18433,True,True,./Data_raw/uniprot/uniprot_fasta/P18433.fasta,P18433.fasta,802,P18433,
P18847,True,True,./Data_raw/uniprot/uniprot_fasta/P18847.fasta,P18847.fasta,181,P18847,
P18848,True,True,./Data_raw/uniprot/uniprot_fasta/P18848.fasta,P18848.fasta,351,P18848,
P18887,True,True,./Data_raw/uniprot/uniprot_fasta/P18887.fasta,P18887.fasta,633,P18887,
P19174,True,True,./Data_raw/uniprot/uniprot_fasta/P19174.fasta,P19174.fasta,1290,P19174,
P19235,True,True,./Data_raw/uniprot/uniprot_fasta/P19235.fasta,P19235.fasta,508,P19235,
P19237,True,True,./Data_raw/uniprot/uniprot_fasta/P19237.fasta,P19237.fasta,187,P19237,
P19320,True,True,./Data_raw/uniprot/uniprot_fasta/P19320.fasta,P19320.fasta,739,P19320,
P19338,True,True,./Data_raw/uniprot/uniprot_fasta/P19338.fasta,P19338.fasta,710,P19338,
P19367,True,True,./Data_raw/uniprot/uniprot_fasta/P19367.fasta,P19367.fasta,917,P19367,
P19419,True,True,./Data_raw/uniprot/uniprot_fasta/P19419.fasta,P19419.fasta,428,P19419,
P19429,True,True,./Data_raw/uniprot/uniprot_fasta/P19429.fasta,P19429.fasta,210,P19429,
P19474,True,True,./Data_raw/uniprot/uniprot_fasta/P19474.fasta,P19474.fasta,475,P19474,
P19544,True,True,./Data_raw/uniprot/uniprot_fasta/P19544.fasta,P19544.fasta,449,P19544,
P19634,True,True,./Data_raw/uniprot/uniprot_fasta/P19634.fasta,P19634.fasta,815,P19634,
P19784,True,True,./Data_raw/uniprot/uniprot_fasta/P19784.fasta,P19784.fasta,350,P19784,
P19838,True,True,./Data_raw/uniprot/uniprot_fasta/P19838.fasta,P19838.fasta,968,P19838,
P20039,True,True,./Data_raw/uniprot/uniprot_fasta/P20039.fasta,P20039.fasta,266,P01911,
P20226,True,True,./Data_raw/uniprot/uniprot_fasta/P20226.fasta,P20226.fasta,339,P20226,
P20248,True,True,./Data_raw/uniprot/uniprot_fasta/P20248.fasta,P20248.fasta,432,P20248,
P20333,True,True,./Data_raw/uniprot/uniprot_fasta/P20333.fasta,P20333.fasta,461,P20333,
P20393,True,True,./Data_raw/uniprot/uniprot_fasta/P20393.fasta,P20393.fasta,614,P20393,
P20671,True,True,./Data_raw/uniprot/uniprot_fasta/P20671.fasta,P20671.fasta,130,P20671,
P20700,True,True,./Data_raw/uniprot/uniprot_fasta/P20700.fasta,P20700.fasta,586,P20700,
P20749,True,True,./Data_raw/uniprot/uniprot_fasta/P20749.fasta,P20749.fasta,454,P20749,
P20963,True,True,./Data_raw/uniprot/uniprot_fasta/P20963.fasta,P20963.fasta,164,P20963,
P21333,True,True,./Data_raw/uniprot/uniprot_fasta/P21333.fasta,P21333.fasta,2647,P21333,
P21359,True,True,./Data_raw/uniprot/uniprot_fasta/P21359.fasta,P21359.fasta,2839,P21359,
P21580,True,True,./Data_raw/uniprot/uniprot_fasta/P21580.fasta,P21580.fasta,790,P21580,
P21589,True,True,./Data_raw/uniprot/uniprot_fasta/P21589.fasta,P21589.fasta,574,P21589,
P21709,True,True,./Data_raw/uniprot/uniprot_fasta/P21709.fasta,P21709.fasta,976,P21709,
P21796,True,True,./Data_raw/uniprot/uniprot_fasta/P21796.fasta,P21796.fasta,283,P21796,
P21802,True,True,./Data_raw/uniprot/uniprot_fasta/P21802.fasta,P21802.fasta,821,P21802,
P21860,True,True,./Data_raw/uniprot/uniprot_fasta/P21860.fasta,P21860.fasta,1342,P21860,
P21917,True,True,./Data_raw/uniprot/uniprot_fasta/P21917.fasta,P21917.fasta,419,P21917,
P22001,True,True,./Data_raw/uniprot/uniprot_fasta/P22001.fasta,P22001.fasta,575,P22001,
P22304,True,True,./Data_raw/uniprot/uniprot_fasta/P22304.fasta,P22304.fasta,550,P22304,
P22392,True,True,./Data_raw/uniprot/uniprot_fasta/P22392.fasta,P22392.fasta,152,P22392,
P22455,True,True,./Data_raw/uniprot/uniprot_fasta/P22455.fasta,P22455.fasta,802,P22455,
P22459,True,True,./Data_raw/uniprot/uniprot_fasta/P22459.fasta,P22459.fasta,653,P22459,
P22607,True,True,./Data_raw/uniprot/uniprot_fasta/P22607.fasta,P22607.fasta,806,P22607,
P22681,True,True,./Data_raw/uniprot/uniprot_fasta/P22681.fasta,P22681.fasta,906,P22681,
P22694,True,True,./Data_raw/uniprot/uniprot_fasta/P22694.fasta,P22694.fasta,351,P22694,
P22736,True,True,./Data_raw/uniprot/uniprot_fasta/P22736.fasta,P22736.fasta,598,P22736,
P23025,True,True,./Data_raw/uniprot/uniprot_fasta/P23025.fasta,P23025.fasta,273,P23025,
P23258,True,True,./Data_raw/uniprot/uniprot_fasta/P23258.fasta,P23258.fasta,451,P23258,
P23396,True,True,./Data_raw/uniprot/uniprot_fasta/P23396.fasta,P23396.fasta,243,P23396,
P23443,True,True,./Data_raw/uniprot/uniprot_fasta/P23443.fasta,P23443.fasta,525,P23443,
P23458,True,True,./Data_raw/uniprot/uniprot_fasta/P23458.fasta,P23458.fasta,1154,P23458,
P23497,True,True,./Data_raw/uniprot/uniprot_fasta/P23497.fasta,P23497.fasta,879,P23497,
P23588,True,True,./Data_raw/uniprot/uniprot_fasta/P23588.fasta,P23588.fasta,611,P23588,
P23759,True,True,./Data_raw/uniprot/uniprot_fasta/P23759.fasta,P23759.fasta,505,P23759,
P23760,True,True,./Data_raw/uniprot/uniprot_fasta/P23760.fasta,P23760.fasta,479,P23760,
P23771,True,True,./Data_raw/uniprot/uniprot_fasta/P23771.fasta,P23771.fasta,443,P23771,
P23919,True,True,./Data_raw/uniprot/uniprot_fasta/P23919.fasta,P23919.fasta,212,P23919,
P23921,True,True,./Data_raw/uniprot/uniprot_fasta/P23921.fasta,P23921.fasta,792,P23921,
P24385,True,True,./Data_raw/uniprot/uniprot_fasta/P24385.fasta,P24385.fasta,295,P24385,
P24468,True,True,./Data_raw/uniprot/uniprot_fasta/P24468.fasta,P24468.fasta,414,P24468,
P24522,True,True,./Data_raw/uniprot/uniprot_fasta/P24522.fasta,P24522.fasta,165,P24522,
P24864,True,True,./Data_raw/uniprot/uniprot_fasta/P24864.fasta,P24864.fasta,410,P24864,
